,System Pressure,,"Pump Pressure, ",,Reactor Temperature
0.97111,13.38677,66.39487,99,54,120.50163
0.97139,13.42304,66.39487,99,54,120.49895
0.97167,13.49331,66.39403,99,54,120.49255
0.97194,13.54677,66.39407,95,54,120.4741
0.97222,13.58258,66.40538,95,56,120.46375
0.9725,13.84775,66.4235,95,56,120.4457
0.97278,13.91735,66.45472,95,56,120.428
0.97305,14.12904,66.45847,95,56,120.40508
0.97333,14.06605,66.39786,95,56,120.38633
0.97361,13.49588,66.35972,95,56,120.3607
0.97389,13.29784,66.36612,95,56,120.30879
0.97417,13.2413,66.36836,95,56,120.13406
0.97444,13.2439,66.40855,95,56,120.24581
0.97472,13.59433,66.42839,95,56,120.37793
0.975,13.73485,66.39419,95,56,120.31346
0.97528,13.57964,66.3792,95,56,120.36149
0.97555,13.57737,66.37216,95,56,120.35686
0.97583,13.54209,66.35379,95,56,120.45388
0.97611,13.48651,66.33967,95,56,120.54707
0.97639,13.42157,66.33314,98,56,120.6385
0.97667,13.36027,66.32901,98,57,120.63411
0.97694,13.34012,66.33877,98,57,120.7537
0.97722,13.35163,66.35403,98,57,120.72449
0.9775,13.38637,66.35676,98,57,120.74367
0.97778,13.44064,66.35901,98,57,120.84292
0.97805,13.48911,66.35146,98,57,120.75407
0.97833,13.52058,66.33727,98,57,120.91888
0.97861,13.53745,66.32681,90,57,120.93339
0.97889,13.49393,66.31175,90,53,120.88011
0.97917,13.46907,66.30756,90,53,120.93589
0.97944,13.44446,66.30643,90,53,120.88763
0.97972,13.39247,66.30644,90,53,120.85796
0.98,13.39563,66.31406,90,53,120.95563
0.98028,13.39093,66.31967,90,53,120.96926
0.98055,13.41073,66.32507,90,53,120.86737
0.98083,13.45654,66.33132,95,53,120.94279
0.98111,13.51567,66.33986,95,43,120.81767
0.98139,13.57655,66.34183,95,43,120.67544
0.98167,13.60938,66.34273,95,43,120.73045
0.98194,13.60169,66.33828,95,43,120.69753
0.98222,13.5481,66.32756,95,43,120.69206
0.9825,13.47285,66.31939,95,43,120.634
0.98278,13.39053,66.30817,95,43,120.64626
0.98305,13.35282,66.30109,78,43,120.58806
0.98333,13.38105,66.30105,78,59,120.57786
0.98361,13.40958,66.30106,78,59,120.5742
0.98389,13.53466,66.31009,78,59,120.56669
0.98417,13.39515,66.27574,78,59,120.5516
0.98444,13.50472,66.29235,78,59,120.52506
0.98472,13.40603,66.28439,78,59,120.49823
0.985,13.51385,66.30936,78,59,120.47158
0.98528,13.66442,66.34249,86,59,120.06154
0.98555,13.50778,66.30151,86,58,120.05891
0.98583,13.3188,66.2541,86,58,120.05975
0.98611,13.05716,66.19927,86,58,120.10992
0.98639,13.02526,66.18227,86,58,120.29126
0.98667,13.10543,66.18969,86,58,120.31078
0.98694,13.35247,66.22502,86,58,120.4081
0.98722,13.47405,66.22873,86,58,120.54106
0.9875,13.53162,66.22882,95,58,120.62067
0.98778,13.56639,66.22619,95,54,120.59379
0.98805,13.56922,66.21536,95,54,120.82859
0.98833,13.53143,66.19894,95,54,120.96416
0.98861,13.46573,66.17422,95,54,120.97701
0.98889,13.38883,66.14619,95,54,121.15657
0.98917,13.29874,66.12039,95,54,121.09092
0.98944,13.30619,66.10549,95,54,121.16853
0.98972,13.32688,66.09463,94,54,121.23525
0.99,13.36948,66.09049,94,55,121.29926
0.99028,13.43755,66.09048,94,55,121.36913
0.99055,13.51092,66.0886,94,55,121.45754
0.99083,13.54376,66.08669,94,55,121.42317
0.99111,13.53849,66.07044,94,55,121.42741
0.99139,13.52495,66.05197,94,55,121.5006
0.99167,13.44473,66.03002,94,55,121.41504
0.99194,13.38229,66.00353,93,55,121.38322
0.99222,13.34481,65.98882,93,54,121.45036
0.9925,13.32966,65.97784,93,54,121.39402
0.99278,13.36281,65.96301,93,54,121.30306
0.99305,13.4042,65.95245,93,54,121.48301
0.99333,13.43326,65.94285,93,54,121.35027
0.99361,13.44484,65.92763,93,54,121.31744
0.99389,13.44589,65.91472,93,54,121.28011
0.99417,13.44006,65.89616,92,54,121.18572
0.99444,13.45688,65.87991,92,56,121.113
0.99472,13.5104,65.86891,92,56,121.08385
0.995,13.52507,65.86177,92,56,121.13975
0.99528,13.54244,65.86176,92,56,121.09977
0.99555,13.51793,65.85789,92,56,121.0331
0.99583,13.44002,65.84255,92,56,120.96411
0.99611,13.3542,65.8239,92,56,120.81496
0.99639,13.283,65.80532,94,56,120.66066
0.99667,13.25739,65.78634,94,57,120.74129
0.99694,13.31543,65.78724,94,57,120.64005
0.99722,13.39891,65.7903,94,57,120.64209
0.9975,13.48272,65.79407,94,57,120.70376
0.99778,13.55259,65.80739,94,57,120.69772
0.99805,13.55418,65.81466,94,57,120.689
0.99833,13.55093,65.81773,94,57,120.67481
0.99861,13.48592,65.81386,93,57,120.65792
0.99889,13.41944,65.79859,93,59,120.63794
0.99917,13.36104,65.78715,93,59,120.61835
0.99944,13.29828,65.77577,93,59,120.5966
0.99972,13.4764,65.76569,93,59,120.56567
1,13.75425,65.8022,93,59,120.5367
1.00028,13.57514,65.78087,93,59,120.50612
1.00055,13.38064,65.73167,93,59,120.4741
1.00083,13.49787,65.76062,94,59,120.43925
1.00111,13.54979,65.78593,94,38,120.40269
1.00139,13.9816,65.85524,94,38,120.36262
1.00167,14.50463,65.9299,94,38,120.31859
1.00194,14.34865,65.91341,94,38,120.27425
1.00222,13.73242,65.81464,94,38,120.23363
1.0025,13.4165,65.72218,94,38,120.02909
1.00278,13.06184,65.67568,94,38,120.09995
1.00305,13.01239,65.65413,94,38,120.22662
1.00333,13.37827,65.68813,94,51,120.35436
1.00361,13.53269,65.73773,94,51,120.45493
1.00389,13.65637,65.75949,94,51,120.68706
1.00417,13.6288,65.77943,94,51,120.70402
1.00444,13.5862,65.78328,94,51,120.89579
1.00472,13.52896,65.78328,94,51,121.05906
1.005,13.47431,65.77187,94,51,121.09129
1.00528,13.41829,65.76313,89,51,121.35464
1.00555,13.35713,65.74408,89,39,121.58115
1.00583,13.33448,65.7215,89,39,121.6401
1.00611,13.34616,65.71463,89,39,121.7878
1.00639,13.39474,65.69558,89,39,121.92694
1.00667,13.46136,65.69286,89,39,121.79995
1.00694,13.49032,65.69286,89,39,121.87466
1.00722,13.50069,65.69287,89,39,121.95978
1.0075,13.49343,65.69847,89,39,121.87257
1.00778,13.47105,65.70307,89,50,121.98228
1.00805,13.46262,65.70579,89,50,122.12769
1.00833,13.43004,65.69085,89,50,122.10435
1.00861,13.36946,65.67265,89,50,122.18262
1.00889,13.35906,65.66157,89,50,122.24166
1.00917,13.36972,65.64278,89,50,122.17342
1.00944,13.39305,65.63862,89,50,122.09982
1.00972,13.45815,65.63861,97,50,122.04302
1.01,13.50226,65.63101,97,53,122.12793
1.01028,13.55487,65.63068,97,53,121.97652
1.01055,13.56942,65.63068,97,53,122.03013
1.01083,13.53274,65.63067,97,53,121.97184
1.01111,13.47105,65.63067,97,53,121.80631
1.01139,13.40896,65.6307,97,53,121.85152
1.01167,13.35486,65.61238,97,53,121.73917
1.01194,13.3487,65.59373,96,53,121.79134
1.01222,13.3618,65.57543,96,54,121.80845
1.0125,13.35515,65.56331,96,54,121.75047
1.01278,13.39243,65.56448,96,54,121.71806
1.01305,13.42551,65.5705,96,54,121.69197
1.01333,13.47798,65.57816,96,54,121.63573
1.01361,13.56316,65.57689,96,54,121.4967
1.01389,13.56841,65.58414,96,54,121.5016
1.01417,13.52127,65.58562,94,54,121.40078
1.01444,13.46691,65.58827,94,56,121.30867
1.01472,13.40681,65.59213,94,56,121.29021
1.015,13.35444,65.58067,94,56,121.16203
1.01528,13.33576,65.57386,94,56,121.11192
1.01555,13.37287,65.56316,94,56,121.03921
1.01583,13.41993,65.55457,94,56,120.94988
1.01611,13.48045,65.55462,94,56,120.95674
1.01639,13.54927,65.55084,95,56,120.87266
1.01667,13.58331,65.55344,95,55,120.76488
1.01694,13.56885,65.55457,95,55,120.80299
1.01722,13.53469,65.55074,95,55,120.6272
1.0175,13.46788,65.55454,95,55,120.61792
1.01778,13.41585,65.55385,95,55,120.6131
1.01805,13.36231,65.55038,95,55,120.60923
1.01833,13.18141,65.5447,95,55,120.60368
1.01861,12.98579,65.55276,87,55,120.58507
1.01889,12.95277,65.51279,87,54,120.5677
1.01917,12.90687,65.45506,87,54,120.54404
1.01944,13.13674,65.39132,87,54,120.51971
1.01972,13.62669,65.3146,87,54,120.49437
1.02,13.90171,65.36327,87,54,120.17527
1.02028,13.85733,65.44966,87,54,120.15125
1.02055,13.52594,65.54057,87,54,120.10744
1.02083,13.03694,65.60881,95,54,120.10038
1.02111,12.6473,65.53537,95,63,120.09286
1.02139,12.59235,65.4475,95,63,120.22325
1.02167,12.82875,65.37225,95,63,120.52467
1.02194,13.0981,65.31556,95,63,120.60928
1.02222,13.35136,65.32218,95,63,120.77969
1.0225,13.49166,65.33837,95,63,120.90452
1.02278,13.53487,65.34925,95,63,120.93998
1.02305,13.56531,65.3455,87,63,121.15352
1.02333,13.53877,65.36437,87,51,121.30337
1.02361,13.50954,65.36814,87,51,121.42806
1.02389,13.47141,65.36784,87,51,121.71987
1.02417,13.40254,65.37726,87,51,121.84744
1.02444,13.35101,65.36253,87,51,121.90857
1.02472,13.35384,65.349,87,51,122.0009
1.025,13.40286,65.33383,87,51,121.90249
1.02528,13.44638,65.31914,101,51,121.89126
1.02555,13.49807,65.31188,101,51,122.00491
1.02583,13.54404,65.29701,101,51,122.08131
1.02611,13.53285,65.29588,101,51,122.12498
1.02639,13.51215,65.28856,101,51,122.26471
1.02667,13.50215,65.2771,101,51,122.24977
1.02694,13.44697,65.28458,101,51,122.17222
1.02722,13.39944,65.27583,101,51,122.2887
1.0275,13.37028,65.26893,98,51,122.21102
1.02778,13.34335,65.26171,98,45,122.1495
1.02805,13.36862,65.2467,98,45,122.22839
1.02833,13.44642,65.22829,98,45,122.15318
1.02861,13.53511,65.21666,98,45,122.07533
1.02889,13.60584,65.20119,98,45,122.22128
1.02917,13.63824,65.19025,98,45,121.99368
1.02944,13.60808,65.20458,98,45,122.0472
1.02972,13.56529,65.21053,91,45,122.0152
1.03,13.47705,65.2245,91,58,121.83903
1.03028,13.4052,65.23503,91,58,121.86894
1.03055,13.39023,65.22414,91,58,121.83028
1.03083,13.36938,65.21327,91,58,121.80554
1.03111,13.4093,65.19492,91,58,121.77119
1.03139,13.46237,65.17655,91,58,121.79081
1.03167,13.48637,65.16606,91,58,121.76016
1.03194,13.52429,65.15293,92,58,121.5823
1.03222,13.53694,65.14233,92,63,121.59841
1.0325,13.52035,65.13188,92,63,121.5626
1.03278,13.46288,65.12706,92,63,121.44749
1.03305,13.41821,65.13055,92,63,121.42051
1.03333,13.37831,65.12476,92,63,121.35453
1.03361,13.35838,65.12261,92,63,121.27789
1.03389,13.39184,65.11354,92,63,121.20648
1.03417,13.41152,65.10458,94,63,121.15945
1.03444,13.45311,65.10345,94,53,121.12926
1.03472,13.50388,65.08566,94,53,120.95161
1.035,13.52832,65.07815,94,53,120.84353
1.03528,13.56225,65.06708,94,53,120.79913
1.03555,13.53194,65.06705,94,53,120.64569
1.03583,13.49038,65.07044,94,53,120.62154
1.03611,13.44713,65.06705,94,53,120.61465
1.03639,13.39708,65.06295,94,53,120.60998
1.03667,13.38163,65.04592,94,56,120.59522
1.03694,13.39266,65.03911,94,56,120.58897
1.03722,13.41948,65.02889,94,56,120.57761
1.0375,13.46385,65.017,94,56,120.56431
1.03778,13.59597,64.9915,94,56,120.55107
1.03805,13.77653,64.96564,94,56,120.53037
1.03833,13.83604,64.94731,94,56,120.5145
1.03861,13.84752,64.94146,94,56,120.4927
1.03889,13.93582,64.91584,94,55,120.46926
1.03917,13.84144,64.88296,94,55,120.44165
1.03944,13.59152,64.90888,94,55,120.41116
1.03972,13.24228,64.95302,94,55,120.37991
1.04,12.80015,65.0281,94,55,120.34739
1.04028,12.50281,65.1146,94,55,120.31653
1.04055,12.938,65.04803,94,55,120.01654
1.04083,13.482,64.96992,94,55,120.01662
1.04111,13.92189,64.87605,94,55,120.02468
1.04139,14.31781,64.77973,94,55,120.06261
1.04167,14.13537,64.77593,94,55,120.2298
1.04194,13.92429,64.77787,94,55,120.3759
1.04222,13.73881,64.79981,94,55,120.50472
1.0425,13.47492,64.83386,94,55,120.64004
1.04278,13.36465,64.86414,94,55,120.71627
1.04305,13.35546,64.86792,93,55,120.85543
1.04333,13.3722,64.86899,93,56,120.94096
1.04361,13.42564,64.85091,93,56,121.18279
1.04389,13.4848,64.8362,93,56,121.2495
1.04417,13.52465,64.81978,93,56,121.33662
1.04444,13.53987,64.80135,93,56,121.46261
1.04472,13.56019,64.78692,93,56,121.46553
1.045,13.52142,64.78316,93,56,121.51039
1.04528,13.47973,64.7849,94,56,121.59113
1.04555,13.43135,64.78483,94,57,121.53688
1.04583,13.37832,64.79849,94,57,121.47263
1.04611,13.37707,64.80004,94,57,121.42082
1.04639,13.39405,64.78867,94,57,121.48616
1.04667,13.43841,64.77679,94,57,121.50175
1.04694,13.49256,64.75447,94,57,121.59692
1.04722,13.5247,64.73584,94,57,121.72469
1.0475,13.52645,64.71342,95,57,121.62486
1.04778,13.47219,64.69754,95,51,121.59076
1.04805,13.41333,64.69754,95,51,121.61916
1.04833,13.32692,64.6975,95,51,121.52411
1.04861,13.29425,64.70693,95,51,121.48924
1.04889,13.31622,64.71646,95,51,121.58089
1.04917,13.34224,64.72023,95,51,121.53258
1.04944,13.41994,64.71644,95,51,121.55739
1.04972,13.48151,64.7133,92,51,121.50606
1.05,13.52645,64.70991,92,61,121.4482
1.05028,13.55718,64.69549,92,61,121.31836
1.05055,13.57388,64.68078,92,61,121.24312
1.05083,13.53461,64.66909,92,61,121.06846
1.05111,13.5016,64.65192,92,61,120.97566
1.05139,13.43634,64.65162,92,61,121.03828
1.05167,13.34851,64.65534,92,61,120.89455
1.05194,13.30046,64.66299,96,61,120.96343
1.05222,13.27796,64.67064,96,69,120.99056
1.0525,13.29285,64.66717,,69,120.85744
1.05278,13.35517,64.66344,96,69,120.89433
1.05305,13.39997,64.66174,96,69,120.78005
1.05333,13.42215,64.6639,96,69,120.66746
1.05361,13.45106,64.67258,96,69,120.60028
1.05389,13.47078,64.67896,96,69,120.63889
1.05417,13.503,64.67527,96,69,120.63395
1.05444,13.54933,64.66717,106,61,120.62335
1.05472,13.56902,64.65247,106,61,120.61212
1.055,13.49022,64.63849,106,61,120.59766
1.05528,13.12147,64.61241,106,61,120.57637
1.05555,12.99805,64.60165,106,61,120.55831
1.05583,12.79447,64.62974,106,61,120.53123
1.05611,12.77351,64.67596,106,61,120.50144
1.05639,13.38257,64.71117,106,61,120.47244
1.05667,13.76425,64.71039,98,61,120.43404
1.05694,13.7025,64.66665,98,61,120.39961
1.05722,13.50772,64.62247,98,61,120.36147
1.0575,13.5269,64.63524,98,61,119.95825
1.05778,13.39767,64.6891,98,61,119.9547
1.05805,13.65195,64.73314,98,61,120.12355
1.05833,13.82726,64.72523,98,61,120.26749
1.05861,13.54203,64.67909,98,61,120.40057
1.05889,13.36685,64.62337,93,47,120.41782
1.05917,13.29864,64.58581,93,47,120.68584
1.05944,13.35716,64.57977,93,47,120.79132
1.05972,13.40311,64.58363,93,47,120.86955
1.06,13.45854,64.58754,93,47,121.01704
1.06028,13.47613,64.58598,93,47,121.06673
1.06055,13.53056,64.58562,93,47,121.06758
1.06083,13.57028,64.5822,93,47,121.14828
1.06111,13.55078,64.57821,91,52,121.18906
1.06139,13.53537,64.57064,91,52,121.28367
1.06167,13.45413,64.55918,91,52,121.41277
1.06194,13.38534,64.54295,91,52,121.45461
1.06222,13.35275,64.53917,91,52,121.49657
1.0625,13.33435,64.53909,91,52,121.42985
1.06278,13.37044,64.54686,91,52,121.48277
1.06305,13.42415,64.55511,91,52,121.48692
1.06333,13.48922,64.5559,95,55,121.51417
1.06361,13.55455,64.5525,95,55,121.57021
1.06389,13.58082,64.5416,95,55,121.5042
1.06417,13.56624,64.53259,95,55,121.59078
1.06444,13.51597,64.51357,95,55,121.57654
1.06472,13.46512,64.50517,95,55,121.53281
1.065,13.40662,64.49907,95,55,121.53585
1.06528,13.36,64.49136,95,55,121.43312
1.06555,13.34769,64.49379,86,54,121.5021
1.06583,13.35854,64.49589,86,54,121.44544
1.06611,13.41189,64.49589,86,54,121.34084
1.06639,13.47315,64.49589,86,54,121.20404
1.06667,13.53331,64.49589,86,54,121.14665
1.06694,13.54633,64.48817,86,54,121.17552
1.06722,13.52156,64.46944,86,54,121.18492
1.0675,13.46498,64.45071,86,54,121.08894
1.06778,13.40114,64.43206,93,53,121.15355
1.06805,13.35633,64.41954,93,53,120.99082
1.06833,13.34631,64.4196,93,53,120.90881
1.06861,13.40314,64.42342,93,53,120.95564
1.06889,13.45554,64.43107,93,53,120.8406
1.06917,13.52424,64.4387,93,53,120.78784
1.06944,13.59183,64.43876,93,53,120.76483
1.06972,13.59725,64.43898,93,53,120.73586
1.07,13.55754,64.42826,92,51,120.62942
1.07028,13.49366,64.40733,92,51,120.58522
1.07055,13.43999,64.39472,92,51,120.58199
1.07083,13.36583,64.37775,92,51,120.57835
1.07111,13.36062,64.37517,92,51,120.57133
1.07139,13.46443,64.39045,92,51,120.55618
1.07167,13.4855,64.39939,92,51,120.53923
1.07194,13.68673,64.43527,92,51,120.52158
1.07222,13.97547,64.47973,94,52,120.49917
1.0725,13.9802,64.47736,94,52,120.47826
1.07278,13.86218,64.45013,94,52,120.4532
1.07305,13.49933,64.36987,94,52,120.42843
1.07333,13.03627,64.30247,94,52,120.40196
1.07361,12.7609,64.26376,94,52,120.27966
1.07389,12.86309,64.28657,94,52,120.17236
1.07417,13.07707,64.33855,94,52,120.17661
1.07444,13.21376,64.34953,94,53,120.18217
1.07472,13.41156,64.36633,94,53,120.28214
1.075,13.48112,64.3735,94,53,120.38381
1.07528,13.52766,64.38075,94,53,120.42192
1.07555,13.55777,64.39122,94,53,120.68352
1.07583,13.52783,64.40282,94,53,120.70989
1.07611,13.47059,64.39561,94,53,120.72917
1.07639,13.41611,64.38416,94,53,120.78208
1.07667,13.35031,64.36548,95,47,120.78416
1.07694,13.32375,64.35201,95,47,120.72764
1.07722,13.34324,64.34325,95,47,120.79917
1.0775,13.38469,64.34326,95,47,120.76144
1.07778,13.44192,64.34783,95,47,120.81857
1.07805,13.52702,64.3562,95,47,120.80941
1.07833,13.54877,64.3631,95,47,120.79756
1.07861,13.56433,64.3669,95,47,120.81699
1.07889,13.53257,64.36313,94,33,120.7195
1.07917,13.47382,64.35596,94,33,120.82822
1.07944,13.41712,64.33731,94,33,120.90017
1.07972,13.36665,64.32434,94,33,120.74227
1.08,13.34965,64.31674,94,33,120.80107
1.08028,13.36603,64.30917,94,33,120.68844
1.08055,13.40564,64.31673,94,33,120.57719
1.08083,13.4661,64.3282,94,33,120.71724
1.08111,13.53883,64.33707,92,38,120.64821
1.08139,13.56779,64.34514,92,38,120.64192
1.08167,13.56938,64.34517,92,38,120.70304
1.08194,13.53444,64.34514,92,38,120.69652
1.08222,13.47022,64.33589,92,38,120.69652
1.0825,13.41724,64.32458,92,38,120.68427
1.08278,13.37343,64.30559,92,38,120.67802
1.08305,13.37321,64.28424,92,38,120.66541
1.08333,13.42128,64.28043,93,53,120.64946
1.08361,13.53873,64.27347,93,53,120.63267
1.08389,13.74844,64.2728,93,53,120.61076
1.08417,13.84669,64.33845,93,53,120.58611
1.08444,13.67825,64.3541,93,53,120.55342
1.08472,13.56637,64.34177,93,53,120.52344
1.085,13.47611,64.3539,93,53,120.48761
1.08528,13.43572,64.28224,93,53,120.41721
1.08555,13.7166,64.25101,94,63,120.38438
1.08583,13.91471,64.27844,94,63,120.34567
1.08611,13.90164,64.3066,94,63,120.30631
1.08639,13.94579,64.37476,94,63,120.26994
1.08667,13.75214,64.40059,94,63,120.17119
1.08694,13.69773,64.41318,94,63,120.38579
1.08722,13.59893,64.38514,94,63,120.50264
1.0875,13.53837,64.34903,94,63,120.66758
1.08778,13.5158,64.31852,105,53,120.80546
1.08805,13.45144,64.30569,105,53,120.76823
1.08833,13.39228,64.28727,105,53,120.87406
1.08861,13.37492,64.27663,105,53,120.92983
1.08889,13.39658,64.27132,105,53,121.00435
1.08917,13.42242,64.26754,105,53,121.18097
1.08944,13.47652,64.27136,105,53,121.27621
1.08972,13.49865,64.27524,105,53,121.41158
1.09,13.52891,64.29039,96,55,121.37413
1.09028,13.53234,64.30934,96,55,121.48261
1.09055,13.50586,64.32078,96,55,121.55611
1.09083,13.47104,64.32907,96,55,121.5132
1.09111,13.42303,64.32069,96,55,121.66583
1.09139,13.40086,64.30327,96,55,121.73021
1.09167,13.40275,64.28883,96,55,121.60463
1.09194,13.42917,64.27512,96,55,121.59753
1.09222,13.4938,64.27093,106,55,121.62943
1.0925,13.54441,64.27123,106,55,121.56577
1.09278,13.58473,64.29024,106,55,121.57459
1.09305,13.61558,64.3127,106,55,121.62718
1.09333,13.60577,64.33889,106,55,121.43887
1.09361,13.55838,64.36248,106,55,121.36516
1.09389,13.52045,64.36247,106,55,121.34402
1.09417,13.49283,64.35862,106,55,121.35701
1.09444,13.43735,64.35029,87,52,121.34415
1.09472,13.42696,64.33958,87,52,121.34631
1.095,13.43201,64.33955,87,52,121.3558
1.09528,13.45007,64.33849,87,52,121.25401
1.09555,13.50018,64.33849,87,52,121.22524
1.09583,13.56498,64.34239,87,52,121.27421
1.09611,13.59425,64.35232,87,52,121.24429
1.09639,13.56199,64.36745,87,52,121.13786
1.09667,13.49569,64.37092,97,55,121.19057
1.09694,13.4142,64.38381,97,55,121.02307
1.09722,13.33885,64.37618,97,55,120.89677
1.0975,13.30321,64.36098,97,55,120.84137
1.09778,13.33444,64.34963,97,55,120.72636
1.09805,13.39469,64.32925,97,55,120.771
1.09833,13.5074,64.32832,97,55,120.7383
1.09861,13.59546,64.32831,97,55,120.7383
1.09889,13.6537,64.33969,98,55,120.6688
1.09917,13.66428,64.34721,98,55,120.66425
1.09944,13.64764,64.35472,98,55,120.6545
1.09972,13.60324,64.35474,98,55,120.64235
1.1,13.51359,64.3586,98,55,120.62727
1.10028,13.40784,64.38834,98,55,120.60465
1.10055,13.33364,64.37117,98,55,120.58806
1.10083,13.32636,64.35302,98,55,120.57018
1.10111,13.38626,64.33299,88,38,120.52435
1.10139,13.50985,64.29422,88,38,120.50008
1.10167,13.30507,64.31743,88,38,120.47131
1.10194,13.20425,64.2949,88,38,120.43364
1.10222,13.44849,64.28291,88,38,120.39293
1.1025,13.71123,64.2934,88,38,120.35603
1.10278,14.18639,64.25889,88,38,119.93797
1.10305,14.53617,64.26921,88,38,119.95253
1.10333,14.53397,64.27921,91,53,119.95083
1.10361,14.43968,64.27786,91,53,119.95935
1.10389,14.18707,64.32527,91,53,119.96157
1.10417,13.73242,64.36752,91,53,119.96294
1.10444,13.53572,64.34742,91,53,120.13275
1.10472,13.47442,64.33118,91,53,120.3169
1.105,13.46413,64.29774,91,53,120.47184
1.10528,13.68574,64.27344,91,53,120.59023
1.10555,13.69184,64.31518,99,48,120.87598
1.10583,13.49841,64.33768,99,48,120.95775
1.10611,13.42133,64.34715,99,48,121.20573
1.10639,13.38031,64.34714,99,48,121.34155
1.10667,13.38109,64.34323,99,48,121.42039
1.10694,13.41549,64.34323,99,48,121.56736
1.10722,13.4709,64.33944,99,48,121.68388
1.1075,13.54706,64.33184,99,48,121.74442
1.10778,13.58176,64.32811,90,51,121.88988
1.10805,13.5912,64.32809,90,51,121.78361
1.10833,13.57908,64.33189,90,51,121.86747
1.10861,13.5096,64.33945,90,51,121.85629
1.10889,13.46995,64.34323,90,51,121.88951
1.10917,13.40883,64.34332,90,51,122.03519
1.10944,13.36399,64.34332,90,51,122.03053
1.10972,13.39672,64.34334,90,51,122.12903
1.11,13.39741,64.34334,95,57,122.17816
1.11028,13.44392,64.32547,95,57,122.09367
1.11055,13.49552,64.31481,95,57,122.12124
1.11083,13.5328,64.30151,95,57,122.10136
1.11111,13.59155,64.29064,95,57,122.01421
1.11139,13.58988,64.29821,95,57,122.05956
1.11167,13.5673,64.30847,95,57,122.04649
1.11194,13.51787,64.32371,95,57,122.02069
1.11222,13.43474,64.33005,94,55,122.02218
1.1125,13.39543,64.33118,94,55,121.9409
1.11278,13.39508,64.32139,94,55,121.94698
1.11305,13.42617,64.30649,94,55,122.01259
1.11333,13.49523,64.29509,94,55,121.87373
1.11361,13.5689,64.28437,94,55,121.94353
1.11389,13.61846,64.28964,94,55,121.84409
1.11417,13.62252,64.30479,94,55,121.75566
1.11444,13.58403,64.31957,95,55,121.6661
1.11472,13.51796,64.34545,95,55,121.66222
1.115,13.45764,64.35319,95,55,121.56149
1.11528,13.42072,64.35852,95,55,121.50262
1.11555,13.40621,64.35858,95,55,121.44875
1.11583,13.45436,64.34332,95,55,121.32373
1.11611,13.48509,64.34325,95,55,121.23497
1.11639,13.50348,64.33946,95,55,121.21658
1.11667,13.49044,64.35389,94,54,121.11788
1.11694,13.46064,64.36455,94,54,121.12045
1.11722,13.40895,64.37085,94,54,121.02981
1.1175,13.40055,64.37566,94,54,121.04826
1.11778,13.45451,64.36768,94,54,121.061
1.11805,13.48221,64.3688,94,54,120.90305
1.11833,13.53756,64.37221,94,54,120.88936
1.11861,13.58407,64.37407,94,54,120.86101
1.11889,13.60115,64.38433,92,54,120.77881
1.11917,13.59569,64.38887,92,54,120.66022
1.11944,13.57502,64.39876,92,54,120.59025
1.11972,13.52228,64.4209,92,54,120.58541
1.12,13.45711,64.43076,92,54,120.57853
1.12028,13.41567,64.43201,92,54,120.56797
1.12055,13.43442,64.43895,92,54,120.55218
1.12083,13.49266,64.42222,92,54,120.53597
1.12111,13.55625,64.41837,97,52,120.51941
1.12139,13.62398,64.41959,97,52,120.50057
1.12167,13.65614,64.41216,97,52,120.4782
1.12194,13.60851,64.4194,97,52,120.45227
1.12222,13.3891,64.4632,97,52,120.41891
1.1225,13.31415,64.49321,97,52,120.3858
1.12278,13.38762,64.49114,97,52,120.3513
1.12305,13.38218,64.48782,97,52,120.31158
1.12333,13.37919,64.4863,93,46,120.26776
1.12361,13.22871,64.52733,93,46,120.23395
1.12389,13.10855,64.54275,93,46,120.11765
1.12417,13.26478,64.53799,93,46,119.98977
1.12444,13.70056,64.45953,93,46,119.97234
1.12472,14.06802,64.375,93,46,120.07423
1.125,14.1056,64.36705,93,46,120.13353
1.12528,13.86776,64.40201,93,46,120.19344
1.12555,13.61567,64.45914,94,41,120.25803
1.12583,13.41203,64.50155,94,41,120.47463
1.12611,13.40489,64.50156,94,41,120.63554
1.12639,13.48846,64.49033,94,41,120.85089
1.12667,13.4937,64.48421,94,41,121.0649
1.12694,13.53966,64.47547,94,41,121.25315
1.12722,13.60331,64.46287,94,41,121.44869
1.1275,13.62045,64.45986,94,41,121.60209
1.12778,13.60957,64.45792,93,54,121.73683
1.12805,13.55518,64.4652,93,54,121.88548
1.12833,13.493,64.47749,93,54,121.85149
1.12861,13.41808,64.48483,93,54,121.94072
1.12889,13.3522,64.50216,93,54,121.98214
1.12917,13.38252,64.50214,93,54,121.98138
1.12944,13.41534,64.5021,93,54,122.03359
1.12972,13.48811,64.4997,93,54,122.04651
1.13,13.58602,64.49207,93,56,122.07861
1.13028,13.62492,64.49161,93,56,122.15527
1.13055,13.60315,64.49157,93,56,122.15132
1.13083,13.55165,64.498,93,56,122.09998
1.13111,13.47947,64.51667,93,56,122.21171
1.13139,13.42532,64.5307,93,56,122.19199
1.13167,13.41155,64.54943,93,56,122.18864
1.13194,13.4009,64.56316,93,56,122.26616
1.13222,13.44263,64.56696,99,54,122.14799
1.1325,13.50661,64.56068,99,54,122.07872
1.13278,13.57897,64.55927,99,54,122.16732
1.13305,13.65434,64.55167,99,54,122.08662
