Time (hr),MX03 (uL/min),MX04 (uL/min)
1.02484,81.78182,91.80234
1.02486,81.69988,92.1441
1.02488,81.48377,92.4739
1.02489,81.17139,92.8597
1.02491,80.92045,93.22297
1.02494,80.74564,93.58316
1.02496,80.49505,93.94676
1.02498,80.24377,94.36636
1.02499,80.08229,94.74259
1.02501,79.8771,95.1021
1.02503,79.63333,95.08913
1.02505,79.48038,95.07821
1.02506,79.34585,95.57189
1.02509,79.16388,90.87336
1.02511,79.0041,90.12942
1.02513,78.99523,90.23013
1.02514,79.18061,90.24106
1.02516,79.2052,90.25505
1.02518,79.16969,90.1813
1.0252,79.00343,90.10039
1.02521,78.82248,90.0461
1.02524,78.74019,89.90475
1.02526,78.64323,89.75146
1.02528,78.46809,89.56265
1.02529,78.40595,89.34995
1.02531,78.38137,89.08194
1.02533,78.23047,88.82587
1.02535,78.1533,88.5985
1.02537,78.14443,88.25538
1.02539,78.04645,87.93308
1.02541,77.95495,87.58074
1.02543,77.98295,87.1714
1.02545,77.9488,86.7419
1.02546,77.8515,86.31889
1.02548,77.87062,85.915
1.0255,77.88803,85.38512
1.02553,77.8061,84.89519
1.02554,77.83034,84.39639
1.02556,77.89623,84.32469
1.02558,77.8597,84.05293
1.0256,77.83922,83.51384
1.02561,77.87609,88.15604
1.02563,77.88564,88.46434
1.02565,77.68933,88.11882
1.02568,77.43531,87.83886
1.02569,77.33835,87.51793
1.02571,77.30557,87.28544
1.02573,77.39913,87.05088
1.02575,77.51316,86.80097
1.02577,77.52408,86.56061
1.02578,77.60158,86.35201
1.02581,77.74396,86.15057
1.02583,77.78869,85.90066
1.02585,77.81805,85.72996
1.02586,77.96793,85.55243
1.02588,78.05739,85.33392
1.0259,78.09665,85.15639
1.02592,78.24517,84.98397
1.02593,78.39573,84.82692
1.02596,78.43704,84.6289
1.02598,78.5538,84.5036
1.026,78.72314,84.35885
1.02601,78.80849,84.17688
1.02603,78.91535,84.05978
1.02605,79.11712,83.92868
1.02607,79.2506,83.80647
1.02608,79.34279,83.66649
1.02611,79.53193,83.57328
1.02613,79.70297,83.47598
1.02615,79.80676,83.34795
1.02617,80.00102,83.28171
1.02618,80.21509,83.19465
1.0262,80.34653,83.11408
1.02622,80.51145,83.03965
1.02624,80.74156,82.98161
1.02626,80.9174,82.93314
1.02628,81.07308,82.83276
1.0263,81.33016,82.76619
1.02632,81.54354,82.66376
1.02633,81.66952,82.72249
1.02635,81.84091,82.82116
1.02637,82.0536,82.89968
1.0264,82.34108,82.97923
1.02641,82.70058,83.02054
1.02643,83.07954,83.10999
1.02645,83.39126,83.17281
1.02647,83.6835,83.22881
1.02648,84.03584,83.3087
1.0265,84.35404,83.37323
1.02652,84.63025,83.46234
1.02655,84.97302,83.51901
1.02656,85.30146,83.62827
1.02658,85.578,83.71669
1.0266,85.89551,83.79727
1.02662,86.23318,83.92291
1.02664,86.53601,84.08918
1.02665,86.84841,84.22608
1.02668,86.87743,84.45005
1.0267,86.66609,84.89696
1.02672,87.00476,85.19843
1.02673,84.17137,85.35821
1.02675,83.05324,85.53233
1.02677,82.86137,85.68323
1.02679,82.85317,85.86623
1.0268,82.83029,86.04683
1.02683,82.7463,86.24895
1.02685,82.61622,86.45824
1.02687,82.49126,86.64874
1.02688,82.35333,86.90275
1.0269,82.12731,87.12126
1.02692,81.92246,87.36196
1.02694,81.70156,87.61767
1.02696,81.38644,87.87442
1.02698,81.08804,88.13799
1.027,80.78999,88.39575
1.02702,80.42774,88.70235
1.02703,80.04229,88.93007
1.02705,79.65342,89.19637
1.02707,79.3144,89.5033
1.02709,79.55032,89.48179
1.02711,79.11877,89.59343
1.02713,80.84018,89.83037
1.02715,82.54486,90.19602
1.02717,82.63977,90.52822
1.02719,82.47146,90.84847
1.0272,82.20276,91.21787
1.02722,81.94124,91.55827
1.02724,81.78009,91.90788
1.02727,81.58685,92.25032
1.02728,81.33761,92.64124
1.0273,81.17373,93.00246
1.02732,81.02453,93.34933
1.02734,80.791,93.75867
1.02735,80.62542,94.13593
1.02737,80.51957,94.51149
1.02739,80.31336,94.89352
1.02742,80.12285,95.32849
1.02743,80.02656,95.72009
1.02745,79.85688,96.09086
1.02747,79.66672,96.00312
1.02749,79.57863,96.09906
1.02751,79.48133,96.46642
1.02752,79.33998,91.66512
1.02755,79.24199,91.11613
1.02757,79.34475,91.2288
1.02759,79.538,91.25202
1.0276,79.59024,91.2626
1.02762,79.58716,91.19978
1.02764,79.44956,91.12843
1.02766,79.32188,91.07721
1.02767,79.29491,90.94133
1.0277,79.23107,90.79043
1.02772,79.10986,90.61186
1.02774,79.11088,90.39541
1.02775,79.11908,90.1472
1.02777,79.01426,89.89626
1.02779,78.99889,89.67092
1.02781,79.03986,89.33497
1.02783,78.97636,89.01404
1.02785,78.94529,88.67912
1.02787,79.03098,88.26738
1.02789,79.03235,87.85222
1.02791,78.98659,87.44388
1.02792,79.06273,87.04204
1.02794,79.1201,86.52104
1.02796,79.08733,86.03623
1.02798,79.17473,85.54971
1.028,79.2833,85.55381
1.02802,79.285,85.2165
1.02804,79.32153,84.98262
1.02806,79.41406,89.50465
1.02807,79.46118,89.65487
1.02809,79.24267,89.31449
1.02811,79.07777,89.05126
1.02814,79.04772,88.7392
1.02815,79.07401,88.5125
1.02817,79.23038,88.28648
1.02819,79.38026,88.02905
1.02821,79.43489,87.80542
1.02822,79.56839,87.60023
1.02824,79.75582,87.40494
1.02826,79.84083,87.16732
1.02829,79.93302,86.99968
1.0283,80.12421,86.82351
1.02832,80.25497,86.6033
1.02834,80.34545,86.44215
1.02836,80.54927,86.2769
1.02838,80.72783,86.12429
1.02839,80.81728,85.93822
1.02842,80.99276,85.81155
1.02844,81.19385,85.67191
1.02846,81.31984,85.49404
1.02847,81.48748,85.3899
1.02849,81.72681,85.26632
1.02851,81.89615,85.14649
1.02853,82.03305,85.02596
1.02854,82.26214,84.93037
1.02857,82.46903,84.8375
1.02859,82.61993,84.70401
1.02861,82.86404,84.65723
1.02862,83.10952,84.57597
1.02864,83.28262,84.49643
1.02866,83.50181,84.43532
1.02868,83.76026,84.37523
1.0287,83.97159,84.3305
1.02872,84.1843,84.24855
1.02874,84.47109,84.2407
1.02876,84.72408,84.20725
1.02878,84.92551,84.16286
1.02879,85.20548,84.15741
1.02881,85.47485,84.14307
1.02883,85.70052,84.14239
1.02885,85.98082,84.11473
1.02887,86.27922,84.14887
1.02889,86.53221,84.16559
1.02891,86.78758,84.16833
1.02893,87.09691,84.21749
1.02894,87.37959,84.29704
1.02896,87.64214,84.37215
1.02898,87.89171,84.41825
1.02901,87.46938,84.82453
1.02902,87.70598,85.09767
1.02904,85.82924,85.22434
1.02906,83.88113,85.32643
1.02908,83.53015,85.40222
1.0291,83.46869,85.51489
1.02911,83.43934,85.61766
1.02913,83.37959,85.75525
1.02916,83.2222,85.8884
1.02918,83.08939,86.01233
1.02919,82.94907,86.19601
1.02921,82.71623,86.34179
1.02923,82.49841,86.51762
1.02925,82.26761,86.69926
1.02926,81.97058,86.88362
1.02929,81.65205,87.09086
1.02931,81.33283,87.27693
1.02933,81.00302,87.52037
1.02934,80.58923,87.71839
1.02936,80.19524,87.88875
1.02938,79.80192,88.13866
1.0294,79.95078,88.17315
1.02941,79.68107,88.16256
1.02944,79.87329,88.28581
1.02946,82.65103,88.57499
1.02948,83.01396,88.84812
1.02949,82.8651,89.12022
1.02951,82.62816,89.42544
1.02953,82.32908,89.70505
1.02955,82.13072,89.99833
1.02957,81.95489,90.28819
1.02959,81.69576,90.61834
1.02961,81.4834,90.91947
1.02963,81.33523,91.20933
1.02965,81.10102,91.56201
1.02966,80.89173,91.87474
1.02968,80.77088,92.20728
1.0297,80.59095,92.53503
1.02972,80.36356,92.90717
1.02974,80.23519,93.25234
1.02976,80.10101,93.57702
1.02978,79.87875,93.9693
1.0298,79.75379,94.33085
1.02981,79.66878,94.68763
1.02983,79.47691,95.06591
1.02985,79.31883,95.48073
1.02988,79.25431,95.85731
1.02989,79.09452,96.20861
1.02991,78.93338,96.03347
1.02993,78.88524,96.19735
1.02995,78.80638,96.24924
1.02997,78.6804,91.55207
1.02998,78.62338,91.15603
1.03,78.83164,91.25709
1.03003,79.01123,91.26187
1.03005,79.07985,91.24617
1.03006,79.09077,91.18266
1.03008,78.96274,91.09697
1.0301,78.87637,91.04473
1.03012,78.88763,90.88905
1.03013,78.8395,90.72176
1.03015,78.75483,90.53945
1.03018,78.7999,90.30865
1.0302,78.8238,90.06454
1.03021,78.74664,89.80746
1.03023,78.77874,89.57188
1.03025,78.84293,89.22466
1.03027,78.80196,88.89726
1.03028,78.82585,88.55209
1.0303,78.94023,88.12635
1.03033,78.95866,87.71904
1.03035,78.95968,87.30559
1.03037,79.08088,86.8877
1.03038,79.15872,86.36705
1.0304,79.16623,85.86687
1.03042,79.30144,85.38377
1.03044,79.44005,85.43499
1.03046,79.47077,85.03178
1.03048,79.54691,85.20522
1.0305,79.67699,89.33973
1.03052,79.75928,89.36637
1.03053,79.52541,89.01608
1.03055,79.44347,88.73885
1.03057,79.47112,88.42032
1.03059,79.54759,88.19089
1.03061,79.74459,87.9642
1.03063,79.91633,87.6955
1.03065,80.01226,87.47665
1.03067,80.19661,87.26463
1.03068,80.40932,87.07003
1.0307,80.523,86.83616
1.03072,80.6664,86.66579
1.03075,80.88525,86.49133
1.03076,81.04743,86.26737
1.03078,81.18058,86.11134
1.0308,81.41992,85.94917
1.03082,81.62648,85.78665
1.03084,81.76338,85.61014
1.03085,81.98359,85.48074
1.03087,82.21815,85.34896
1.0309,82.38168,85.16596
1.03092,82.5961,85.06353
1.03093,82.85966,84.94233
1.03095,83.06177,84.81361
1.03097,83.24784,84.69924
1.03099,83.5179,84.6074
1.031,83.75654,84.51589
1.03102,83.95012,84.38445
1.03105,84.22837,84.33597
1.03107,84.49843,84.26223
1.03108,84.70635,84.17175
1.0311,84.96582,84.11473
1.03112,85.2526,84.06011
1.03114,85.49159,84.01641
1.03116,85.74322,83.93959
1.03117,86.0522,83.93106
1.0312,86.32601,83.89964
1.03122,86.56568,83.85526
1.03124,86.87193,83.85798
1.03125,87.17101,83.85696
1.03127,87.43185,83.91807
1.03129,87.74015,83.90715
1.03131,87.40932,84.14818
1.03133,87.48477,84.43736
1.03135,87.11844,84.56914
1.03137,84.11025,84.63503
1.03139,83.50287,84.67019
1.0314,83.38441,84.73199
1.03142,83.37382,84.78628
1.03144,83.33558,84.87539
1.03146,83.20004,84.96688
1.03148,83.07338,85.0437
1.0315,82.93886,85.1765
1.03152,82.75246,85.28405
1.03154,82.5319,85.41516
1.03156,82.31101,85.55104
1.03157,82.06007,85.69546
1.03159,81.73026,85.8508
1.03162,81.42196,85.99113
1.03163,81.11674,86.19256
1.03165,80.71695,86.35747
1.03167,80.33423,86.48071
1.03169,79.94262,86.6685
1.03171,79.84771,86.80336
1.03172,79.84874,86.68488
1.03174,79.33594,86.70605
1.03176,82.21951,86.92079
1.03179,83.02047,87.14545
1.0318,82.94296,87.37761
1.03182,82.73675,87.63572
1.03184,82.44382,87.86686
1.03186,82.21165,88.1195
1.03187,82.04948,88.36088
1.03189,81.80742,88.64904
1.03192,81.57491,88.90851
1.03194,81.42708,89.16696
1.03195,81.23316,89.4657
1.03197,81.00168,89.73235
1.03199,80.86546,90.02664
1.03201,80.73059,90.31241
1.03203,80.50252,90.63197
1.03204,80.35161,90.93719
1.03207,80.23417,91.22022
1.03209,80.02863,91.56299
1.03211,79.86509,91.87264
1.03212,79.79442,92.19529
1.03214,79.63258,92.5309
1.03216,79.45642,92.89588
1.03218,79.37926,93.2366
1.0322,79.27001,93.5548
1.03222,79.08667,93.9464
1.03224,79.01737,94.29737
1.03226,78.96411,94.65619
1.03227,78.80091,95.03311
1.03229,78.70156,95.4353
1.03231,78.66982,95.81632
1.03233,78.53394,96.16114
1.03235,78.42093,95.91975
1.03237,78.42981,96.15498
1.03239,78.38611,95.79036
1.03241,78.30007,91.48377
1.03243,78.28197,91.20313
1.03244,78.5889,91.29974
1.03246,78.76473,91.3192
1.03249,78.85999,91.30076
1.03251,78.89857,91.23999
1.03252,78.80878,91.15668
1.03254,78.77805,91.1024
1.03256,78.8395,90.94364
1.03258,78.81493,90.77601
1.03259,78.79206,90.59711
1.03261,78.88903,90.35027
1.03263,78.94605,90.10376
1.03266,78.92283,89.84668
1.03267,79.00716,89.60052
1.03269,79.11231,89.25911
1.03271,79.1164,88.91633
1.03273,79.20414,88.57799
1.03274,79.3547,88.14031
1.03276,79.40523,87.73505
1.03279,79.45883,87.31818
1.03281,79.61963,86.88937
1.03282,79.73263,86.3711
1.03284,79.78555,85.87332
1.03286,79.96617,85.39465
1.03288,80.13483,85.48411
1.0329,80.20449,85.01433
1.03292,80.32501,85.86718
1.03294,80.50221,89.53259
1.03296,80.6135,89.46226
1.03298,80.37418,89.11333
1.03299,80.35506,88.83542
1.03301,80.437,88.53019
1.03303,80.56503,88.28983
1.03305,80.80504,88.06689
1.03307,81.01706,87.7917
1.03309,81.14919,87.58242
1.03311,81.37896,87.3745
1.03313,81.61385,87.17067
1.03314,81.76851,86.9375
1.03316,81.95732,86.76713
1.03318,82.20859,86.59131
1.0332,82.39843,86.3646
1.03322,82.58313,86.21268
1.03324,82.85626,86.05051
1.03326,83.08978,85.87503
1.03328,83.26458,85.70637
1.0333,83.52371,85.56605
1.03331,83.78557,85.43222
1.03333,83.98086,85.24581
1.03336,84.23897,85.1526
1.03338,84.52303,85.02936
1.03339,84.75075,84.89518
1.03341,84.97711,84.78115
1.03343,85.27448,84.6835
1.03345,85.53805,84.59849
1.03346,85.77259,84.46806
1.03348,86.08089,84.42265
1.03351,86.38134,84.34378
1.03353,86.62238,84.24614
1.03354,86.91906,84.19527
1.03356,87.22497,84.13552
1.03358,87.50151,84.15498
1.0336,87.79343,84.1024
1.03362,87.75144,84.14712
1.03363,87.56809,84.45815
1.03366,87.88424,84.58141
1.03368,84.82859,84.62409
1.0337,83.77841,84.60975
1.03371,83.58995,84.62204
1.03373,83.57493,84.62204
1.03375,83.54557,84.66983
1.03377,83.44964,84.7033
1.03378,83.31445,84.72958
1.03381,83.1755,84.80674
1.03383,83.02903,84.86615
1.03385,82.78867,84.94262
1.03386,82.57563,85.02695
1.03388,82.34245,85.1246
1.0339,82.02356,85.22395
1.03392,81.70878,85.30589
1.03394,81.40732,85.45544
1.03396,81.02562,85.56948
1.03398,80.64255,85.67565
1.034,80.24481,85.78833
1.03401,79.91501,85.93309
1.03403,80.13215,85.8153
1.03405,79.67499,85.72857
1.03407,81.45683,85.85557
1.03409,83.01197,86.0157
1.03411,83.06967,86.20211
1.03413,82.89452,86.40764
1.03415,82.61286,86.59133
1.03417,82.35305,86.7873
1.03418,82.1803,86.97951
1.0342,81.97783,87.20962
1.03423,81.72654,87.41789
1.03425,81.55618,87.62445
1.03426,81.39538,87.87334
1.03428,81.14717,88.08297
1.0343,80.97475,88.32708
1.03432,80.85389,88.5548
1.03433,80.63744,88.82828
1.03435,80.44317,89.08435
1.03437,80.32846,89.32744
1.0344,80.14922,89.61729
1.03441,79.94915,89.88051
1.03443,79.85526,90.15399
1.03445,79.73509,90.43771
1.03447,79.52615,90.75045
1.03449,79.41587,91.05123
1.0345,79.3213,91.32777
1.03453,79.14035,91.66919
1.03455,79.02529,91.97339
1.03457,78.98432,92.28987
1.03458,78.83546,92.62582
1.0346,78.69104,92.97407
1.03462,78.64973,93.31378
1.03464,78.55448,93.62583
1.03465,78.40528,94.01401
1.03468,78.38411,94.35986
1.0347,78.34791,94.7064
1.03472,78.21545,95.08707
1.03473,78.15912,95.4814
1.03475,78.16015,95.84637
1.03477,78.05874,96.18745
1.03479,77.99934,95.8969
1.03481,78.04406,96.18778
1.03483,78.03006,95.14443
1.03485,77.9686,91.28714
1.03487,78.01162,91.10073
1.03488,78.40117,91.18609
1.0349,78.58929,91.20044
1.03492,78.71492,91.16801
1.03494,78.77399,91.10758
1.03496,78.72517,91.01711
1.03498,78.74052,90.95395
1.035,78.84534,90.7928
1.03502,78.85421,90.6163
1.03504,78.88357,90.43671
1.03505,79.02253,90.18474
1.03507,79.1055,89.93892
1.0351,79.1195,89.68286
1.03512,79.25094,89.42134
1.03513,79.37965,89.08026
1.03515,79.41789,88.73714
1.03517,79.55344,88.40324
1.03519,79.73882,87.96043
1.0352,79.82178,87.5596
1.03522,79.9324,87.14205
1.03525,80.12905,86.69923
1.03527,80.27108,86.18677
1.03528,80.37248,85.68421
1.0353,80.59917,85.20828
1.03532,80.79139,85.33357
1.03534,80.89893,84.81224
1.03536,81.05153,86.34894
1.03537,81.26287,89.46093
1.0354,81.37008,89.32607
1.03542,81.16011,88.99387
1.03544,81.19186,88.72278
1.03545,81.32809,88.42677
1.03547,81.50528,88.1912
1.03549,81.77397,87.96792
1.03551,82.00784,87.69616
1.03552,82.18299,87.49575
1.03555,82.4551,87.29261
1.03557,82.72208,87.08401
1.03559,82.91053,86.86652
1.0356,83.14748,86.68831
1.03562,83.42539,86.51555
1.03564,83.64661,86.28408
1.03566,83.87365,86.13795
1.03568,84.17922,85.98329
1.0357,84.44279,85.80097
1.03572,84.65753,85.64152
1.03574,84.94945,85.4995
1.03576,85.23248,85.36703
1.03577,85.47112,85.19018
1.03579,85.76337,85.09117
1.03581,86.07542,84.97509
1.03583,86.33659,84.83852
1.03585,86.61211,84.73473
1.03587,86.92859,84.63469
1.03589,87.22016,84.57768
1.03591,87.49432,84.49438
1.03592,87.73843,84.43907
1.03594,87.33897,84.65279
1.03596,87.59538,84.78424
1.03599,85.6599,84.8235
1.036,83.86372,84.76922
1.03602,83.5503,84.73473
1.03604,83.49772,84.68659
1.03606,83.48065,84.67943
1.03607,83.42465,84.67704
1.03609,83.27989,84.64392
1.03612,83.14811,84.67841
1.03614,83.01803,84.69001
1.03615,82.78859,84.71766
1.03617,82.58443,84.74805
1.03619,82.36046,84.80472
1.03621,82.07367,84.86071
1.03623,81.75924,84.89724
1.03624,81.45367,84.99147
1.03627,81.12421,85.06486
1.03629,80.72372,85.14032
1.03631,80.33212,85.18539
1.03632,79.94905,85.27586
1.03634,80.12147,85.25606
1.03636,79.83502,85.04301
1.03638,80.22593,85.0594
1.03639,82.89442,85.16046
1.03642,83.21432,85.2943
1.03644,83.06785,85.45203
1.03646,82.82511,85.59679
1.03647,82.53558,85.74769
1.03649,82.34201,85.89143
1.03651,82.17233,86.07648
1.03653,81.919,86.23796
1.03655,81.71348,86.39979
1.03657,81.57076,86.59543
1.03659,81.33758,86.76545
1.03661,81.13923,86.9604
1.03663,81.02144,87.1509
1.03664,80.84355,87.37385
1.03666,80.62675,87.5787
1.03668,80.50044,87.77536
1.03671,80.35806,88.01878
1.03672,80.14502,88.22978
1.03674,80.01733,88.47048
1.03676,79.9388,88.70775
1.03678,79.73908,88.96996
1.03679,79.59876,89.22465
1.03681,79.52468,89.46261
1.03683,79.36832,89.74906
1.03686,79.21605,90.01434
1.03687,79.17474,90.28985
1.03689,79.07813,90.58483
1.03691,78.90913,90.8863
1.03693,78.84631,91.18264
1.03695,78.79339,91.45407
1.03696,78.64009,91.79617
1.03698,78.57898,92.09832
1.03701,78.57761,92.41037
1.03702,78.4605,92.75588
1.03704,78.37311,93.09286
1.03706,78.37994,93.42745
1.03708,78.31644,93.74326
1.0371,78.21264,94.12461
1.03711,78.24303,94.47491
1.03714,78.23041,94.82008
1.03716,78.14096,95.21135
1.03718,78.14369,95.59305
1.03719,78.18159,95.95632
1.03721,78.11263,96.29056
1.03723,78.11672,95.96486
1.03725,78.19354,96.31242
1.03726,78.22871,94.57667
1.03729,78.20994,91.26256
1.03731,78.34172,91.1417
1.03733,78.77361,91.21272
1.03734,78.98461,91.22331
1.03736,79.13586,91.17312
1.03738,79.2277,91.10859
1.0374,79.21644,91.02119
1.03742,79.29223,90.94061
1.03744,79.42366,90.77435
1.03746,79.46702,90.58725
1.03748,79.53496,90.41245
1.0375,79.71659,90.1499
1.03751,79.82244,89.91056
1.03753,79.88936,89.6487
1.03755,80.06724,89.3865
1.03758,80.22872,89.04133
1.03759,80.30622,88.69241
1.03761,80.49332,88.36055
1.03763,80.70602,87.90682
1.03765,80.8197,87.5077
1.03766,80.98529,87.09733
1.03768,81.21164,86.6313
1.0377,81.38748,86.13249
1.03773,81.53634,85.62447
1.03774,81.80298,85.15877
1.03776,82.01842,85.3066
1.03778,82.17445,84.73986
1.0378,82.36666,86.9075
1.03781,82.62101,89.48244
1.03783,82.72207,89.29227
1.03785,82.57834,88.96622
1.03788,82.65721,88.68967
1.0379,82.8443,88.39708
1.03791,83.0693,88.16969
1.03793,83.37623,87.94812
1.03795,83.64116,87.67226
1.03797,83.86308,87.47731
1.03798,84.16899,87.27929
1.03801,84.45988,87.0601
1.03803,84.68795,86.85764
1.03805,84.96621,86.67567
1.03806,85.27144,86.5258
1.03808,85.52921,86.32813
1.0381,85.81225,86.18439
1.03812,86.16732,86.02563
1.03813,86.4599,85.844
1.03816,86.71323,85.69105
1.03818,87.03552,85.5521
1.0382,87.34246,85.43465
1.03821,87.6207,85.32096
1.03823,87.94027,85.2315
1.03825,87.6125,85.25916
1.03827,87.71697,85.42543
1.03829,87.17856,85.47733
1.03831,84.30079,85.40255
1.03833,83.75522,85.32266
1.03835,83.65416,85.22467
1.03837,83.65484,85.17551
1.03838,83.62855,85.13182
1.0384,83.50086,85.04783
1.03842,83.38068,85.041
1.03845,83.25811,85.00925
1.03846,83.07238,85.00037
1.03848,82.8665,84.98091
1.0385,82.65142,84.99321
1.03852,82.40867,85.00346
1.03853,82.08604,84.98639
1.03855,81.78457,85.03589
1.03857,81.48857,85.06935
1.0386,81.09287,85.10655
1.03861,80.71493,85.10962
1.03863,80.32776,85.14786
1.03865,80.27177,85.196
1.03867,80.24719,84.90785
1.03869,79.75214,84.83342
1.0387,82.65176,84.86039
1.03873,83.40731,84.94779
1.03875,83.3264,85.05909
1.03877,83.1212,85.15775
1.03878,82.82997,85.26121
1.0388,82.6043,85.35168
1.03882,82.44861,85.49576
1.03884,82.21304,85.61184
1.03885,81.98292,85.7269
1.03888,81.84021,85.87337
1.0389,81.64594,85.99764
1.03892,81.41378,86.14069
1.03893,81.28268,86.27452
1.03895,81.14441,86.45888
1.03897,80.92009,86.61832
1.03899,80.7685,86.76649
1.03901,80.66131,86.96144
1.03903,80.4551,87.1178
1.03905,80.29634,87.30967
1.03907,80.22258,87.4995
1.03909,80.05768,87.71697
1.0391,79.8798,87.91943
1.03912,79.80093,88.11403
1.03914,79.68553,88.35404
1.03916,79.5097,88.55684
1.03918,79.43835,88.79378
1.0392,79.38269,89.03449
1.03922,79.21198,89.29191
1.03924,79.11707,89.54455
1.03925,79.086,89.77433
1.03927,78.9566,90.06487
1.03929,78.85111,90.32161
1.03932,78.85281,90.59065
1.03933,78.77429,90.89145
1.03935,78.64934,91.18199
1.03937,78.63773,91.47765
1.03939,78.6193,91.75112
1.0394,78.50663,92.08536
1.03942,78.50492,92.38615
1.03944,78.52711,92.69615
1.03947,78.4421,93.0444
1.03948,78.40181,93.38103
1.0395,78.45371,93.71493
1.03952,78.41615,94.03143
1.03954,78.3745,94.41483
1.03956,78.45405,94.76205
1.03957,78.47693,95.10005
1.03959,78.42299,95.50291
1.03962,78.48376,95.87642
1.03964,78.54522,96.24275
1.03965,78.51756,96.56607
1.03967,78.57355,96.21407
1.03969,78.69407,96.60499
1.03971,78.76372,94.24924
1.03972,78.79138,91.46159
1.03975,78.99998,91.41004
1.03977,79.45816,91.46467
1.03979,79.69373,91.47867
1.0398,79.88015,91.42165
1.03982,79.99793,91.3585
1.03984,80.0314,91.26358
1.03986,80.15704,91.17891
1.03988,80.32126,91.01298
1.0399,80.40388,90.82213
1.03992,80.52713,90.64869
1.03994,80.74767,90.37658
1.03996,80.8856,90.13656
1.03997,81.00202,89.86377
1.03999,81.21404,89.55513
1.04001,81.39771,89.22191
1.04004,81.49399,88.87366
1.04005,81.72786,88.53396
1.04007,81.97265,88.0809
1.04009,82.12937,87.67974
1.04011,82.34002,87.26595
1.04012,82.60428,86.79002
1.04014,82.80366,86.30214
1.04016,83.00373,85.78865
1.04019,83.30213,85.34346
1.0402,83.55614,85.48002
1.04022,83.74801,84.87436
1.04024,83.97778,87.60053
1.04026,84.25808,89.70364
1.04028,84.34138,89.46329
1.04029,84.25535,89.14577
1.04031,84.37723,88.85523
1.04034,84.60495,88.57902
1.04035,84.87024,88.33696
1.04037,85.20482,88.1205
1.04039,85.494,87.84908
1.04041,85.75551,87.65311
1.04043,86.09044,87.46191
1.04044,86.40658,87.2335
1.04046,86.66708,87.03549
1.04049,86.9805,86.85147
1.04051,87.30074,86.68623
1.04052,87.59334,86.51928
1.04054,87.90163,86.39944
1.04056,87.84666,86.25844
1.04058,87.70635,86.40319
1.04059,88.02761,86.44689
1.04062,84.96752,86.3612
1.04064,83.98562,86.23487
1.04066,83.81696,86.07987
1.04067,83.81867,85.98018
1.04069,83.80127,85.88458
1.04071,83.71011,85.7446
1.04073,83.58378,85.67905
1.04075,83.45951,85.59028
1.04077,83.31647,85.53087
1.04079,83.09318,85.45098
1.04081,82.88594,85.41411
1.04083,82.67187,85.37587
1.04084,82.35436,85.29735
1.04086,82.05357,85.29531
1.04088,81.76201,85.27244
1.0409,81.38372,85.26117
1.04092,81.00441,85.24035
1.04094,80.61553,85.20518
1.04096,80.30212,85.21338
1.04098,80.52644,84.96585
1.04099,80.07406,84.76886
1.04101,82.06006,84.69273
1.04103,83.58823,84.70537
1.04106,83.63842,84.76682
1.04107,83.46566,84.82008
1.04109,83.18263,84.87607
1.04111,82.92931,84.90269
1.04113,82.75587,84.99897
1.04115,82.55102,85.05564
1.04116,82.29393,85.12256
1.04118,82.12458,85.21304
1.04121,81.95968,85.29122
1.04123,81.71524,85.37656
1.04124,81.54214,85.45201
1.04126,81.43151,85.58038
1.04128,81.21096,85.68758
1.0413,81.01807,85.78046
1.04131,80.90745,85.92863
1.04133,80.72923,86.0372
1.04136,80.53086,86.17069
1.04138,80.44244,86.29804
1.04139,80.31952,86.46022
1.04141,80.11638,86.6101
1.04143,79.99961,86.74768
1.04145,79.91255,86.93273
1.04146,79.73126,87.08023
1.04149,79.61347,87.25981
1.04151,79.57898,87.44656
1.04153,79.42568,87.64493
1.04154,79.29082,87.84397
1.04156,79.24747,88.0297
1.04158,79.1546,88.25879
1.0416,79.00814,88.46022
1.04162,78.98492,88.67941
1.04163,78.94942,88.92488
1.04166,78.81353,89.15602
1.04168,78.75856,89.40218
1.0417,78.76402,89.62717
1.04171,78.65716,89.91021
1.04173,78.60595,90.15808
1.04175,78.64043,90.42643
1.04177,78.59024,90.71765
1.04179,78.50488,90.99966
1.04181,78.54039,91.28474
1.04183,78.54039,91.55787
1.04185,78.46664,91.88017
1.04186,78.51307,92.18198
1.04188,78.56702,92.4773
1.0419,78.51239,92.82623
1.04192,78.52639,93.14511
1.04194,78.60526,93.47423
1.04196,78.59672,93.78833
1.04198,78.59741,94.16388
1.042,78.71792,94.5046
1.04202,78.76811,94.83577
1.04203,78.75377,95.23523
1.04205,78.86166,95.59748
1.04208,78.95452,95.95596
1.0421,78.96546,96.25777
1.04211,79.0655,95.90167
1.04213,79.21674,96.32332
1.04215,79.31472,93.40287
1.04217,79.38983,91.0635
1.04218,79.68652,91.05599
1.0422,80.16074,91.09251
1.04223,80.41613,91.11095
1.04225,80.63463,91.03209
1.04226,80.7729,90.96825
1.04228,80.84836,90.86173
1.0423,81.00746,90.75692
1.04232,81.19934,90.58689
1.04234,81.30211,90.38717
1.04236,81.47624,90.20349
1.04238,81.71694,89.93103
1.0424,81.88833,89.67941
1.04242,82.04776,89.41856
1.04243,82.29255,89.11368
1.04245,82.50594,88.7774
1.04247,82.67119,88.42233
