Time (hr),MX03 (uL/min),MX04 (uL/min)
4.14218,53.7726,59.94297
4.1422,53.73198,60.12904
4.14222,53.75519,60.30044
4.14224,53.76577,60.53124
4.14226,53.73539,60.70399
4.14228,53.7388,60.99556
4.1423,53.7231,61.26972
4.14231,53.79479,61.46638
4.14233,53.79786,61.72482
4.14235,53.81971,61.92421
4.14237,53.83678,62.2226
4.14239,53.87912,62.54558
4.14241,53.98018,62.75214
4.14243,54.01295,63.05087
4.14245,54.0727,63.30727
4.14246,54.11469,63.64937
4.14248,54.20142,64.05941
4.1425,54.32159,64.30728
4.14253,54.37793,64.63366
4.14254,54.47182,64.92556
4.14256,54.54113,65.26663
4.14258,54.67872,65.71286
4.1426,54.82826,65.97814
4.14262,54.91463,66.34789
4.14263,55.0495,66.69169
4.14265,55.08363,67.06963
4.14268,55.24,67.56947
4.14269,55.3653,67.89928
4.14271,55.03959,68.29156
4.14273,54.87674,68.67668
4.14275,54.83339,69.04678
4.14277,55.05292,69.56812
4.14278,55.23762,69.93104
4.1428,55.3998,70.34928
4.14283,55.57153,70.79721
4.14285,55.74395,71.2011
4.14286,56.00069,71.76101
4.14288,56.17413,71.35882
4.1429,56.35543,71.56401
4.14292,56.54082,71.95868
4.14293,56.75761,66.20723
4.14296,57.03416,66.6497
4.14298,57.23048,67.11744
4.143,57.44966,67.34141
4.14301,57.64427,67.64663
4.14303,57.89998,67.75452
4.14305,58.17994,67.97508
4.14307,58.40493,68.24446
4.14309,58.64392,68.37317
4.14311,58.86276,68.60635
4.14313,59.16559,68.66542
4.14315,59.46229,68.79857
4.14317,59.71766,69.03858
4.14318,59.98738,69.10619
4.1432,60.23353,69.29431
4.14322,60.5705,69.32094
4.14325,60.87231,69.37933
4.14326,61.15534,69.61114
4.14328,61.44178,69.64119
4.1433,61.72209,69.77707
4.14332,62.09526,69.79312
4.14333,62.41039,69.77332
4.14335,62.72961,69.98431
4.14337,63.03586,69.96757
4.1434,63.35474,70.04815
4.14341,63.74771,70.04268
4.14343,64.07683,69.93752
4.14345,64.4138,70.08434
4.14347,64.73882,70.03313
4.14349,64.80062,69.90135
4.1435,64.62787,69.7624
4.14353,64.9075,69.51522
4.14355,62.20316,69.62994
4.14357,61.0345,69.55175
4.14358,60.9949,69.5159
4.1436,61.17277,69.48347
4.14362,61.35065,69.2735
4.14364,61.50292,69.32881
4.14365,61.63847,69.23184
4.14368,61.76956,69.13317
4.1437,61.89861,69.07821
4.14372,62.00411,68.82351
4.14373,62.11302,68.80166
4.14375,62.20247,68.66442
4.14377,62.29396,68.50975
4.14379,62.37044,68.42645
4.14381,62.43154,68.12601
4.14383,62.47968,68.01812
4.14385,62.52372,67.87985
4.14387,62.56571,67.67228
4.14389,62.59371,67.56746
4.1439,62.6241,67.23252
4.14392,62.64356,67.05874
4.14394,62.66405,66.88121
4.14396,62.66371,66.62105
4.14398,62.65551,66.46878
4.144,62.63366,66.10415
4.14402,62.60841,65.83204
4.14404,62.56949,65.65348
4.14405,62.52408,65.3445
4.14407,62.46808,65.15843
4.14409,62.42199,64.76956
4.14412,62.36019,64.42098
4.14413,62.29498,64.20759
4.14415,62.20519,63.85764
4.14417,62.11301,63.6091
4.14419,62.01024,63.20452
4.1442,61.90576,62.76547
4.14422,61.77603,62.53262
4.14424,61.65039,62.1499
4.14427,61.51859,61.85457
4.14428,61.39228,61.43976
4.1443,61.24718,60.943
4.14432,61.07681,60.67021
4.14434,60.91293,60.24788
4.14436,60.72685,59.89179
4.14437,60.55102,59.45445
4.1444,60.35368,58.88872
4.14442,60.13416,58.56916
4.14444,59.92829,58.11883
4.14445,59.71763,57.7105
4.14447,59.51143,57.26804
4.14449,59.27653,56.65828
4.14451,59.01911,56.6255
4.14452,58.78115,56.91297
4.14455,58.51041,56.28852
4.14457,58.31478,61.50601
4.14459,58.04984,61.7631
4.1446,57.78013,61.2042
4.14462,57.95186,60.92117
4.14464,57.97747,60.63404
4.14466,57.87299,60.45821
4.14468,57.54864,60.19293
4.1447,57.21134,59.98159
4.14472,56.89246,59.78801
4.14474,56.57084,59.54697
4.14476,56.23626,59.39914
4.14477,55.85456,59.18576
4.14479,55.50051,58.97546
4.14481,55.16115,58.84436
4.14484,54.8269,58.6518
4.14485,54.46261,58.5685
4.14487,54.05429,58.43363
4.14489,53.67565,58.25883
4.14491,53.29122,58.15334
4.14492,53.33253,57.99014
4.14494,53.41891,57.90615
4.14496,53.11028,57.8027
4.14499,55.90748,57.63165
4.145,56.77023,57.56815
4.14502,56.76374,57.46334
4.14504,56.54797,57.41861
4.14506,56.28918,57.39163
4.14508,56.07852,57.26599
4.14509,55.86412,57.23458
4.14511,55.72584,57.16084
4.14514,55.52782,57.1127
4.14515,55.3421,57.1045
4.14517,55.17753,56.99321
4.14519,55.01672,57.00311
4.14521,54.92249,56.99014
4.14523,54.75519,56.97955
4.14524,54.61554,57.04578
4.14527,54.48171,56.99764
4.14529,54.35813,57.03213
4.14531,54.29394,57.05603
4.14532,54.1444,57.04715
4.14534,54.04437,57.13967
4.14536,53.93819,57.15231
4.14538,53.86343,57.21854
4.14539,53.83236,57.44353
4.14542,53.71798,57.60844
4.14544,53.65481,57.84366
4.14546,53.57049,57.91434
4.14547,53.54932,57.98706
4.14549,53.53498,58.09051
4.14551,53.46772,58.13626
4.14553,53.43392,58.29057
4.14555,53.38442,58.40289
4.14557,53.40149,58.49098
4.14559,53.41275,58.64838
4.14561,53.38066,58.74841
4.14563,53.38784,58.9635
4.14564,53.36359,59.1704
4.14566,53.42266,59.28852
4.14568,53.43666,59.47493
4.14571,53.45545,59.60774
4.14572,53.47866,59.82625
4.14574,53.50905,60.08402
4.14576,53.60328,60.21034
4.14578,53.63981,60.43806
4.14579,53.69614,60.62413
4.14581,53.74666,60.8935
4.14584,53.81597,61.2175
4.14586,53.94161,61.40017
4.14587,53.99522,61.65111
4.14589,54.09014,61.87951
4.14591,54.16048,62.13592
4.14593,54.28987,62.49748
4.14595,54.44009,62.69038
4.14596,54.53398,62.98741
4.14599,54.66782,63.27044
4.14601,54.76103,63.56985
4.14603,54.93276,63.9874
4.14604,55.0963,64.25336
4.14606,55.22228,64.56849
4.14608,55.37933,64.89999
4.1461,55.5077,65.19292
4.14612,55.72655,65.63437
4.14614,55.91159,65.93447
4.14616,56.08264,66.29055
4.14618,56.27998,66.67704
4.14619,56.41245,67.00309
4.14621,56.61797,67.492
4.14623,56.79687,67.87302
4.14625,56.62139,68.24584
4.14627,56.49267,68.6685
4.14629,56.49097,69.00411
4.14631,56.76342,69.49438
4.14633,56.99694,69.91568
4.14634,57.22945,70.3066
4.14636,57.45205,70.774
4.14638,57.71016,71.15501
4.1464,58.01674,71.68659
4.14642,58.24959,71.85969
4.14644,58.49985,71.49574
4.14646,58.73474,72.14443
4.14648,59.03246,66.86037
4.1465,59.34929,66.48208
4.14651,59.61798,67.15911
4.14653,59.89861,67.36771
4.14656,60.15024,67.66406
4.14658,60.48175,67.81736
4.14659,60.79961,67.97167
4.14661,61.08913,68.31411
4.14663,61.39094,68.43429
4.14665,61.6709,68.64221
4.14666,62.04099,68.75932
4.14668,62.3725,68.82418
4.14671,62.70162,69.12052
4.14673,63.0246,69.18095
4.14674,63.33768,69.33185
4.14676,63.73987,69.43086
4.14678,64.08162,69.42199
4.1468,64.42987,69.64289
4.14682,64.76514,69.6784
4.14683,64.71051,69.61557
4.14686,64.62892,69.57426
4.14688,64.86415,69.43188
4.1469,62.03213,69.62205
4.14691,61.12124,69.63605
4.14693,61.13046,69.67122
4.14695,61.33052,69.74086
4.14697,61.5125,69.62138
4.14699,61.6774,69.74839
4.14701,61.81464,69.7477
4.14703,61.95155,69.72244
4.14705,62.09153,69.77194
4.14706,62.20556,69.60464
4.14708,62.32096,69.65005
4.1471,62.41553,69.61351
4.14712,62.51148,69.52646
4.14714,62.5941,69.54319
4.14716,62.66546,69.32878
4.14718,62.72383,69.28304
4.1472,62.77674,69.24685
4.14722,62.8201,69.10755
4.14723,62.8621,69.09288
4.14725,62.8918,68.85219
4.14728,62.92321,68.72893
4.14729,62.9413,68.66371
4.14731,62.95325,68.48345
4.14733,62.94368,68.41584
4.14735,62.93481,68.14169
4.14737,62.90818,67.93343
4.14738,62.88121,67.86344
4.1474,62.83239,67.63742
4.14743,62.78733,67.52647
4.14745,62.74397,67.239
4.14746,62.6931,66.95563
4.14748,62.62652,66.85492
4.1475,62.54253,66.58486
4.14752,62.45274,66.4145
4.14753,62.35339,66.10278
4.14755,62.25199,65.73508
4.14758,62.1284,65.6108
4.1476,62.00105,65.30832
4.14761,61.86892,65.08333
4.14763,61.74669,64.76717
4.14765,61.60773,64.3404
4.14767,61.4483,64.16867
4.14769,61.281,63.83033
4.14771,61.10961,63.54388
4.14773,60.9273,63.20383
4.14775,60.74361,62.71732
4.14777,60.51964,62.48856
4.14778,60.32231,62.12666
4.1478,60.10653,61.7849
4.14782,59.90783,61.44724
4.14784,59.67533,60.92044
4.14786,59.42371,60.63672
4.14788,59.18199,60.23318
4.1479,58.92217,59.83304
4.14792,58.67226,59.46534
4.14793,58.39093,58.9003
4.14795,58.08366,58.53874
4.14797,57.8078,58.12187
4.14799,57.51691,57.66814
4.14801,57.24173,57.28814
4.14803,56.91465,56.69852
4.14805,56.58042,56.34379
4.14807,56.25642,56.92932
4.14809,55.91159,56.30862
4.1481,55.62003,59.902
4.14812,55.28716,61.77772
4.14815,54.93824,61.07168
4.14816,54.95736,60.77499
4.14818,54.94405,60.46499
4.1482,54.79587,60.28234
4.14822,54.39301,60.04471
4.14824,53.98195,59.78285
4.14825,53.58625,59.60737
4.14827,53.43773,59.36803
4.1483,53.64839,59.20518
4.14832,53.25269,59.01296
4.14833,55.66341,58.75792
4.14835,56.82455,58.63604
4.14837,56.87816,58.46636
4.14839,56.66546,58.34481
4.1484,56.38754,58.23419
4.14843,56.15402,58.02832
4.14845,55.92938,57.93511
4.14847,55.76959,57.79786
4.14848,55.58148,57.67427
4.1485,55.37184,57.58174
4.14852,55.20114,57.39465
4.14854,55.01848,57.3274
4.14856,54.91366,57.25024
4.14858,54.74808,57.16351
4.1486,54.58864,57.14235
4.14862,54.45037,57.02387
4.14864,54.30287,56.98871
4.14865,54.23902,56.93819
4.14867,54.08572,56.85796
4.14869,53.9734,56.86103
4.14872,53.86039,56.8122
4.14873,53.76991,56.79923
4.14875,53.73576,56.95491
4.14877,53.61865,57.04539
4.14879,53.54081,57.18981
4.1488,53.45989,57.19015
4.14882,53.39912,57.18878
4.14884,53.39809,57.21234
4.14887,53.3042,57.19322
4.14888,53.26903,57.26696
4.1489,53.20792,57.31135
4.14892,53.21031,57.3192
4.14894,53.22464,57.40319
4.14896,53.18197,57.43766
4.14897,53.17685,57.57457
4.14899,53.14408,57.70841
4.14902,53.18232,57.75176
4.14904,53.21612,57.86921
4.14905,53.21475,57.92998
4.14907,53.23797,58.06791
4.14909,53.24617,58.2475
4.14911,53.33187,58.30042
4.14912,53.37967,58.46327
4.14914,53.42201,58.5872
4.14917,53.47868,58.7719
4.14919,53.52649,59.02182
4.1492,53.65554,59.12801
4.14922,53.71153,59.3093
4.14924,53.80372,59.4783
4.14926,53.87235,59.65855
4.14928,53.98297,59.93203
4.1493,54.13489,60.0645
4.14932,54.23049,60.28744
4.14934,54.34861,60.51754
4.14935,54.44659,60.73775
4.14937,54.59579,61.07199
4.14939,54.7764,61.27513
4.14941,54.89384,61.52539
4.14943,55.05191,61.79613
4.14945,55.1755,62.01327
4.14947,55.38581,62.36936
4.14949,55.58213,62.59948
4.14951,55.74703,62.88114
4.14952,55.94163,63.20002
4.14954,56.09937,63.45881
4.14956,56.3486,63.85656
4.14959,56.55823,64.1751
4.1496,56.75693,64.47145
4.14962,56.96963,64.83096
4.14964,57.17449,65.09453
4.14966,57.46128,65.50833
4.14967,57.69685,65.86852
4.14969,57.92559,66.19082
4.14971,58.17687,66.58311
4.14974,58.39981,66.89857
4.14975,58.65246,67.35163
4.14977,58.87847,67.80196
4.14979,58.85491,68.14576
4.14981,58.72245,68.56639
4.14983,58.7658,68.90917
4.14984,59.06796,69.35608
4.14987,59.36943,69.84976
4.14989,59.66099,70.20893
4.14991,59.93208,70.66028
4.14992,60.25983,71.06076
4.14994,60.60842,71.54556
4.14996,60.90681,72.0413
4.14998,61.21169,71.39228
4.14999,61.50189,71.98053
4.15002,61.85935,68.40423
4.15004,62.21817,66.38341
4.15006,62.5425,67.17889
4.15007,62.88358,67.41925
4.15009,63.18847,67.69067
4.15011,63.58929,67.91464
4.15013,63.94709,68.02731
4.15015,64.30079,68.32331
4.15017,64.64699,68.4667
4.15019,64.7559,68.55718
4.15021,64.55207,68.57903
4.15022,64.86617,68.52167
4.15024,62.41653,68.76579
4.15026,61.2069,68.87572
4.15028,61.13759,68.98498
4.15031,61.34893,69.14852
4.15032,61.5391,69.13044
4.15034,61.72175,69.31787
4.15036,61.87232,69.422
4.15038,62.02117,69.47389
4.15039,62.1731,69.61319
4.15041,62.29806,69.54423
4.15043,62.42233,69.65074
4.15046,62.52714,69.73063
4.15047,62.63161,69.71561
4.15049,62.73131,69.82624
4.15051,62.8129,69.71596
4.15053,62.87811,69.73235
4.15055,62.93956,69.80711
4.15056,62.98498,69.74872
4.15058,63.03756,69.81359
4.15061,63.07375,69.6801
4.15062,63.11541,69.61182
4.15064,63.13521,69.66303
4.15066,63.15126,69.55447
4.15068,63.14921,69.56881
4.1507,63.1475,69.4005
4.15071,63.1277,69.25574
4.15074,63.112,69.29261
4.15076,63.06659,69.15093
4.15078,63.02939,69.10826
4.15079,62.98569,68.92901
4.15081,62.94301,68.70607
4.15083,62.886,68.71426
4.15085,62.80919,68.52102
4.15086,62.72315,68.4186
4.15089,62.63199,68.21307
4.15091,62.53878,67.9157
4.15093,62.42714,67.88976
4.15094,62.2974,67.66579
4.15096,62.17449,67.5101
4.15098,62.05294,67.30218
4.151,61.92593,66.94574
4.15102,61.77195,66.86858
4.15104,61.61182,66.60672
4.15106,61.44146,66.38446
4.15108,61.26562,66.15365
4.1511,61.08639,65.74771
4.15111,60.8689,65.60602
4.15113,60.66576,65.33562
4.15115,60.45716,65.05498
4.15118,60.25606,64.81702
4.15119,60.03789,64.37421
4.15121,59.78423,64.16015
4.15123,59.54422,63.85185
4.15125,59.28952,63.50805
4.15126,59.0379,63.24141
4.15128,58.76546,62.75455
4.15131,58.45989,62.45718
4.15133,58.18471,62.13351
4.15134,57.89383,61.74226
4.15136,57.62002,61.45991
4.15138,57.29909,60.95291
4.1514,56.96519,60.59203
4.15142,56.64119,60.23048
4.15143,56.29944,59.79415
4.15146,55.9727,59.46776
4.15148,55.5951,58.93448
4.15149,55.21886,58.48518
4.15151,54.86209,58.11407
4.15153,54.49917,57.63404
4.15155,54.14375,57.27965
4.15157,53.72551,56.73101
4.15158,53.31924,56.23118
4.15161,52.92047,56.79485
4.15163,52.62275,56.34044
4.15165,52.9314,57.10008
4.15166,52.65622,61.73374
4.15168,54.60706,61.05671
4.1517,56.44898,60.70061
4.15172,56.94745,60.39607
4.15173,57.00855,60.16356
4.15176,56.74259,59.94643
4.15178,56.4763,59.64701
4.1518,56.23355,59.47733
4.15181,56.0427,59.26189
4.15183,55.8481,59.0567
4.15185,55.61662,58.88532
4.15187,55.42441,58.6139
4.15189,55.24039,58.48006
4.15191,55.10724,58.32916
4.15193,54.95497,58.16118
4.15195,54.77095,58.0707
4.15197,54.62653,57.86518
4.15198,54.46027,57.76583
4.152,54.38208,57.64019
4.15202,54.23698,57.49167
4.15205,54.10655,57.41213
4.15206,53.98774,57.29742
4.15208,53.87542,57.19601
4.1521,53.82728,57.20591
4.15212,53.71018,57.26702
4.15213,53.61424,57.34725
4.15215,53.52785,57.29535
4.15218,53.44659,57.21717
4.1522,53.43738,57.16356
4.15221,53.34007,57.07787
4.15223,53.29023,57.06831
4.15225,53.22706,57.04134
4.15227,53.2035,56.97169
4.15229,53.22364,56.97784
4.1523,53.16424,56.94575
4.15233,53.15024,57.00243
4.15235,53.10893,57.05842
4.15236,53.13181,57.03008
4.15238,53.17142,57.07583
4.1524,53.15538,57.069
4.15242,53.1704,57.13422
4.15244,53.16835,57.22914
4.15246,53.23697,57.21037
4.15248,53.30183,57.30118
4.1525,53.32812,57.35819
4.15252,53.38036,57.46403
4.15253,53.40528,57.62654
4.15255,53.51932,57.66342
4.15257,53.58589,57.78564
4.15259,53.66169,57.88465
4.15261,53.73134,57.9857
4.15263,53.81294,58.17552
4.15265,53.96282,58.23493
4.15267,54.05433,58.39163
4.15268,54.1646,58.55824
4.1527,54.2643,58.69856
4.15272,54.38994,58.94779
4.15274,54.57054,59.0806
4.15276,54.67809,59.26019
4.15278,54.82285,59.46333
4.1528,54.93928,59.60809
4.15282,55.1192,59.87747
4.15284,55.32575,60.04578
4.15285,55.477,60.25542
4.15287,55.66512,60.5067
4.1529,55.8068,60.6938
4.15292,56.03624,61.01677
4.15293,56.25543,61.27044
4.15295,56.43706,61.50054
4.15297,56.64737,61.78187
4.15299,56.82968,61.98502
4.153,57.1035,62.31209
4.15302,57.34385,62.61424
4.15305,57.56679,62.85459
4.15307,57.81158,63.17655
4.15308,58.0376,63.43193
4.1531,58.35273,63.81089
4.15312,58.60538,64.20045
4.15314,58.85904,64.46777
4.15316,59.12227,64.81806
4.15318,59.39848,65.10041
4.1532,59.74603,65.47938
4.15322,60.02599,65.91639
4.15324,60.32029,66.19771
4.15325,60.61049,66.5835
4.15327,60.92322,66.92219
4.15329,61.21069,67.33428
4.15331,61.50533,67.83821
4.15333,61.62141,68.16152
4.15335,61.48279,68.56747
4.15337,61.56166,68.94199
4.15339,61.89044,69.34793
4.1534,62.25507,69.87473
4.15342,62.61629,70.22263
4.15344,62.94609,70.6593
4.15346,63.34999,71.09767
4.15348,63.74569,71.53024
4.1535,64.1069,72.05738
4.15352,64.47904,71.49097
4.15354,64.71086,71.85526
4.15355,64.44182,70.94778
4.15357,64.71222,66.0683
4.15359,62.73509,66.69718
4.15362,61.13523,67.07923
4.15364,60.97851,67.32471
4.15365,61.17893,67.62276
4.15367,61.38855,67.7228
4.15369,61.57496,67.9932
4.15371,61.74088,68.2158
4.15372,61.89554,68.35647
4.15374,62.06761,68.59067
4.15377,62.19701,68.61969
4.15379,62.33664,68.79278
4.1538,62.4476,68.97988
4.15382,62.56232,69.04987
4.15384,62.67464,69.24244
4.15386,62.76375,69.224
4.15387,62.84057,69.31823
4.1539,62.9068,69.50327
4.15392,62.96382,69.5217
4.15394,63.02426,69.66509
4.15395,63.06761,69.62787
4.15397,63.11507,69.6347
4.15399,63.14136,69.8003
4.15401,63.16593,69.76854
4.15403,63.17617,69.8539
4.15405,63.1813,69.78971
4.15407,63.17208,69.71085
4.15409,63.15911,69.85527
4.15411,63.12121,69.79484
4.15412,63.08707,69.82351
4.15414,63.05156,69.75011
4.15416,63.01299,69.60056
4.15418,62.957,69.70026
4.1542,62.88223,69.58758
4.15422,62.80267,69.5572
4.15424,62.71596,69.46057
4.15426,62.6265,69.2472
4.15427,62.52066,69.30557
4.15429,62.39502,69.16866
4.15431,62.27108,69.08195
4.15434,62.15227,68.97099
4.15435,62.03005,68.6999
4.15437,61.88529,68.70058
4.15439,61.72107,68.5251
4.15441,61.55924,68.37045
4.15442,61.38444,68.23866
4.15444,61.21544,67.92183
4.15446,61.0082,67.84706
4.15449,60.80471,67.66133
4.15451,60.59918,67.44931
4.15452,60.4015,67.31138
4.15454,60.19427,66.95221
4.15456,59.94572,66.81291
4.15458,59.70844,66.5968
4.15459,59.4592,66.32469
4.15461,59.20859,66.15296
4.15464,58.94365,65.75999
4.15466,58.64014,65.52544
4.15467,58.36666,65.30453
4.15469,58.08534,64.98292
4.15471,57.81391,64.78593
4.15473,57.5104,64.36224
4.15474,57.17308,64.05531
4.15477,56.85659,63.79753
4.15479,56.51348,63.42983
4.15481,56.20041,63.18811
4.15482,55.83339,62.74051
4.15484,55.45578,62.34482
4.15486,55.10003,62.07374
4.15488,54.73881,61.67156
4.1549,54.38954,61.38921
4.15492,53.98224,60.93171
4.15494,53.57118,60.46808
4.15496,53.17514,60.16012
4.15498,52.80812,59.72106
4.15499,53.10447,59.37999
4.15501,52.83884,58.8945
4.15503,54.12153,58.35644
4.15506,56.15193,58.02253
4.15507,56.38784,57.55549
4.15509,56.22054,57.16661
4.15511,55.91635,56.67907
4.15513,55.65039,56.08126
4.15514,55.40252,56.31171
4.15516,55.17515,56.29533
4.15518,54.98498,55.69614
4.15521,54.81768,61.5046
4.15522,54.62138,61.23898
4.15524,54.62308,60.76339
4.15526,54.90338,60.47761
4.15528,55.03209,60.2038
4.1553,54.8788,60.01192
4.15531,54.68965,59.72411
4.15534,54.4988,59.53291
4.15536,54.38272,59.33353
4.15538,54.23352,59.09625
4.15539,54.06794,58.9433
4.15541,53.93719,58.74426
4.15543,53.79346,58.57048
4.15545,53.7296,58.46225
4.15546,53.61182,58.48273
4.15549,53.50121,58.49775
4.15551,53.40117,58.38646
4.15553,53.29636,58.22906
4.15554,53.27655,58.11605
4.15556,53.1731,57.95047
4.15558,53.10345,57.87603
4.1556,53.04199,57.76337
4.15562,52.98908,57.61417
4.15564,53.0058,57.55101
4.15566,52.93206,57.44039
4.15568,52.90816,57.42434
4.15569,52.85934,57.39122
4.15571,52.85865,57.28538
4.15573,52.90201,57.25533
4.15575,52.86991,57.17612
4.15577,52.87025,57.16212
4.15579,52.86,57.15939
4.15581,52.90746,57.06106
4.15583,52.97642,57.08291
4.15585,52.98563,57.06755
4.15586,53.0307,57.09521
4.15588,53.04777,57.16451
4.1559,53.14678,57.12525
4.15593,53.22736,57.18056
4.15594,53.28676,57.20822
4.15596,53.3547,57.23247
4.15598,53.41821,57.33352
4.156,53.56024,57.31201
4.15601,53.66437,57.39975
4.15603,53.76645,57.48306
4.15605,53.86954,57.54588
4.15608,53.97914,57.71113
4.15609,54.16248,57.77224
4.15611,54.27924,57.88525
4.15613,54.42298,58.00508
4.15615,54.54861,58.07337
4.15617,54.71216,58.25158
4.15618,54.93033,58.35094
4.15621,55.07646,58.48307
4.15623,55.26355,58.65274
4.15625,55.41275,58.77394
4.15626,55.6275,59.01156
4.15628,55.86547,59.19592
4.1563,56.04232,59.34785
4.15632,56.25502,59.55064
4.15633,56.43426,59.68994
4.15636,56.69988,59.93542
4.15638,56.95423,60.1727
4.1564,57.17854,60.3318
4.15641,57.42812,60.57523
4.15643,57.64526,60.75994
4.15645,57.94946,61.05902
4.15647,58.22087,61.37551
4.15649,58.46738,61.56739
4.15651,58.74187,61.83643
4.15653,59.00169,62.05698
4.15655,59.35062,62.34855
4.15657,59.63775,62.71046
4.15658,59.93376,62.91394
4.1566,60.23181,63.22702
4.15662,60.54045,63.50595
4.15665,60.92078,63.84565
4.15666,61.23318,64.27208
4.15668,61.55138,64.53292
4.1567,61.87264,64.86682
4.15672,62.2219,65.18502
4.15673,62.62511,65.51039
4.15675,62.96652,65.96617
4.15677,63.32774,66.24954
4.1568,63.67018,66.62032
4.15681,64.06485,66.99655
4.15683,64.39875,67.35777
4.15685,64.76304,67.83575
4.15687,65.03822,68.17512
4.15688,64.89072,68.55409
4.1569,64.3407,68.77635
4.15692,64.47898,69.02387
4.15695,63.18229,69.46565
4.15696,61.14132,69.86238
4.15698,60.87331,70.27617
4.157,61.06962,70.74596
4.15702,61.3093,71.1345
4.15704,61.52677,71.67768
4.15705,61.71864,71.54248
4.15708,61.89003,71.48444
4.1571,62.08088,72.12151
4.15712,62.22906,66.19219
4.15713,62.38371,66.3472
4.15715,62.51174,66.91395
4.15717,62.64148,67.11949
4.15719,62.76711,67.42096
4.1572,62.8726,67.53432
4.15723,62.95933,67.71219
4.15725,63.04058,68.01844
4.15727,63.10989,68.12598
4.15728,63.18432,68.34005
4.1573,63.24099,68.40936
4.15732,63.30142,68.49095
4.15734,63.34273,68.7576
4.15736,63.37756,68.80369
4.15738,63.40317,68.95938
4.1574,63.41614,69.00343
4.15742,63.4199,69.00991
4.15744,63.41785,69.25437
4.15745,63.39532,69.26597
4.15747,63.37313,69.36806
4.15749,63.34684,69.4005
4.15752,63.3168,69.33801
4.15753,63.27822,69.53671
4.15755,63.21301,69.50428
4.15757,63.14849,69.54491
4.15759,63.07235,69.55413
4.1576,62.9945,69.436
4.15762,62.89891,69.57564
4.15765,62.7801,69.53024
4.15767,62.66777,69.51692
4.15768,62.56057,69.51862
4.1577,62.44723,69.34655
4.15772,62.31647,69.42441
4.15774,62.15942,69.34861
4.15775,62.00304,69.27521
4.15777,61.8395,69.25234
4.1578,61.6746,69.03655
4.15782,61.4841,69.0328
4.15784,61.27959,68.94881
4.15785,61.08294,68.81976
4.15787,60.89038,68.77708
4.15789,60.69167,68.51657
4.15791,60.4561,68.44454
4.15793,60.21779,68.33119
4.15795,59.96958,68.14853
4.15797,59.71387,68.07343
4.15799,59.4561,67.77605
4.158,59.15293,67.6132
4.15802,58.8716,67.5019
4.15804,58.58379,67.27008
4.15806,58.30691,67.16697
4.15808,58.0092,66.84706
4.1581,57.66573,66.60739
4.15812,57.34787,66.46707
4.15814,57.00987,66.18814
4.15815,56.68349,66.0287
4.15817,56.32637,65.68593
4.15819,55.93408,65.36125
4.15821,55.57799,65.21068
4.15823,55.20482,64.89727
4.15825,54.86068,64.69173
4.15827,54.45781,64.33598
4.15829,54.043,63.94062
4.15831,53.63945,63.75319
4.15832,53.22872,63.39982
4.15834,53.3489,63.13966
4.15836,53.28233,62.75796
4.15839,53.26321,62.28715
4.1584,56.13723,62.06046
4.15842,56.74836,61.6808
4.15844,56.66505,61.36157
4.15846,56.38304,60.97952
4.15847,56.11537,60.45785
4.15849,55.87159,60.18267
4.15852,55.64047,59.7617
4.15854,55.4602,59.38103
4.15855,55.20687,58.97167
4.15857,54.9993,58.39775
4.15859,54.7982,58.06077
4.15861,54.62476,57.62308
4.15863,54.47523,57.18572
4.15864,54.25774,56.77398
4.15867,54.08943,56.16422
4.15869,53.90336,55.9324
4.15871,53.77124,56.40423
4.15872,53.63809,55.75794
4.15874,53.53805,60.29635
4.15876,53.4049,61.19597
4.15878,53.35745,60.57119
4.1588,53.74393,60.29908
4.15882,53.91088,60.18642
4.15884,53.85933,60.11984
4.15886,53.7272,59.9389
4.15887,53.5896,59.6965
4.15889,53.54625,59.51623
4.15891,53.43699,59.26734
4.15893,53.3373,59.12326
4.15895,53.25741,58.93207
4.15897,53.1782,58.70333
4.15899,53.1939,58.58758
4.15901,53.11162,58.40835
4.15902,53.06792,58.32129
4.15904,53.01261,58.20793
4.15906,52.99316,58.02732
4.15909,53.03106,57.94059
4.15911,52.9819,57.79925
4.15912,52.96927,57.71014
4.15914,52.95151,57.62171
4.15916,52.98224,57.45033
4.15918,53.05291,57.4015
4.15919,53.04745,57.32605
4.15921,53.07783,57.27551
4.15924,53.0751,57.26596
4.15926,53.16113,57.15397
4.15927,53.24648,57.1427
4.15929,53.2813,57.1014
4.15931,53.34139,57.05394
4.15933,53.38952,57.06384
4.15934,53.52404,56.97439
4.15936,53.6234,56.98975
4.15939,53.70875,57.00682
4.15941,53.80264,56.99555
4.15942,53.89244,57.07443
4.15944,54.07134,57.06418
4.15946,54.18845,57.10958
4.15948,54.31033,57.15465
4.1595,54.42504,57.15773
4.15951,54.57322,57.25094
4.15954,54.79206,57.28508
4.15956,54.93067,57.33697
4.15958,55.10344,57.43837
4.15959,55.24649,57.48514
4.15961,55.4445,57.6398
4.15963,55.67906,57.75827
4.15965,55.84841,57.83406
4.15967,56.05224,57.95629
4.15969,56.21817,58.02491
4.15971,56.47423,58.1806
4.15973,56.73199,58.35472
4.15974,56.93821,58.4312
4.15976,57.18232,58.60258
4.15978,57.38478,58.72584
4.1598,57.68557,58.93821
4.15982,57.95392,59.1806
