Time (hr),MX03 (uL/min),MX04 (uL/min)
1.6753,62.71118,69.63643
1.67532,62.4797,69.99935
1.67534,62.25437,70.41724
1.67536,61.97816,70.78119
1.67538,61.72756,71.2281
1.6754,61.46638,71.72315
1.67541,61.20793,72.11749
1.67543,60.93752,72.57395
1.67546,60.62138,72.98876
1.67548,60.33595,73.48245
1.67549,60.04473,73.95052
1.67551,59.76614,73.53741
1.67553,59.45443,74.04987
1.67555,59.11096,70.30628
1.67556,58.78184,68.33188
1.67558,58.43564,68.77026
1.67561,58.11369,69.03314
1.67563,57.74121,69.28954
1.67564,57.35985,69.5159
1.67566,56.99318,69.64461
1.67568,56.62513,69.96725
1.6757,56.27791,70.13283
1.67572,55.86447,70.31071
1.67574,55.46638,70.49815
1.67576,55.05667,70.55652
1.67578,54.71389,70.81224
1.6758,55.10993,70.94095
1.67581,54.75793,71.05635
1.67583,56.44383,71.21851
1.67585,58.45305,71.2291
1.67587,58.63298,71.4162
1.67589,58.47934,71.54184
1.67591,58.18913,71.60773
1.67593,57.96379,71.75113
1.67595,57.73163,71.72074
1.67596,57.54181,71.83921
1.67598,57.3793,71.9307
1.676,57.14167,71.94675
1.67602,56.97404,72.05054
1.67604,56.7825,71.98397
1.67606,56.65857,72.02152
1.67608,56.52371,72.10551
1.6761,56.33082,72.0502
1.67611,56.19733,72.07547
1.67613,56.03346,71.97202
1.67615,55.9522,71.67089
1.67617,55.83646,71.49677
1.67619,55.69033,71.32607
1.67621,55.59235,71.3445
1.67623,55.4667,71.23048
1.67625,55.42642,71.12396
1.67627,55.31955,71.16083
1.67628,55.22054,71.0492
1.6763,55.15294,71.02086
1.67633,55.07818,70.86995
1.67635,55.07204,70.67944
1.67636,54.98463,70.66544
1.67638,54.93069,70.49712
1.6764,54.88562,70.40221
1.67642,54.86275,70.21717
1.67643,54.89006,69.94848
1.67645,54.83304,69.89214
1.67648,54.81767,69.6989
1.6765,54.79036,69.54902
1.67651,54.82006,69.34622
1.67653,54.86888,69.01607
1.67655,54.83781,68.90784
1.67657,54.85556,68.66817
1.67659,54.85728,68.45956
1.67661,54.94468,68.22535
1.67663,55.01058,67.84638
1.67665,55.03346,67.67089
1.67667,55.08638,67.40971
1.67668,55.1195,67.14546
1.6767,55.25333,66.89383
1.67672,55.33492,66.47082
1.67674,55.39945,66.23251
1.67676,55.48787,65.92832
1.67678,55.56435,65.59919
1.6768,55.7453,65.30728
1.67682,55.79924,64.84706
1.67683,55.88084,64.52648
1.67685,55.98565,64.20146
1.67687,55.73813,63.82317
1.67689,55.6398,63.51078
1.67691,55.65072,63.01983
1.67693,55.81802,62.63266
1.67695,55.97747,62.27076
1.67697,56.16695,61.83546
1.67698,56.41379,61.48516
1.677,56.56879,60.96177
1.67702,56.7634,60.49506
1.67704,56.92659,60.10141
1.67707,57.14647,59.62751
1.67708,57.39809,59.24445
1.6771,57.57324,58.70399
1.67712,57.78559,58.19289
1.67714,57.9662,58.56231
1.67715,58.23216,58.17412
1.67717,58.4855,59.35541
1.6772,58.70776,63.48719
1.67722,58.9529,63.296
1.67723,59.16867,62.97678
1.67725,59.48142,62.69443
1.67727,59.74192,62.47046
1.67729,59.99832,62.25605
1.6773,60.25746,61.97029
1.67732,60.5118,61.78592
1.67735,60.85458,61.57391
1.67737,61.12908,61.37692
1.67738,61.42679,61.19256
1.6774,61.7146,60.93821
1.67742,62.02222,60.7856
1.67744,62.40255,60.63231
1.67746,62.69583,60.47389
1.67748,63.01881,60.36293
1.6775,63.31619,60.17788
1.67752,63.66374,60.0577
1.67754,64.05603,59.93309
1.67755,64.38448,59.77774
1.67757,64.74296,59.67293
1.67759,65.06526,59.5111
1.67761,65.45413,59.40458
1.67763,65.8645,59.32606
1.67765,66.21889,59.2175
1.67767,66.60264,59.1755
1.67769,66.88499,59.09459
1.6777,66.5166,59.01709
1.67772,66.81705,58.9652
1.67774,65.09871,58.87267
1.67776,63.05979,58.84297
1.67778,62.8406,58.79244
1.6778,63.02155,58.71766
1.67782,63.23938,58.70878
1.67784,63.42271,58.66201
1.67786,63.58556,58.68898
1.67787,63.73851,58.71732
1.67789,63.89147,58.68728
1.67792,64.02838,58.70298
1.67794,64.15675,58.68523
1.67795,64.26635,58.71458
1.67797,64.37901,58.77945
1.67799,64.50021,58.76238
1.67801,64.58897,58.8532
1.67802,64.66443,58.93446
1.67804,64.72349,59.02766
1.67807,64.77572,59.42917
1.67809,64.82693,59.69343
1.6781,64.87644,59.87573
1.67812,64.91091,59.95767
1.67814,64.9314,60.02733
1.67816,64.95086,60.17311
1.67818,64.95564,60.23832
1.67819,64.95461,60.36361
1.67822,64.93378,60.49916
1.67824,64.89383,60.63777
1.67826,64.85218,60.85662
1.67827,64.81052,60.99865
1.67829,64.76887,61.16561
1.67831,64.7197,61.34519
1.67833,64.64868,61.48824
1.67835,64.56572,61.73405
1.67837,64.48651,61.90988
1.67839,64.39639,62.10927
1.67841,64.29226,62.34859
1.67842,64.16866,62.54081
1.67844,64.028,62.84638
1.67846,63.90407,63.1055
1.67848,63.77091,63.32776
1.6785,63.64322,63.59782
1.67852,63.47627,63.80984
1.67854,63.30453,64.11302
1.67856,63.13007,64.4196
1.67857,62.94298,64.66405
1.67859,62.76067,64.97508
1.67861,62.53773,65.24514
1.67863,62.30899,65.59919
1.67865,62.0956,65.98464
1.67867,61.87335,66.27416
1.67869,61.65792,66.61284
1.67871,61.38445,66.91362
1.67873,61.16662,67.2762
1.67874,60.93275,67.70296
1.67876,60.67259,68.01706
1.67879,60.77262,68.39637
1.67881,60.75249,68.74904
1.67882,60.55754,69.1642
1.67884,60.23628,69.65891
1.67886,59.91876,70.01706
1.67888,59.59476,70.42676
1.67889,59.22364,70.81153
1.67891,58.87711,71.22498
1.67894,58.51521,71.74666
1.67896,58.17345,72.13485
1.67897,57.80881,72.57254
1.67899,57.40253,73.01604
1.67901,57.03175,73.45613
1.67903,56.64801,74.02288
1.67905,56.29499,73.67156
1.67906,55.88666,74.00785
1.67909,55.46672,72.87095
1.67911,55.0478,68.6125
1.67913,54.63776,68.79379
1.67914,54.96586,69.13794
1.67916,54.73711,69.3684
1.67918,55.31922,69.64699
1.6792,58.11847,69.7675
1.67922,58.47695,70.02425
1.67924,58.35575,70.26017
1.67926,58.07716,70.41005
1.67928,57.82963,70.63709
1.67929,57.59406,70.69956
1.67931,57.37248,70.87403
1.67933,57.20586,71.07205
1.67935,56.96346,71.16526
1.67937,56.78455,71.35166
1.67939,56.59644,71.38102
1.67941,56.44655,71.47286
1.67943,56.32604,71.66543
1.67944,56.12529,71.71049
1.67946,55.98496,71.79277
1.67948,55.82313,71.78765
1.67951,55.72105,71.65587
1.67952,55.62444,71.53945
1.67954,55.46022,71.41073
1.67956,55.36087,71.48243
1.67958,55.23011,71.48174
1.6796,55.18027,71.44452
1.67961,55.09731,71.59134
1.67963,54.98054,71.56949
1.67966,54.90884,71.60772
1.67968,54.8071,71.56812
1.67969,54.79378,71.45443
1.67971,54.73029,71.54592
1.67973,54.65689,71.47491
1.67975,54.62344,71.44554
1.67976,54.57769,71.37522
1.67978,54.60501,71.19325
1.67981,54.56165,71.2325
1.67983,54.53878,71.1294
1.67984,54.52239,71.04882
1.67986,54.52888,70.95664
1.67988,54.58249,70.71561
1.6799,54.5422,70.69171
1.67992,54.55688,70.54115
1.67994,54.56644,70.40117
1.67996,54.62619,70.27518
1.67998,54.7211,69.98395
1.68,54.72861,69.88631
1.68001,54.77744,69.7255
1.68003,54.81124,69.52339
1.68005,54.92356,69.37964
1.68007,55.02838,69.05223
1.68009,55.08812,68.87948
1.68011,55.17962,68.67462
1.68013,55.24689,68.42368
1.68015,55.42034,68.23284
1.68016,55.54017,67.86855
1.68018,55.64191,67.6101
1.6802,55.76959,67.38373
1.68022,55.8686,67.08261
1.68024,56.07687,66.87026
1.68026,56.21242,66.47593
1.68028,56.35342,66.15193
1.6803,56.49953,65.88289
1.68032,56.66068,65.52919
1.68033,56.91367,65.26801
1.68035,57.05025,64.8409
1.68038,57.18989,64.4336
1.68039,57.35753,64.15331
1.68041,57.26843,63.76546
1.68043,57.20322,63.46604
1.68045,57.24316,63.03073
1.68047,57.45688,62.55651
1.68048,57.68016,62.23627
1.6805,57.95055,61.80916
1.68053,58.24622,61.44657
1.68055,58.47906,60.98328
1.68056,58.74229,60.43838
1.68058,58.96147,60.07306
1.6806,59.2725,59.61728
1.68062,59.56952,59.20963
1.68063,59.82525,58.72961
1.68066,60.11033,58.14102
1.68068,60.35615,58.21408
1.6807,60.69825,58.19531
1.68071,60.99971,57.65997
1.68073,61.29776,62.84741
1.68075,61.60059,63.2414
1.68077,61.89045,62.87301
1.68079,62.26941,62.5794
1.68081,62.58317,62.3172
1.68083,62.90853,62.1045
1.68085,63.23356,61.82728
1.68087,63.56508,61.62141
1.68088,63.97444,61.41656
1.6809,64.30799,61.19328
1.68092,64.67092,61.0171
1.68094,65.00926,60.77606
1.68096,65.3913,60.58931
1.68098,65.82079,60.43499
1.681,66.1803,60.24892
1.68102,66.56473,60.14035
1.68103,66.90034,59.98056
1.68105,66.5835,59.8259
1.68107,66.78597,59.70367
1.68109,66.14241,59.53774
1.68111,63.31004,59.43123
1.68113,62.89283,59.3114
1.68115,63.04373,59.15025
1.68117,63.27452,59.07343
1.68119,63.47289,58.95563
1.6812,63.64736,58.90238
1.68122,63.79724,58.85662
1.68125,63.96009,58.74703
1.68127,64.10382,58.69718
1.68128,64.23526,58.61217
1.6813,64.35612,58.55959
1.68132,64.46435,58.54491
1.68134,64.58179,58.44727
1.68135,64.67875,58.44385
1.68137,64.76206,58.48277
1.6814,64.8242,58.49199
1.68142,64.88155,58.69786
1.68143,64.93686,58.94232
1.68145,64.98465,59.10347
1.68147,65.02289,59.12634
1.68149,65.05089,59.11234
1.68151,65.07478,59.16662
1.68153,65.09732,59.14921
1.68155,65.1021,59.2011
1.68157,65.08879,59.26665
1.68159,65.06318,59.31923
1.6816,65.02972,59.45136
1.68162,64.98772,59.51828
1.68164,64.94675,59.60841
1.68166,64.89895,59.71766
1.68168,64.83715,59.78629
1.6817,64.75999,59.94129
1.68172,64.68147,60.04611
1.68174,64.59338,60.16424
1.68175,64.49471,60.32094
1.68177,64.37829,60.44384
1.68179,64.24138,60.65688
1.68181,64.11983,60.85217
1.68183,63.98872,61.00342
1.68185,63.85933,61.19358
1.68187,63.70363,61.34278
1.68189,63.52473,61.56299
1.6819,63.36017,61.80197
1.68192,63.17854,61.96892
1.68194,63.00136,62.20894
1.68196,62.79207,62.41141
1.68198,62.56298,62.69102
1.682,62.35438,63.00717
1.68202,62.13416,63.22055
1.68204,61.92896,63.48549
1.68206,61.67153,63.72243
1.68207,61.41206,64.00682
1.68209,61.15258,64.36531
1.68212,60.87672,64.59986
1.68214,60.62066,64.90713
1.68215,60.3028,65.19391
1.68217,59.99348,65.52133
1.68219,59.6944,65.9416
1.68221,59.39123,66.23556
1.68222,59.09045,66.56674
1.68224,58.72206,66.89826
1.68227,58.40523,67.22192
1.68229,58.09761,67.66575
1.6823,57.75995,67.98737
1.68232,57.68928,68.35337
1.68234,57.61109,68.73984
1.68236,57.37381,69.10618
1.68238,56.99109,69.60156
1.6824,56.59676,69.99522
1.68242,56.18194,70.38614
1.68244,55.73161,70.81051
1.68246,55.30109,71.1806
1.68247,54.85964,71.6876
1.68249,54.85829,72.12359
1.68251,54.92656,72.54319
1.68253,54.46668,73.01809
1.68255,57.51789,73.42949
1.68257,58.42673,73.97165
1.68259,58.41,73.99452
1.68261,58.15633,73.96619
1.68262,57.88934,74.53841
1.68264,57.64523,69.26151
1.68266,57.40897,68.77056
1.68269,57.25227,69.22362
1.6827,57.02148,69.465
1.68272,56.82448,69.75895
1.68274,56.63943,69.92077
1.68276,56.46257,70.10821
1.68277,56.35878,70.42265
1.68279,56.15256,70.57492
1.68281,56.0061,70.7347
1.68283,55.84255,70.83508
1.68285,55.72101,70.91087
1.68287,55.63122,70.86478
1.68289,55.45403,70.77397
1.68291,55.34512,70.86853
1.68293,55.21231,70.96993
1.68294,55.15393,71.01534
1.68296,55.09521,71.25296
1.68299,54.95966,71.32398
1.68301,54.89343,71.42777
1.68302,54.78451,71.5063
1.68304,54.76403,71.47181
1.68306,54.70839,71.6548
1.68308,54.61177,71.6705
1.68309,54.57012,71.71421
1.68311,54.50763,71.76063
1.68314,54.54417,71.66572
1.68316,54.50866,71.78862
1.68317,54.47214,71.78146
1.68319,54.45815,71.76405
1.68321,54.44278,71.78863
1.68323,54.51174,71.63807
1.68325,54.48067,71.69166
1.68327,54.48307,71.64762
1.68329,54.49229,71.56773
1.68331,54.53803,71.55851
1.68333,54.64216,71.36459
1.68334,54.64523,71.33181
1.68336,54.6944,71.26899
1.68338,54.73024,71.14779
1.6834,54.82925,71.10955
1.68342,54.95011,70.88286
1.68344,54.98528,70.77463
1.68346,55.07029,70.67631
1.68348,55.1314,70.50184
1.68349,55.29494,70.41615
1.68351,55.43457,70.1536
1.68353,55.52232,69.9607
1.68356,55.64522,69.84599
1.68357,55.73194,69.62885
1.68359,55.93576,69.5015
1.68361,56.08086,69.21301
1.68363,56.20889,68.94842
1.68364,56.35775,68.79683
1.68366,56.49637,68.53258
1.68368,56.75141,68.35233
1.68371,56.91665,68.0355
1.68372,57.09727,67.68146
1.68374,57.27617,67.50426
1.68376,57.46702,67.20756
1.68378,57.75551,66.97404
1.6838,57.93715,66.64389
1.68381,58.14678,66.2301
1.68383,58.34377,66.00886
1.68386,58.59095,65.6654
1.68388,58.90266,65.37212
1.68389,59.11365,65.00681
1.68391,59.30519,64.5302
1.68393,59.51892,64.25707
1.68395,59.6275,63.88903
1.68396,59.56638,63.54727
1.68399,59.63056,63.16591
1.68401,59.90062,62.64116
1.68403,60.17376,62.32433
1.68404,60.53191,61.91429
1.68406,60.86446,61.51961
1.68408,61.17173,61.10752
1.6841,61.49061,60.53668
1.68412,61.78559,60.15396
1.68414,62.17242,59.71934
1.68416,62.50735,59.26901
1.68418,62.83373,58.85009
1.6842,63.16695,58.25056
1.68421,63.49198,57.93032
1.68423,63.9167,58.28539
1.68425,64.2605,57.73708
1.68427,64.62513,61.63602
1.68429,64.97338,63.24238
1.68431,65.34688,62.8576
1.68433,65.79106,62.54999
1.68435,66.1591,62.24954
1.68436,66.54832,62.04059
1.68438,66.90919,61.7917
1.6844,66.91738,61.53121
1.68443,66.83578,61.33627
1.68444,67.21544,61.09387
1.68446,64.12974,60.91497
1.68448,63.13794,60.71387
1.6845,63.18335,60.47216
1.68452,63.40117,60.32125
1.68453,63.5985,60.14166
1.68455,63.78287,60.00851
1.68458,63.93309,59.88355
1.68459,64.09526,59.69714
1.68461,64.24172,59.58379
1.68463,64.37317,59.42846
1.68465,64.49438,59.30043
1.68467,64.60055,59.1905
1.68468,64.71698,59.01228
1.6847,64.81394,58.93205
1.68473,64.89553,58.89245
1.68475,64.96007,58.82963
1.68476,65.01572,58.81735
1.68478,65.06898,59.01229
1.6848,65.11302,59.15329
1.68482,65.14955,59.1591
1.68483,65.17755,59.07102
1.68486,65.19701,59.04303
1.68488,65.21271,58.94949
1.6849,65.21578,58.9232
1.68491,65.19735,58.91945
1.68493,65.1755,58.88326
1.68495,65.1393,58.93448
1.68497,65.10208,58.9256
1.68499,65.05906,58.93824
1.68501,65.01126,58.96657
1.68503,64.94844,58.95804
1.68505,64.8723,59.02086
1.68507,64.79036,59.05945
1.68508,64.70193,59.09085
1.6851,64.5995,59.17108
1.68512,64.48479,59.2158
1.68514,64.34482,59.34383
1.68516,64.22669,59.46197
1.68518,64.09763,59.53162
1.6852,63.9655,59.64155
1.68522,63.80812,59.71223
1.68523,63.63127,59.85289
1.68525,63.46432,60.01507
1.68527,63.28303,60.09735
1.6853,63.10277,60.25098
1.68531,62.89007,60.37423
1.68533,62.6545,60.56712
1.68535,62.44043,60.80372
1.68537,62.21544,60.93653
1.68539,62.00683,61.12192
1.6854,61.74633,61.28375
1.68542,61.4773,61.48144
1.68545,61.21544,61.75048
1.68547,60.93855,61.90446
1.68548,60.68181,62.13286
1.6855,60.36635,62.35887
1.68552,60.05771,62.59616
1.68554,59.7518,62.93211
1.68555,59.44828,63.15027
1.68558,59.14851,63.41111
1.6856,58.78558,63.67604
1.68562,58.43768,63.91947
1.68563,58.08773,64.2759
1.68565,57.73506,64.53264
1.68567,57.37657,64.81977
1.68569,56.94981,65.14549
1.68571,56.56708,65.43023
1.68573,56.1765,65.8372
1.68575,55.80505,66.17076
1.68577,55.39433,66.49135
1.68579,54.9341,66.8512
1.6858,54.51417,67.14311
1.68582,54.13793,67.55963
1.68584,54.21952,67.93484
1.68586,54.4254,68.27694
1.68588,54.37146,68.6822
1.6859,57.61216,69.02292
1.68592,58.36668,69.48451
1.68594,58.2803,69.93279
1.68595,58.01502,70.30562
1.68597,57.72106,70.73342
1.68599,57.46329,71.09532
1.68601,57.20348,71.56408
1.68603,57.02354,72.04923
1.68605,56.79548,72.45039
1.68607,56.58175,72.913
1.68609,56.38544,73.32749
1.6861,56.1881,73.83107
1.68612,56.06348,74.2732
1.68614,55.85248,73.87545
1.68617,55.69031,74.35548
1.68618,55.52302,70.40908
1.6862,55.37109,68.65592
1.68622,55.27583,68.81092
1.68624,55.0925,68.90345
1.68626,54.96959,69.10864
1.68627,54.8361,69.34423
1.68629,54.74563,69.48831
1.68632,54.68008,69.83006
1.68634,54.53327,69.99598
1.68635,54.45201,70.17556
1.68637,54.34447,70.35754
1.68639,54.30486,70.4108
1.68641,54.26219,70.66686
1.68642,54.15806,70.7826
1.68645,54.11232,70.88537
1.68647,54.03891,71.03456
1.68649,54.04984,71.03251
1.6865,54.02594,71.21108
1.68652,53.97747,71.31077
1.68654,53.96688,71.36403
1.68656,53.93069,71.48455
1.68658,53.98088,71.43402
1.6866,53.96586,71.54088
1.68662,53.95972,71.59652
1.68664,53.97612,71.59141
1.68666,53.99626,71.67539
1.68667,54.09151,71.58525
1.68669,54.10415,71.61461
1.68671,54.14955,71.65832
1.68674,54.19359,71.60642
1.68675,54.27177,71.65387
1.68677,54.39912,71.52208
1.68679,54.43497,71.47257
1.68681,54.51794,71.48725
1.68682,54.5835,71.38755
1.68684,54.72006,71.39028
1.68686,54.87712,71.22742
1.68689,54.95531,71.09939
1.6869,55.08027,71.09632
1.68692,55.17143,70.9635
1.68694,55.35648,70.91537
1.68696,55.52411,70.7327
1.68697,55.64668,70.52547
1.68699,55.80237,70.48109
1.68701,55.92903,70.30253
1.68704,56.17416,70.19738
1.68706,56.35373,69.98741
1.68707,56.52717,69.70915
1.68709,56.71699,69.63233
1.68711,56.88941,69.42441
1.68713,57.17005,69.26633
1.68714,57.36739,69.03929
1.68716,57.57565,68.69821
1.68719,57.78494,68.57393
1.68721,58.00583,68.3247
1.68722,58.32198,68.10621
1.68724,58.54185,67.85015
1.68726,58.79791,67.45479
1.68728,59.03792,67.27452
1.68729,59.31345,66.99901
1.68732,59.6535,66.72417
1.68734,59.90546,66.45445
1.68736,60.18712,66.01402
1.68737,60.44796,65.77673
1.68739,60.77435,65.45341
1.68741,61.1301,65.12122
1.68743,61.42883,64.81702
1.68745,61.69684,64.33664
1.68747,61.9693,64.02493
1.68749,62.25916,63.68453
1.68751,62.22502,63.30181
1.68753,62.33905,62.98088
1.68754,62.64598,62.47285
1.68756,62.99456,62.09628
1.68758,63.42679,61.71936
1.68761,63.81327,61.28405
1.68762,64.19805,60.91669
1.68764,64.58009,60.38204
1.68766,64.95189,59.92113
1.68768,65.41075,59.5186
1.68769,65.80099,59.04404
1.68771,66.20351,58.65653
1.68773,66.5876,58.10447
1.68776,66.50464,57.60668
1.68777,66.49611,57.99452
1.68779,66.84503,57.57733
1.68781,63.76172,58.88699
1.68783,62.95257,62.66917
1.68785,63.02803,62.44076
1.68786,63.26257,62.11949
1.68789,63.46845,61.83236
1.68791,63.66237,61.61078
1.68793,63.82556,61.38784
1.68794,63.99423,61.11266
1.68796,64.15469,60.92796
1.68798,64.28921,60.71389
1.688,64.4268,60.5145
1.68801,64.54185,60.33253
1.68803,64.67125,60.07477
1.68806,64.78801,59.93002
1.68808,64.8819,59.82521
1.68809,64.96008,59.69308
1.68811,65.02665,59.60124
1.68813,65.08777,59.71903
1.68815,65.14343,59.78049
1.68817,65.1902,59.71732
1.68819,65.22878,59.55344
1.68821,65.25644,59.44828
1.68823,65.28682,59.28064
1.68824,65.3015,59.18232
1.68826,65.30116,59.10448
1.68828,65.28614,58.99829
1.6883,65.26497,58.96995
1.68832,65.23049,58.88698
1.68834,65.19771,58.83167
1.68836,65.1564,58.78729
1.68838,65.10587,58.70945
1.6884,65.04305,58.69886
1.68841,64.97409,58.66608
1.68843,64.8942,58.61521
1.68845,64.79757,58.62374
1.68848,64.69651,58.59814
1.68849,64.56883,58.65276
1.68851,64.44422,58.70158
1.68853,64.32096,58.69817
1.68855,64.19225,58.73675
1.68856,64.05363,58.74153
1.68858,63.88258,58.79616
1.6886,63.71939,58.88527
1.68863,63.54561,58.8897
1.68864,63.36876,58.97711
1.68866,63.17143,59.04198
1.68868,62.93825,59.15534
1.6887,62.73101,59.31682
1.68872,62.51319,59.3735
1.68873,62.30868,59.48889
1.68876,62.06526,59.59132
1.68878,61.79144,59.70296
1.6888,61.5364,59.88937
1.68881,61.26531,59.97471
1.68883,61.00856,60.12801
1.68885,60.71188,60.28506
1.68887,60.38651,60.44962
1.68888,60.08949,60.69373
1.68891,59.77744,60.85453
1.68893,59.49441,61.04402
1.68895,59.13695,61.23727
1.68896,58.78973,61.40558
1.68898,58.43774,61.6695
1.689,58.08199,61.85659
1.68902,57.73682,62.08023
1.68904,57.32473,62.33288
1.68906,56.9304,62.54046
1.68908,56.54664,62.86412
1.6891,56.16631,63.13043
1.68912,55.7805,63.38
1.68913,55.32131,63.67122
1.68915,54.90103,63.89416
1.68917,54.46367,64.22431
1.68919,54.27657,64.53704
1.68921,54.5258,64.79856
1.68923,54.04612,65.13042
1.68925,56.63711,65.40252
1.68927,57.84093,65.78354
1.68928,57.85083,66.17447
1.6893,57.62926,66.48208
1.68932,57.31891,66.83407
1.68935,57.06285,67.13929
1.68936,56.86483,67.51587
1.68938,56.68866,67.95254
1.6894,56.57087,68.26767
1.68942,56.72485,68.65825
1.68943,56.74772,69.01195
1.68945,56.57224,69.43633
1.68947,56.41484,69.93684
1.6895,56.20419,70.29943
1.68951,56.00685,70.68556
1.68953,55.82727,71.0222
1.68955,55.64325,71.43292
1.68957,55.53399,71.72449
1.68959,55.35612,71.8952
1.6896,55.2175,72.23047
1.68963,55.08264,72.66951
1.68965,54.95666,73.13999
1.68967,54.89691,73.70948
1.68968,54.74464,73.32812
1.6897,54.65042,73.69206
1.68972,54.54116,72.41825
1.68974,54.46673,68.50428
1.68975,54.42951,68.72756
1.68978,54.30627,69.05703
1.6898,54.25301,69.2786
1.68982,54.17483,69.54661
1.68983,54.16015,69.65586
1.68985,54.1523,69.91226
1.68987,54.07821,70.12633
1.68989,54.06284,70.26187
1.68991,54.01095,70.47081
1.68993,54.0427,70.51861
1.68995,54.04715,70.6859
1.68997,54.01848,70.8607
1.68999,54.03384,70.9324
1.69,54.03111,71.10515
1.69002,54.11885,71.11095
1.69004,54.14821,71.2004
1.69007,54.17996,71.36017
1.69008,54.23117,71.39363
1.6901,54.27521,71.52098
1.69012,54.39982,71.49709
1.69014,54.44114,71.51109
1.69015,54.51351,71.63434
1.69017,54.58214,71.61521
1.69019,54.68593,71.69066
1.69022,54.844,71.64014
1.69023,54.91399,71.58313
1.69025,55.02836,71.68282
1.69027,55.12737,71.634
1.69029,55.28544,71.6538
1.6903,55.47629,71.57836
1.69032,55.58281,71.44554
1.69034,55.73064,71.50734
1.69037,55.85082,71.41243
1.69038,56.06728,71.37384
1.6904,56.27212,71.27313
1.69042,56.43155,71.07374
1.69044,56.62549,71.09389
1.69046,56.77877,70.97781
1.69047,57.04576,70.88563
1.6905,57.30182,70.77502
1.69052,57.54696,70.51486
1.69054,57.80302,70.48311
1.69055,58.03109,70.32298
1.69057,58.36841,70.17037
1.69059,58.63539,70.02765
1.69061,58.91637,69.71697
1.69062,59.20076,69.61899
1.69065,59.48243,69.44419
1.69067,59.86651,69.23798
1.69069,60.1615,69.07956
1.6907,60.4814,68.72894
1.69072,60.79174,68.56062
1.69074,61.13657,68.34382
1.69076,61.54763,68.0823
1.69078,61.88427,67.88257
1.6908,62.24411,67.5019
1.69082,62.57903,67.28135
1.69084,62.97131,67.08025
1.69086,63.40217,66.81599
1.69087,63.76475,66.61968
1.69089,64.15533,66.23594
1.69091,64.50972,65.9529
1.69094,64.94673,65.69956
1.69095,65.37964,65.37522
1.69097,65.7849,65.14101
1.69099,66.15397,64.73132
1.69101,66.51382,64.37453
1.69102,66.96073,64.11267
1.69104,66.99692,63.7501
1.69106,67.18367,63.48346
1.69109,67.55719,63.06522
1.6911,67.77569,62.64255
1.69112,67.62171,62.34654
1.69114,68.07272,61.94744
1.69116,65.50563,61.62139
1.69118,64.30625,61.17038
1.69119,64.33151,60.67021
1.69122,64.60977,60.33016
1.69124,64.86276,59.90237
1.69126,65.1038,59.52921
1.69127,65.31207,59.06864
1.69129,65.51691,58.51282
1.69131,65.72006,58.69172
1.69133,65.89623,58.62413
1.69134,66.07138,58.14991
1.69137,66.22364,63.45344
1.69139,66.38138,63.76241
1.69141,66.53262,63.43396
1.69142,66.65451,63.21204
1.69144,66.76206,63.04304
1.69146,66.85389,62.88769
1.69148,66.94368,62.88531
1.6915,67.03211,62.93753
1.69152,67.10175,62.8812
1.69154,67.17652,62.6924
1.69156,67.23627,62.53875
1.69157,67.2885,62.32947
1.69159,67.3322,62.17617
1.69161,67.36122,62.05634
1.69163,67.3701,61.90612
1.69165,67.37453,61.83306
1.69167,67.35951,61.7081
1.69169,67.34825,61.5886
1.69171,67.32469,61.49881
1.69173,67.29396,61.36634
1.69174,67.24957,61.3001
1.69176,67.19085,61.21167
1.69178,67.13179,61.09286
1.69181,67.04883,61.04438
1.69182,66.96962,60.96278
1.69184,66.86345,60.95253
1.69186,66.74532,60.9423
1.69188,66.63094,60.87469
1.69189,66.5128,60.85967
1.69191,66.38922,60.81256
1.69194,66.23114,60.80335
1.69196,66.07239,60.82145
1.69197,65.90544,60.76512
1.69199,65.72756,60.7856
1.69201,65.54763,60.79824
1.69203,65.32401,60.83852
1.69205,65.11404,60.92012
1.69206,64.90339,60.92183
1.69209,64.69683,60.97715
1.69211,64.47115,61.01847
1.69213,64.20246,61.06012
1.69214,63.95732,61.16151
1.69216,63.69272,61.18132
1.69218,63.43564,61.26906
1.6922,63.14545,61.37012
1.69221,62.81358,61.45171
1.69224,62.51552,61.61764
1.69226,62.212,61.69992
1.69228,61.92453,61.81737
1.69229,61.58858,61.95359
1.69231,61.22771,62.04304
1.69233,60.88016,62.21886
1.69235,60.51689,62.34279
1.69237,60.18299,62.47833
1.69239,59.7767,62.66166
1.69241,59.33867,62.79448
1.69243,58.90406,63.03175
1.69245,58.47592,63.22909
1.69246,58.07066,63.4015
1.69248,57.58756,63.60499
1.6925,57.1229,63.76511
1.69252,56.65073,64.00375
1.69254,56.2605,64.24991
1.69256,56.59064,64.43359
1.69258,56.14647,64.67702
1.6926,57.82793,64.88767
1.69261,59.60772,65.18026
1.69263,59.68215,65.50426
1.69265,59.44999,65.72584
1.69268,59.0857,66.00375
1.69269,58.78287,66.23966
1.69271,58.48449,66.53259
1.69273,58.23081,66.86138
1.69275,57.99285,67.06281
1.69276,57.68865,67.33389
1.69278,57.44693,67.59678
1.69281,57.19189,67.90542
1.69283,57.00069,68.30658
1.69284,56.79584,68.56743
1.69286,56.54763,68.86889
1.69288,56.34143,69.09764
1.6929,56.16252,69.38477
1.69292,56.04337,69.67737
