,System Pressure,,Pump Pressure,,Reactor Temperature
Time(hr),R1,R2,MX5,MX6,R7 ©
1.32222,13.37453,101.45843,93,144,75.60023
1.3225,15.15746,99.88344,93,144,75.57243
1.32278,16.03565,98.13827,93,144,75.56526
1.32306,16.33898,96.39426,93,144,75.55156
1.32333,15.1124,95.39175,93,144,75.53909
1.32361,13.50957,95.08137,93,144,75.53511
1.32389,11.57797,95.38864,93,144,75.52354
1.32417,9.6878,96.86408,93,144,75.51562
1.32444,8.22133,98.38547,127,140,75.5126
1.32472,7.79404,99.8074,127,140,75.50587
1.325,8.00698,101.48175,127,140,75.48861
1.32528,9.33343,102.47062,127,140,75.48589
1.32556,11.42579,102.72066,127,140,75.47508
1.32583,13.58349,102.84008,127,140,75.51341
1.32611,15.05557,101.57182,127,140,75.5103
1.32639,16.29437,100.04635,127,140,75.5818
1.32667,16.50536,98.11388,127,142,75.57842
1.32694,15.32322,96.50513,127,142,75.56201
1.32722,13.54791,95.25607,127,142,75.55814
1.3275,11.13516,94.87905,127,142,75.44246
1.32778,8.89877,95.39398,127,142,75.49316
1.32806,7.75679,96.46715,127,142,75.48872
1.32833,8.2357,98.27647,127,142,75.57992
1.32861,9.6829,100.25479,127,142,75.57637
1.32889,11.70805,101.63416,123,143,75.57182
1.32917,13.87715,102.6624,123,143,75.61855
1.32944,15.42265,102.76664,123,143,75.61522
1.32972,15.7482,101.85407,123,143,75.54699
1.33,15.27683,100.1811,123,143,75.54233
1.33028,13.59866,98.18623,123,143,75.50341
1.33056,11.44312,96.36955,123,143,75.46471
1.33083,9.50408,95.16464,123,143,75.46028
1.33111,8.43092,95.29125,134,144,75.53036
1.33139,8.23446,96.07113,134,144,75.52597
1.33167,9.63296,97.81636,134,144,75.61958
1.33194,11.73572,99.95084,134,144,75.61471
1.33222,13.88597,101.71566,134,144,75.58549
1.3325,15.65835,102.73383,134,144,75.58761
1.33278,16.4671,103.10494,134,144,75.5844
1.33306,15.71765,102.01,134,144,75.58583
1.33333,14.33253,100.57842,139,144,75.58266
1.33361,12.25641,98.84765,139,144,75.62447
1.33389,10.24811,97.20441,139,144,75.58827
1.33417,8.67143,95.79608,139,144,75.58397
1.33444,8.3266,95.4802,139,144,75.5714
1.33472,9.10338,95.93958,139,144,75.56706
1.335,10.50655,97.00215,139,144,75.59424
1.33528,12.65685,98.80168,139,144,75.55338
1.33556,14.65736,100.61508,113,144,75.54927
1.33583,15.84278,102.02387,113,144,75.59251
1.33611,16.25675,102.97453,113,144,75.58707
1.33639,15.59829,103.04394,113,144,75.57842
1.33667,13.94975,102.13219,113,144,75.57045
1.33694,11.61196,100.46771,113,144,75.52669
1.33722,9.55898,98.56638,113,144,75.54606
1.3375,8.03537,96.63485,113,144,75.54219
1.33778,7.70102,95.29703,130,142,75.6095
1.33806,8.83134,95.00099,130,142,75.60416
1.33833,10.53188,95.17587,130,142,75.58948
1.33861,12.74709,96.49078,130,142,75.58603
1.33889,14.84152,98.20071,130,142,75.55016
1.33917,16.24009,99.88716,130,142,75.52722
1.33944,16.4099,101.37401,130,142,75.51087
1.33972,16.0339,102.76386,130,142,75.50073
1.34,14.44341,103.03399,126,143,75.45853
1.34028,12.44737,102.87362,126,143,75.42017
1.34056,10.66091,102.01404,126,143,75.40653
1.34083,8.97234,100.31717,126,143,75.40349
1.34111,7.855,98.44225,126,143,75.30522
1.34139,8.21756,96.99346,126,143,75.50088
1.34167,9.35354,95.77367,126,143,75.44627
1.34194,11.19717,95.30909,126,143,75.44247
1.34222,13.30863,95.84435,129,143,75.43827
1.3425,15.25236,96.50527,129,143,75.43413
1.34278,16.15404,98.10892,129,143,75.48495
1.34306,16.38075,99.70418,129,143,75.48495
1.34333,15.65041,101.30763,129,143,75.48035
1.34361,13.92934,102.48661,129,143,75.44701
1.34389,11.78604,103.10553,129,143,75.44317
1.34417,9.85065,102.63993,129,143,75.42567
1.34444,8.33618,101.4614,125,143,75.42207
1.34472,7.96382,99.84489,125,143,75.40407
1.345,8.76892,98.14328,125,143,75.37938
1.34528,10.35894,96.50183,125,143,75.34802
1.34556,12.57748,95.59013,125,143,75.27969
1.34583,14.52294,95.28487,125,143,75.28554
1.34611,15.99269,95.68606,125,143,75.28342
1.34639,16.30602,96.94591,125,143,75.29353
1.34667,15.61363,98.63447,117,143,75.26948
1.34694,13.90448,100.30586,117,143,75.26524
1.34722,11.70297,101.87901,117,143,75.24357
1.3475,9.62202,102.80424,117,143,75.27499
1.34778,8.40067,102.75621,117,143,75.28201
1.34806,7.86848,102.0683,117,143,75.30308
1.34833,8.78683,100.44747,117,143,75.37867
1.34861,10.57363,98.69382,117,143,75.39201
1.34889,12.68504,97.01572,123,144,75.37298
1.34917,14.75954,95.95144,123,144,75.36639
1.34944,15.51282,95.77314,123,144,75.34706
1.34972,15.3621,96.37509,123,144,75.3181
1.35,14.4563,97.43914,123,144,75.28248
1.35028,12.4461,99.29218,123,144,75.22496
1.35056,10.8766,100.72669,123,144,75.23263
1.35083,9.01334,102.3286,123,144,75.42857
1.35111,8.06599,103.04466,131,145,75.43856
1.35139,8.17245,103.05581,131,145,75.48422
1.35167,9.47324,102.0727,131,145,75.48095
1.35194,11.55693,100.34569,131,145,75.44613
1.35222,13.88105,98.43862,131,145,75.44547
1.3525,15.58507,96.72518,131,145,75.44235
1.35278,16.43902,95.49243,131,145,75.45887
1.35306,16.19763,95.13379,131,145,75.4545
1.35333,14.47775,95.92358,127,145,75.49058
1.35361,12.32467,97.18391,127,145,75.5332
1.35389,10.062,99.08447,127,145,75.53004
1.35417,8.25253,100.99698,127,145,75.47372
1.35444,7.59514,102.34874,127,145,75.47121
1.35472,8.2939,102.94727,127,145,75.45143
1.355,9.72148,103.02962,127,145,75.44859
1.35528,12.04796,101.94076,127,145,75.47186
1.35556,14.25732,100.54277,125,144,75.51847
1.35583,15.8434,98.82428,125,144,75.51537
1.35611,16.5071,97.02332,125,144,75.54697
1.35639,16.16767,95.48953,125,144,75.56022
1.35667,14.62578,95.06142,125,144,75.60558
1.35694,12.49802,95.21565,125,144,75.57289
1.35722,10.64438,96.13603,125,144,75.5695
1.3575,8.85964,97.82507,125,144,75.61393
1.35778,7.88392,99.58981,122,142,75.60972
1.35806,8.47082,101.14023,122,142,75.76662
1.35833,9.35284,102.69605,122,142,75.64964
1.35861,11.23419,103.2982,122,142,75.64411
1.35889,13.49891,102.67479,122,142,75.67738
1.35917,15.55246,101.78796,122,142,75.67157
1.35944,16.29073,100.01554,122,142,75.70749
1.35972,16.27754,98.16508,122,142,75.63854
1.36,15.00169,96.56808,131,142,75.63326
1.36028,12.74678,95.54594,131,142,75.64552
1.36056,10.60601,95.35425,131,142,75.64055
1.36083,8.9551,96.17931,131,142,75.60877
1.36111,8.13701,97.84367,131,142,75.60397
1.36139,8.48143,99.70177,131,142,75.61048
1.36167,10.12851,101.32277,131,142,75.63649
1.36194,12.29566,102.75992,131,142,75.63155
1.36222,14.39733,102.89867,126,141,75.58283
1.3625,15.81188,102.3269,126,141,75.58669
1.36278,16.39709,101.15714,126,141,75.61134
1.36306,15.57188,99.50576,126,141,75.60622
1.36333,13.85682,97.57599,126,141,75.57995
1.36361,11.75515,96.26975,126,141,75.57301
1.36389,9.86056,95.52,126,141,75.56815
1.36417,8.70841,95.61917,126,141,75.56747
1.36444,8.79008,96.89957,122,143,75.56305
1.36472,9.69252,98.59259,122,143,75.62169
1.365,11.35135,100.3122,122,143,75.61714
1.36528,13.11543,101.74395,122,143,75.59413
1.36556,14.78481,102.68573,122,143,75.59132
1.36583,15.72716,102.6851,122,143,75.58646
1.36611,15.86045,101.97089,122,143,75.56341
1.36639,14.85906,100.66796,122,143,75.55482
1.36667,13.28656,99.17395,129,141,75.52782
1.36694,11.17117,97.3745,129,141,75.49156
1.36722,9.69588,96.36546,129,141,75.44934
1.3675,8.42319,95.30418,129,141,75.44393
1.36778,8.59741,95.42492,129,141,75.45501
1.36806,9.66851,96.11935,129,141,75.44325
1.36833,11.38646,97.44042,129,141,75.45964
1.36861,13.56816,99.30675,129,141,75.45833
1.36889,15.483,101.16462,128,144,75.43059
1.36917,16.34335,102.20611,128,144,75.38126
1.36944,16.15132,102.54227,128,144,75.32346
1.36972,15.05488,102.02689,128,144,75.40788
1.37,13.02893,100.5335,128,144,75.40471
1.37028,10.94147,98.89034,128,144,75.37834
1.37056,9.28766,97.08781,128,144,75.38673
1.37083,8.29478,95.36355,128,144,75.37846
1.37111,8.518,94.52272,128,144,75.37496
1.37139,9.76302,94.69728,128,144,75.39577
1.37167,11.89781,95.49373,128,144,75.48618
1.37194,14.02189,97.26872,128,144,75.48325
1.37222,15.81855,99.27419,128,144,75.46439
1.3725,16.74087,101.0487,128,144,75.45924
1.37278,16.07693,102.02168,128,144,75.44296
1.37306,14.75583,102.62768,128,144,75.46093
1.37333,12.51879,102.0469,124,143,75.45802
1.37361,10.23235,100.92764,124,143,75.44778
1.37389,8.46195,99.5052,124,143,75.44474
1.37417,7.76543,97.67799,124,143,75.4432
1.37444,7.93501,95.83,124,143,75.44002
1.37472,9.44372,95.04653,124,143,75.42843
1.375,11.53521,94.58232,124,143,75.45606
1.37528,13.62441,94.96612,124,143,75.45245
1.37556,15.15848,96.37279,129,140,75.52038
1.37583,16.08976,97.92052,129,140,75.51491
1.37611,15.77618,99.76882,129,140,75.63802
1.37639,14.71817,101.37071,129,140,75.63259
1.37667,13.08785,102.25809,129,140,75.66585
1.37694,11.0739,102.21361,129,140,75.65987
1.37722,8.94964,101.7997,129,140,75.65487
1.3775,8.11723,100.56525,129,140,75.61251
1.37778,8.08,98.95195,113,140,75.60709
1.37806,8.85772,97.27271,113,140,75.58427
1.37833,10.89924,95.77694,113,140,75.56742
1.37861,13.03723,94.54002,113,140,75.74652
1.37889,14.71504,94.60993,113,140,75.6923
1.37917,15.98915,95.33292,113,140,75.6872
1.37944,16.09191,96.80628,113,140,75.65507
1.37972,14.98472,98.71331,113,140,75.65014
1.38,13.12393,100.65507,116,143,75.69939
1.38028,11.11053,101.85777,116,143,75.62668
1.38056,9.26956,102.70242,116,143,75.88351
1.38083,7.9837,102.8009,116,143,75.9669
1.38111,8.01011,101.83879,116,143,75.72832
1.38139,8.745,100.37762,116,143,75.88551
1.38167,10.55489,98.68459,116,143,75.73822
1.38194,12.71964,96.95625,116,143,75.64652
1.38222,14.61493,95.71912,124,145,75.64045
1.3825,15.78202,95.44074,124,145,75.72661
1.38278,15.95671,95.63858,124,145,75.72052
1.38306,14.87591,96.92967,124,145,75.70737
1.38333,12.96283,98.63748,124,145,75.70277
1.38361,10.71645,100.46597,124,145,75.69639
1.38389,9.24045,101.74609,124,145,75.6138
1.38417,8.2675,102.55587,124,145,75.60888
1.38444,8.8429,102.08769,126,143,75.64037
1.38472,10.29257,101.10465,126,143,75.62537
1.385,12.08956,99.68589,126,143,75.62032
1.38528,14.202,97.88106,126,143,75.66266
1.38556,15.73058,96.34119,126,143,75.58036
1.38583,15.90084,95.53831,126,143,75.57469
1.38611,15.15186,95.45396,126,143,75.60973
1.38639,13.58891,96.18411,126,143,75.60403
1.38667,11.50664,97.76601,129,145,75.58176
1.38694,9.60633,99.5746,129,145,75.57287
1.38722,8.59409,101.02252,129,145,75.54549
1.3875,8.33346,102.30503,129,145,75.51756
1.38778,9.33994,102.60512,129,145,75.44875
1.38806,11.40632,101.81099,129,145,75.50183
1.38833,13.46516,100.73711,129,145,75.49657
1.38861,15.2515,98.94922,129,145,75.48498
1.38889,16.2355,97.1264,133,146,75.48176
1.38917,16.13349,95.801,133,146,75.44168
1.38944,14.77768,95.18784,133,146,75.40368
1.38972,12.75541,95.13117,133,146,75.39912
1.39,10.63013,96.26969,133,146,75.43802
1.39028,8.74505,97.76335,133,146,75.43381
1.39056,7.94993,99.64685,133,146,75.41072
1.39083,8.54307,100.74734,133,146,75.41072
1.39111,9.69664,102.14521,135,143,75.40608
1.39139,11.54808,102.30557,135,143,75.38202
1.39167,13.65343,101.86048,135,143,75.3519
1.39194,15.36271,101.08244,135,143,75.31705
1.39222,16.25333,99.27806,135,143,75.22343
1.3925,16.13471,97.47784,135,143,75.22786
1.39278,14.79137,96.07166,135,143,75.24474
1.39306,12.65342,95.32819,135,143,75.23983
1.39333,10.612,95.47955,135,143,75.1539
1.39361,9.22161,96.50664,135,143,75.14906
1.39389,8.11489,97.97899,135,143,75.17653
1.39417,8.64266,99.7839,135,143,75.21718
1.39444,9.78581,101.49593,135,143,75.21377
1.39472,11.50564,102.65565,135,143,75.2439
1.395,13.74182,102.95914,135,143,75.4114
1.39528,15.62533,102.68166,135,143,75.41161
1.39556,16.33522,101.27376,126,142,75.40685
1.39583,16.34862,99.66075,126,142,75.38187
1.39611,15.25517,97.81961,126,142,75.37851
1.39639,13.09848,96.11546,126,142,75.33666
1.39667,10.95799,94.73975,126,142,75.3483
1.39694,9.23388,94.71707,126,142,75.33283
1.39722,8.21124,95.38744,126,142,75.32761
1.3975,8.24897,96.79067,126,142,75.30315
1.39778,9.31323,98.72206,126,143,75.26957
1.39806,10.83261,100.57538,126,143,75.26578
1.39833,12.57366,101.74802,126,143,75.39833
1.39861,14.45168,102.56633,126,143,75.40981
1.39889,16.01175,102.88737,126,143,75.44321
1.39917,16.32028,102.07967,126,143,75.41552
1.39944,15.89191,100.90982,126,143,75.41017
1.39972,14.16551,99.14524,126,143,75.45595
1.4,12.07416,97.25522,125,140,75.45224
1.40028,10.1195,95.85688,125,140,75.61414
1.40056,8.79852,95.24714,125,140,75.59949
1.40083,8.16987,95.10315,125,140,75.59452
1.40111,8.65499,95.97206,125,140,75.56993
1.40139,10.14524,97.43493,125,140,75.56297
1.40167,12.21744,99.21445,125,140,75.55297
1.40194,14.19897,100.89058,125,140,75.67619
1.40222,15.73792,102.14799,126,143,75.65756
1.4025,15.77984,102.14378,126,143,75.65277
1.40278,15.09053,101.66137,126,143,75.636
1.40306,13.64884,100.54808,126,143,75.6309
1.40333,11.57872,98.80317,126,143,75.65974
1.40361,9.64867,96.95846,126,143,75.67977
1.40389,8.48925,95.67966,126,143,75.67454
1.40417,8.36504,95.05522,126,143,75.75595
1.40444,9.29037,95.41155,119,145,75.61776
1.40472,11.44278,97.00804,119,145,75.61187
1.405,13.68239,98.82805,119,145,75.72298
1.40528,15.21917,100.45107,119,145,75.64424
1.40556,16.08123,101.98153,119,145,75.63863
1.40583,15.69636,102.47359,119,145,75.74283
1.40611,14.20219,102.06107,119,145,75.62709
1.40639,12.39538,101.30542,119,145,75.62174
1.40667,10.49289,99.68048,138,143,75.61465
1.40694,8.89481,97.90054,138,143,75.61939
1.40722,8.16048,95.89231,138,143,75.61375
1.4075,8.88627,94.66854,138,143,75.61289
1.40778,10.36521,94.52201,138,143,75.64762
1.40806,12.49354,95.59423,138,143,75.64195
1.40833,14.78825,97.57614,138,143,75.85078
1.40861,16.05368,99.68765,138,143,75.7057
1.40889,15.98262,101.04769,122,145,75.70052
1.40917,15.298,102.32658,122,145,75.64574
1.40944,13.55246,102.61462,122,145,75.63628
1.40972,11.52585,102.3023,122,145,75.81918
1.41,9.7491,101.29729,122,145,75.70592
1.41028,8.5021,99.45886,122,145,75.84552
1.41056,7.84668,97.42924,122,145,75.63902
1.41083,8.55089,96.03688,122,145,75.67463
1.41111,10.30932,95.18569,126,142,75.60576
1.41139,12.4915,95.19453,126,142,75.61204
1.41167,14.57297,96.44251,126,142,75.74767
1.41194,16.3429,97.73191,126,142,75.61659
1.41222,16.57889,99.4445,126,142,75.94611
1.4125,15.71299,101.27814,126,142,75.743
1.41278,14.04319,102.08839,126,142,75.81797
1.41306,12.51143,102.08092,126,142,75.68368
1.41333,10.48178,101.45705,126,143,75.67823
1.41361,9.76725,99.61405,126,143,75.67255
1.41389,9.09261,97.38377,126,143,75.67638
1.41417,8.61511,96.3432,126,143,75.67577
1.41444,10.16752,95.43454,126,143,75.68422
1.41472,11.8176,94.72275,126,143,75.73148
1.415,14.17058,94.77734,126,143,75.68702
1.41528,15.83259,94.76955,126,143,75.6812
1.41556,16.00624,96.1179,128,142,75.64442
1.41583,16.25176,97.31964,128,142,75.6389
1.41611,14.52793,99.2818,128,142,75.6389
1.41639,12.73675,101.11285,128,142,75.6741
1.41667,11.34017,101.30902,128,142,75.66891
1.41694,9.14688,101.76408,128,142,75.61343
1.41722,9.6788,100.68718,128,142,75.61202
1.4175,10.09057,99.12669,128,142,75.59481
1.41778,11.23498,97.99329,122,143,75.587
1.41806,12.90191,96.60298,122,143,75.49147
1.41833,13.33393,96.76387,122,143,75.48302
1.41861,14.50873,96.54119,122,143,75.47945
1.41889,14.13718,97.45336,122,143,75.44775
1.41917,13.30486,98.75807,122,143,75.44451
1.41944,12.13943,99.91046,122,143,75.41822
1.41972,10.59365,101.16224,122,143,75.41067
1.42,10.2879,101.17099,133,145,75.38773
1.42028,10.45155,100.6499,133,145,75.35982
1.42056,10.48063,100.54292,133,145,75.34686
1.42083,10.8293,100.4819,133,145,75.38078
1.42111,12.06809,99.52602,133,145,75.3512
1.42139,12.21402,99.47908,133,145,75.34723
1.42167,13.95903,98.1973,133,145,75.42944
1.42194,15.98641,96.17188,133,145,75.42532
1.42222,15.33177,96.61073,123,147,75.404
1.4225,14.46626,97.38351,123,147,75.39739
1.42278,12.61834,98.81808,123,147,75.3702
1.42306,8.48522,102.84554,123,147,75.35216
1.42333,7.32293,104.70669,123,147,75.32699
1.42361,7.06626,105.85001,123,147,75.23299
1.42389,8.14224,105.57976,123,147,75.23872
1.42417,11.11812,102.8722,123,147,75.40788
1.42444,12.3099,100.72646,123,146,75.42301
1.42472,13.81181,97.79137,123,146,75.44237
1.425,14.95346,95.84431,123,146,75.41417
1.42528,14.96902,94.56845,123,146,75.4071
1.42556,14.73491,94.28558,123,146,75.38382
1.42583,13.44144,94.68434,123,146,75.27922
1.42611,10.22605,97.02675,123,146,75.28418
1.42639,8.84113,99.32087,123,146,75.47937
1.42667,9.40066,100.79514,124,145,75.4971
1.42694,10.25757,102.29062,124,145,75.46973
1.42722,13.64491,102.3234,124,145,75.46575
1.4275,16.22566,100.73854,124,145,75.44408
1.42778,17.81068,100.02824,124,145,75.421
1.42806,18.59885,99.2252,124,145,75.43755
1.42833,17.74477,97.86152,124,145,75.57399
1.42861,15.30563,97.02136,124,145,75.57085
1.42889,12.75612,96.39482,124,145,75.6507
1.42917,11.53003,95.7937,124,145,75.61097
1.42944,9.67442,96.55205,124,145,75.60579
1.42972,9.35856,98.48332,124,145,75.65494
1.43,10.3476,99.92234,124,145,75.65036
1.43028,11.68016,101.73242,124,145,75.71793
1.43056,15.38156,103.11584,124,145,75.63745
1.43083,17.513,102.56246,124,145,75.88109
1.43111,18.34164,101.67727,128,142,75.70007
1.43139,17.22097,99.77664,128,142,75.83122
1.43167,15.17397,97.74689,128,142,75.72154
1.43194,13.54592,96.3539,128,142,75.68009
1.43222,11.61534,95.05872,128,142,75.92197
1.4325,10.7062,94.87949,128,142,75.62655
1.43278,8.17275,94.26997,128,142,75.9056
1.43306,7.75279,95.39212,128,142,75.66908
1.43333,8.48057,97.3811,132,143,75.78825
1.43361,9.95167,99.11661,132,143,75.87552
1.43389,12.69491,101.23217,132,143,75.63387
1.43417,14.9213,102.6691,132,143,75.9701
1.43444,16.10457,102.42923,132,143,75.66087
1.43472,16.58711,101.83617,132,143,75.77187
1.435,15.58075,100.13052,132,143,75.72096
1.43528,13.76971,98.18681,132,143,75.66454
1.43556,11.49589,96.34659,132,142,75.90227
1.43583,9.39351,94.8829,132,142,75.68432
1.43611,8.13555,94.24228,132,142,75.86855
1.43639,7.87851,94.4393,132,142,75.66759
1.43667,8.88867,95.55938,132,142,75.70079
1.43694,10.87318,97.38489,132,142,75.82475
1.43722,13.22575,99.42439,132,142,75.6335
1.4375,15.03793,100.9411,132,142,75.95567
1.43778,16.43323,102.26301,126,142,75.66488
1.43806,16.36072,102.35046,126,142,75.65801
1.43833,15.20988,101.64024,126,142,75.86085
1.43861,13.29294,100.1658,126,142,75.66286
1.43889,10.85485,98.25506,126,142,75.65717
1.43917,8.8334,96.44133,126,142,75.64462
1.43944,7.99936,95.25395,126,142,75.63784
1.43972,8.43491,94.97413,126,142,75.69559
1.44,9.93275,95.73527,131,142,75.62695
1.44028,12.05475,97.08762,131,142,75.62048
1.44056,14.46552,99.26031,131,142,75.62707
1.44083,15.73389,101.04577,131,142,75.62154
1.44111,16.15234,102.31424,131,142,75.66174
1.44139,15.33407,102.64264,131,142,75.65675
1.44167,13.29852,102.10141,131,142,75.63206
1.44194,11.31303,100.90997,131,142,75.62651
1.44222,9.83834,99.47955,128,146,75.60099
1.4425,8.76324,97.75017,128,146,75.5695
1.44278,9.13261,96.31811,128,146,75.52934
1.44306,10.53522,95.73,128,146,75.40295
1.44333,12.37147,95.97295,128,146,75.37283
1.44361,14.41186,97.36869,128,146,75.37259
1.44389,16.02129,99.22259,128,146,75.32304
1.44417,15.87848,100.99089,128,146,75.31819
1.44444,14.41359,102.44116,127,142,75.39612
1.44472,12.5032,102.88744,127,142,75.39262
1.445,10.09227,102.32105,127,142,75.37926
1.44528,8.51622,101.14536,127,142,75.37601
1.44556,8.20006,99.34972,127,142,75.3509
1.44583,8.59859,97.59718,127,142,75.34119
1.44611,10.1387,96.22576,127,142,75.32169
1.44639,12.14503,95.71076,127,142,75.31209
1.44667,14.91896,95.507,118,141,75.32425
1.44694,15.57295,96.96654,118,141,75.31126
1.44722,15.66455,98.74284,118,141,75.304
1.4475,14.67739,100.75404,118,141,75.304
1.44778,12.11093,102.34956,118,141,75.27676
1.44806,10.43735,103.09173,118,141,75.13451
1.44833,8.94486,102.74119,118,141,75.14759
1.44861,8.25645,101.51475,118,141,75.26901
1.44889,8.68592,99.8139,132,142,75.26543
1.44917,10.24752,97.78992,132,142,75.23595
1.44944,12.58437,95.97276,132,142,75.22835
1.44972,14.67967,95.30048,132,142,75.2062
1.45,15.95564,95.42486,132,142,75.123
1.45028,16.30548,96.43602,132,142,75.1386
1.45056,15.20783,98.2653,132,142,75.19296
1.45083,13.43274,100.06595,132,142,75.18617
1.45111,11.43019,101.49856,119,140,75.18291
1.45139,9.57505,102.55958,119,140,75.19251
1.45167,8.4139,102.73666,119,140,75.18748
1.45194,8.69752,101.6522,119,140,75.36581
1.45222,9.9522,100.15759,119,140,75.36123
1.4525,11.93527,98.25391,119,140,75.37538
1.45278,14.02832,96.48912,119,140,75.42464
1.45306,15.47622,95.53043,119,140,75.41886
1.45333,16.04068,95.30797,127,141,75.50172
1.45361,15.76831,95.6987,127,141,75.49909
1.45389,14.17253,97.19883,127,141,75.52078
1.45417,12.07548,98.9789,127,141,75.50182
1.45444,10.07108,100.79672,127,141,75.49771
1.45472,8.74076,102.0417,127,141,75.50024
1.455,8.31626,102.67695,127,141,75.49682
1.45528,9.42971,102.0905,127,141,75.57652
1.45556,11.012,101.07232,127,143,75.57393
1.45583,13.05987,99.44041,127,143,75.60832
1.45611,14.97692,97.72069,127,143,75.61462
1.45639,16.26292,96.08566,127,143,75.61138
1.45667,16.4719,95.31676,127,143,75.6217
1.45694,15.46782,95.33938,127,143,75.60522
1.45722,13.53276,96.24323,127,143,75.81114
1.4575,11.28832,98.03175,127,143,75.6923
1.45778,9.11764,99.95754,127,144,75.93285
1.45806,8.36434,101.55188,127,144,75.71252
1.45833,8.39434,102.6657,127,144,75.76499
1.45861,9.566,102.93946,127,144,75.81242
1.45889,11.59799,102.03639,127,144,75.66309
1.45917,13.7766,100.55009,127,144,75.89352
1.45944,15.53175,98.56596,127,144,75.72074
1.45972,16.52027,96.63032,127,144,75.74531
1.46,16.10101,95.54298,130,144,75.96671
1.46028,14.56439,95.36958,130,144,75.66964
1.46056,12.61184,95.49341,130,144,75.99328
1.46083,10.49402,96.82153,130,144,75.69283
1.46111,8.9635,98.21104,130,144,75.71393
1.46139,8.51531,99.60245,130,144,75.71766
1.46167,8.97616,100.97822,130,144,75.6312
1.46194,10.15752,102.12946,130,144,75.65981
1.46222,12.12947,102.17098,131,143,75.65827
1.4625,13.75349,101.80564,131,143,75.82189
1.46278,15.22588,100.73502,131,143,75.71143
1.46306,15.63228,99.20194,131,143,75.87852
1.46333,15.9786,97.69259,131,143,75.63332
1.46361,14.86013,96.82832,131,143,75.62394
1.46389,13.1234,96.27784,131,143,75.79798
1.46417,11.19757,95.95677,131,143,75.69225
1.46444,9.26787,96.76956,141,144,75.90512
1.46472,8.22148,97.88908,141,144,75.56248
1.465,8.7059,99.42385,141,144,75.72993
1.46528,10.19284,101.19669,141,144,75.64806
1.46556,11.98525,102.46242,141,144,75.64301
1.46583,13.94868,102.89424,141,144,75.63113
1.46611,15.2184,102.59135,141,144,75.63418
1.46639,15.66411,101.26783,141,144,75.64521
1.46667,15.18699,99.45732,120,144,75.60008
1.46694,13.74108,97.5439,120,144,75.59453
1.46722,11.96782,96.15842,120,144,75.58176
1.4675,9.88111,95.22124,120,144,75.5778
1.46778,8.64888,95.4835,120,144,75.54339
1.46806,8.35331,96.43138,120,144,75.51565
1.46833,9.26952,97.99721,120,144,75.57837
1.46861,11.33317,100.04366,120,144,75.57731
1.46889,13.61138,101.71785,124,139,75.57379
1.46917,15.4035,102.55668,124,139,75.54855
1.46944,16.39392,102.63654,124,139,75.54507
1.46972,16.03941,101.66697,124,139,75.51888
1.47,14.45361,99.92941,124,139,75.47815
1.47028,12.22354,97.96368,124,139,75.45792
1.47056,10.29883,96.5228,124,139,75.2494
1.47083,8.7349,95.45073,124,139,75.24608
1.47111,8.17682,95.17116,124,141,75.33097
1.47139,9.08017,96.05546,124,141,75.32613
1.47167,10.66556,97.51747,124,141,75.32613
1.47194,12.64782,99.27007,124,141,75.30423
1.47222,14.82844,101.22282,124,141,75.30171
1.4725,16.12077,102.50892,124,141,75.27834
1.47278,16.27647,102.91804,124,141,75.2432
1.47306,15.53218,102.68369,124,141,75.22308
1.47333,13.47348,101.15176,124,144,75.18992
1.47361,11.18442,99.20132,124,144,75.16945
1.47389,9.09826,97.14227,124,144,75.14146
1.47417,8.19729,95.83968,124,144,75.22855
1.47444,8.37319,95.11001,124,144,75.22481
1.47472,9.86357,95.69317,124,144,75.25053
1.475,11.83465,96.66394,124,144,75.2478
1.47528,13.86733,98.20558,124,144,75.22694
1.47556,15.38194,99.93703,131,140,75.22204
1.47583,16.35563,101.64316,131,140,75.18471
1.47611,15.81049,102.39881,131,140,75.2568
1.47639,14.40143,102.77384,131,140,75.25372
1.47667,12.58886,102.27405,131,140,75.35313
1.47694,10.51423,100.69429,131,140,75.34898
1.47722,8.88976,99.08103,131,140,75.3467
1.4775,8.44859,97.18259,131,140,75.37512
1.47778,9.07317,95.95321,128,145,75.37138
1.47806,10.57647,95.57291,128,145,75.5027
1.47833,12.54156,95.94909,128,145,75.49928
1.47861,14.60062,97.15977,128,145,75.57217
1.47889,15.72123,98.73457,128,145,75.58707
1.47917,15.95649,100.30867,128,145,75.59641
1.47944,15.396,101.75497,128,145,75.61092
1.47972,13.53935,102.26731,128,145,75.60773
1.48,11.30909,102.43945,123,148,75.66481
1.48028,9.74954,101.58703,123,148,75.66009
1.48056,8.76722,100.13868,123,148,75.79707
1.48083,8.81204,98.44107,123,148,75.735
1.48111,9.93811,96.84415,123,148,75.7287
1.48139,11.61886,95.56217,123,148,75.74541
1.48167,13.37479,95.47725,123,148,75.72018
1.48194,15.0172,96.0116,123,148,75.71433
1.48222,15.94537,97.29779,126,141,75.6953
1.4825,15.57971,99.00097,126,141,75.6896
1.48278,14.23631,100.80521,126,141,75.63831
1.48306,12.29107,101.99374,126,141,75.6304
1.48333,10.23334,102.71776,126,141,75.98372
1.48361,8.7384,102.59124,126,141,75.74922
1.48389,8.50641,101.37127,126,141,76.00577
