,System Pressure,,Pump Pressure,,Reactor Temperature
Time(hr),R1,R2,MX5,MX6,R7 ©
3.92222,8.86783,96.18398,133,146,155.04208
3.9225,9.57097,97.73571,116,143,155.03331
3.92278,11.28222,99.54447,116,143,155.03653
3.92306,13.25851,101.28519,116,143,155.02737
3.92333,15.30803,102.68567,116,143,155.07527
3.92361,16.53338,103.13335,116,143,155.07129
3.92389,16.92704,103.13203,116,143,155.1969
3.92417,16.08812,102.16593,116,143,155.21353
3.92444,14.62747,100.80393,116,143,155.26562
3.92472,12.78385,99.2199,125,133,155.26309
3.925,10.96412,97.71822,125,133,155.23709
3.92528,9.03747,95.89619,125,133,155.23064
3.92556,8.42753,95.19525,125,133,155.20999
3.92583,9.01177,95.4188,125,133,155.09453
3.92611,10.62078,96.41005,125,133,155.09343
3.92639,13.29821,98.64414,125,133,155.09865
3.92667,15.70723,100.8211,125,133,155.31232
3.92694,16.90454,102.27263,125,148,155.32755
3.92722,17.17567,103.29604,125,148,155.31909
3.9275,16.29767,103.23356,125,148,155.31491
3.92778,13.94787,101.77143,125,148,155.28745
3.92806,11.66054,100.20891,125,148,155.2825
3.92833,9.9621,98.47219,125,148,155.26706
3.92861,8.82148,96.92125,125,148,155.18666
3.92889,9.17949,96.12857,125,148,155.18893
3.92917,10.49006,95.93922,129,142,155.203
3.92944,12.2343,96.09077,129,142,155.28328
3.92972,14.32521,97.25671,129,142,155.29016
3.93,15.66436,98.41305,129,142,155.27547
3.93028,16.30769,99.92517,129,142,155.27135
3.93056,16.04617,101.22134,129,142,155.20906
3.93083,14.7103,102.28925,129,142,155.20528
3.93111,13.28323,102.6968,129,142,155.19144
3.93139,11.27593,102.0785,125,144,155.15251
3.93167,9.30185,100.74067,125,144,155.29755
3.93194,8.82616,99.08115,125,144,155.29755
3.93222,8.90747,97.2768,125,144,155.2934
3.9325,10.37442,96.19782,125,144,155.27074
3.93278,12.43347,95.46126,125,144,155.28781
3.93306,14.32313,95.49608,125,144,155.26009
3.93333,16.03446,96.65479,125,144,155.2514
3.93361,17.01794,98.31507,119,140,155.23047
3.93389,16.44633,100.29257,119,140,155.1999
3.93417,15.25469,102.01063,119,140,155.18782
3.93444,12.99471,103.04632,119,140,155.08488
3.93472,10.80454,103.08941,119,140,155.0817
3.935,9.33225,102.67298,119,140,155.05789
3.93528,8.79764,101.3526,119,140,155.04865
3.93556,9.26388,99.81096,119,140,155.04552
3.93583,10.48058,98.1573,122,131,155.08328
3.93611,12.37495,96.83424,122,131,155.07858
3.93639,14.63561,95.70418,122,131,155.05673
3.93667,16.15876,95.50453,122,131,155.05113
3.93694,17.16121,95.96087,122,131,155.02463
3.93722,16.97761,97.11076,122,131,154.99106
3.9375,15.46146,98.92688,122,131,154.95451
3.93778,13.22067,101.11684,122,131,154.81796
3.93806,11.02957,102.45396,126,147,154.81966
3.93833,9.18285,103.42732,126,147,154.81992
3.93861,8.32193,103.39334,126,147,154.9174
3.93889,9.00308,102.20068,126,147,154.93407
3.93917,10.26812,100.63597,126,147,154.95139
3.93944,12.40971,98.59021,126,147,154.949
3.93972,14.49365,96.78285,126,147,154.96516
3.94,16.33266,95.46211,126,147,154.97469
3.94028,17.15705,95.10965,125,130,154.96152
3.94056,17.17422,95.15422,125,130,154.9604
3.94083,15.91752,96.25898,125,130,154.94107
3.94111,14.0043,97.56722,125,130,154.9327
3.94139,12.03982,99.00966,125,130,154.9162
3.94167,10.27614,100.63662,125,130,154.80643
3.94194,8.74657,102.35791,125,130,154.80904
3.94222,9.26794,102.65343,125,130,154.84908
3.9425,10.36702,102.64407,124,133,154.88309
3.94278,12.10673,101.66834,124,133,154.87854
3.94306,14.60645,99.67479,124,133,154.90259
3.94333,16.20889,98.09625,124,133,154.91513
3.94361,16.97672,96.48332,124,133,154.95311
3.94389,16.96191,95.27338,124,133,154.95158
3.94417,15.86256,94.83419,124,133,154.96193
3.94444,13.63228,95.50249,124,133,154.96126
3.94472,11.05984,96.57559,119,137,154.94403
3.945,9.08287,98.70984,119,137,154.94083
3.94528,7.93092,100.62499,119,137,154.92076
3.94556,8.3663,102.01402,119,137,154.90251
3.94583,9.89875,103.01756,119,137,154.88307
3.94611,12.05887,102.8889,119,137,155.02573
3.94639,14.56418,102.20019,119,137,155.03676
3.94667,16.39222,100.68747,119,137,155.03053
3.94694,17.41533,98.39938,127,148,155.10222
3.94722,17.04743,97.11985,127,148,155.09825
3.9475,15.13622,95.86819,127,148,155.0573
3.94778,12.33847,95.69112,127,148,155.05399
3.94806,9.92621,96.38433,127,148,155.05484
3.94833,8.33754,97.09513,127,148,155.0608
3.94861,8.30765,98.31788,127,148,155.05692
3.94889,9.42819,100.17004,127,148,155.08018
3.94917,11.20883,101.56101,132,147,155.09416
3.94944,13.22647,102.61401,132,147,155.20021
3.94972,15.16799,102.67842,132,147,155.19737
3.95,16.60245,101.71659,132,147,155.2392
3.95028,17.08125,100.38908,132,147,155.28069
3.95056,16.28665,98.61232,132,147,155.27718
3.95083,14.61463,96.8838,132,147,155.32341
3.95111,12.3711,95.81221,132,147,155.3189
3.95139,10.57088,95.58622,120,143,155.29927
3.95167,9.35664,96.03715,120,143,155.3135
3.95194,9.37824,97.40904,120,143,155.29459
3.95222,10.21707,98.94224,120,143,155.3383
3.9525,11.87664,100.49673,120,143,155.33397
3.95278,13.67403,101.63168,120,143,155.37166
3.95306,15.62939,102.65792,120,143,155.36765
3.95333,16.09766,102.22643,120,143,155.34425
3.95361,16.10489,101.71519,125,139,155.31522
3.95389,15.10939,100.5338,125,139,155.31035
3.95417,13.1151,98.85474,125,139,155.28734
3.95444,11.46365,97.43478,125,139,155.28308
3.95472,9.96076,96.28716,125,139,155.26132
3.955,8.94199,95.42782,125,139,155.25723
3.95528,9.03612,95.45808,125,139,155.23483
3.95556,9.83138,96.09454,125,139,155.20975
3.95583,11.15475,97.04406,123,133,155.17894
3.95611,12.89445,98.54745,123,133,155.16391
3.95639,14.71908,100.29278,123,133,155.14767
3.95667,16.22467,101.87151,123,133,155.04324
3.95694,16.58633,102.66746,123,133,155.05498
3.95722,16.20917,103.09365,123,133,155.05835
3.9575,14.46164,102.01231,123,133,155.22118
3.95778,12.39993,100.64332,123,133,155.21725
3.95806,10.61733,99.16209,127,138,155.19205
3.95833,9.25766,97.50959,127,138,155.18446
3.95861,8.64419,96.20104,127,138,155.16042
3.95889,9.4542,95.75389,127,138,155.12505
3.95917,10.7616,95.42266,127,138,155.0397
3.95944,12.74283,96.28325,127,138,155.0467
3.95972,14.7098,97.44635,127,138,155.04535
3.96,16.32143,98.91482,127,138,155.12329
3.96028,16.87689,100.71615,115,127,155.13345
3.96056,16.53827,101.8934,115,127,155.12108
3.96083,15.27351,102.76766,115,127,155.1181
3.96111,13.49302,102.88928,115,127,155.09058
3.96139,11.55279,102.31343,115,127,155.08566
3.96167,9.97267,101.34399,115,127,155.06824
3.96194,8.74235,100.16615,115,127,155.04749
3.96222,8.63891,98.41674,115,127,155.03873
3.9625,9.75574,97.07928,134,142,154.9542
3.96278,11.70489,95.75064,134,142,154.95248
3.96306,14.39263,95.64405,134,142,154.95248
3.96333,16.3091,96.54079,134,142,155.0363
3.96361,17.33077,98.12971,134,142,155.03186
3.96389,17.02748,99.71999,134,142,155.05727
3.96417,15.56856,101.37497,134,142,155.0539
3.96444,13.60195,102.18308,134,142,155.04938
3.96472,11.40872,102.53817,126,133,155.0292
3.965,9.82814,102.29514,126,133,155.0169
3.96528,9.40583,101.17597,126,133,154.98889
3.96556,9.66996,99.48703,126,133,154.97343
3.96583,10.95287,97.99589,126,133,154.9514
3.96611,12.92678,96.38049,126,133,154.94608
3.96639,14.34266,95.57487,126,133,154.95964
3.96667,14.81402,96.26767,126,133,155.0136
3.96694,15.68902,96.8849,124,144,155.01219
3.96722,14.9705,98.44546,124,144,154.99225
3.9675,13.88719,99.91507,124,144,154.97171
3.96778,12.87076,101.0575,124,144,154.95294
3.96806,10.82035,102.1472,124,144,154.93716
3.96833,9.15624,102.82118,124,144,155.02391
3.96861,8.82538,102.45609,124,144,155.02159
3.96889,9.30633,101.411,124,144,154.9973
3.96917,11.04027,99.61946,124,142,154.98969
3.96944,13.20731,97.88032,124,142,154.97585
3.96972,15.19831,96.36576,124,142,154.96133
3.97,16.56098,95.65363,124,142,154.96547
3.97028,16.90903,95.56673,124,142,154.97194
3.97056,16.31219,96.11537,124,142,155.04929
3.97083,14.72242,97.36935,124,142,155.045
3.97111,12.74481,98.99206,124,142,155.03113
3.97139,10.70652,100.72886,123,139,155.02725
3.97167,9.10482,102.39899,123,139,155.04648
3.97194,8.53972,103.30596,123,139,155.04256
3.97222,9.2778,103.13875,123,139,155.03793
3.9725,10.69834,102.42797,123,139,155.05275
3.97278,12.93445,100.66679,123,139,155.04764
3.97306,15.01272,98.79015,123,139,155.09395
3.97333,16.59342,97.08666,123,139,155.09856
3.97361,17.32281,95.76469,123,140,155.13307
3.97389,17.22598,94.93562,123,140,155.12971
3.97417,16.035,95.3028,123,140,155.1102
3.97444,14.1966,95.85964,123,140,155.1206
3.97472,12.02708,97.14853,123,140,155.13533
3.975,10.15539,98.84233,123,140,155.16966
3.97528,8.61724,100.56078,123,140,155.16695
3.97556,8.43025,102.0343,123,140,155.1941
3.97583,8.97481,103.20565,124,144,155.1906
3.97611,10.44064,103.56989,124,144,155.22899
3.97639,12.48403,103.08608,124,144,155.22493
3.97667,14.68686,102.20347,124,144,155.22076
3.97694,16.23177,100.62785,124,144,155.24713
3.97722,17.21471,98.89349,124,144,155.24167
3.9775,17.24251,97.13849,124,144,155.31302
3.97778,16.12083,96.01054,124,144,155.30807
3.97806,14.39645,95.15544,126,139,155.36229
3.97833,12.29379,95.59869,126,139,155.35861
3.97861,10.26832,96.68879,126,139,155.33643
3.97889,9.01948,98.39578,126,139,155.32689
3.97917,9.12598,100.28879,126,139,155.3238
3.97944,10.12273,102.05548,126,139,155.31168
3.97972,12.03427,102.84188,126,139,155.30905
3.98,14.14658,102.90147,126,139,155.3176
3.98028,15.9112,102.27397,116,139,155.31367
3.98056,16.73692,100.9578,116,139,155.32932
3.98083,16.92665,99.25683,116,139,155.32472
3.98111,15.87472,97.7614,116,139,155.3203
3.98139,14.11344,96.56998,116,139,155.29306
3.98167,12.12448,95.7234,116,139,155.29004
3.98194,10.41081,96.08111,116,139,155.26729
3.98222,9.19968,96.75933,116,139,155.26172
3.9825,9.3556,98.18323,122,132,155.24121
3.98278,10.36534,100.04412,122,132,155.21529
3.98306,11.99776,101.62616,122,132,155.20605
3.98333,14.14253,102.57269,122,132,155.1357
3.98361,15.89652,102.94988,122,132,155.18929
3.98389,16.65175,102.20325,122,132,155.18541
3.98417,16.44706,100.84749,122,132,155.15787
3.98444,14.98628,99.08848,122,132,155.15161
3.98472,12.74575,97.24503,123,145,155.14806
3.985,10.5035,95.59277,123,145,155.10817
3.98528,9.18194,95.25713,123,145,155.02205
3.98556,8.68389,95.54324,123,145,155.03596
3.98583,9.40954,96.74377,123,145,155.11374
3.98611,11.26012,98.63688,123,145,155.06267
3.98639,13.35674,100.42256,123,145,155.0574
3.98667,15.35855,101.87912,123,145,155.03568
3.98694,16.61981,102.70728,119,145,155.03282
3.98722,16.87018,102.77285,119,145,155.01271
3.9875,15.70837,101.81894,119,145,154.96893
3.98778,13.85816,100.41473,119,145,154.95944
3.98806,11.84045,98.78232,119,145,154.91202
3.98833,10.15126,97.28683,119,145,154.84937
3.98861,9.19251,96.12215,119,145,154.85039
3.98889,9.43401,95.82341,119,145,154.82689
3.98917,10.1736,95.77133,126,146,154.82434
3.98944,11.72213,96.66699,126,146,154.83937
3.98972,13.74283,98.1937,126,146,154.83084
3.99,15.53664,99.89243,126,146,154.79065
3.99028,16.55617,101.48919,126,146,154.7771
3.99056,16.82869,102.76422,126,146,154.72346
3.99083,15.6592,102.64441,126,146,154.6627
3.99111,13.84022,102.13421,126,146,154.70357
3.99139,11.97223,101.08716,118,140,154.72084
3.99167,10.11502,99.25074,118,140,154.70738
3.99194,8.80337,97.6866,118,140,154.7121
3.99222,8.79233,96.56378,118,140,154.71721
3.9925,9.46238,95.73555,118,140,154.72458
3.99278,11.05041,95.69815,118,140,154.69319
3.99306,13.15575,96.44115,118,140,154.6978
3.99333,15.24872,97.37669,118,140,154.70695
3.99361,16.37667,98.84239,135,151,154.77759
3.99389,16.76637,100.58073,135,151,154.77481
3.99417,16.22065,101.98437,135,151,154.75273
3.99444,14.43714,102.84763,135,151,154.74902
3.99472,12.49813,103.27217,135,151,154.73485
3.995,10.87657,102.38693,135,151,154.72481
3.99528,9.4021,101.09327,135,151,154.82578
3.99556,8.81156,99.36277,135,151,154.88924
3.99583,9.62962,97.7001,121,133,154.88892
3.99611,10.81035,96.07385,121,133,154.94987
3.99639,12.50264,95.63549,121,133,154.94736
3.99667,14.62847,95.65392,121,133,154.9255
3.99694,16.0424,96.37639,121,133,154.92442
3.99722,16.56977,97.97769,121,133,154.90742
3.9975,16.66879,99.66663,121,133,154.88942
3.99778,15.27719,101.11089,121,133,154.88376
3.99806,13.29369,102.33093,122,136,154.90071
3.99833,11.22012,102.8798,122,136,154.96364
3.99861,9.55312,102.38653,122,136,154.9713
3.99889,8.8424,101.30264,122,136,154.9591
3.99917,9.42581,99.6217,122,136,154.98141
3.99944,10.89254,97.75624,122,136,154.96744
3.99972,12.90076,96.10764,122,136,154.94894
4,14.81215,95.44919,122,136,154.94273
4.00028,16.32758,95.24796,122,126,154.94281
4.00056,16.53446,96.23704,122,126,154.94601
4.00083,15.81639,97.79785,122,126,154.93935
4.00111,14.31239,99.56719,122,126,154.94907
4.00139,12.18958,101.30809,122,126,154.99007
4.00167,10.17225,102.63845,122,126,154.98854
4.00194,9.22859,102.80135,122,126,155.09743
4.00222,8.84672,102.41894,122,126,155.08646
4.0025,9.61514,101.24067,125,146,155.08316
4.00278,11.4084,99.54614,125,146,155.16502
4.00306,13.34291,97.76923,125,146,155.16129
4.00333,15.06505,96.53479,125,146,155.15535
4.00361,16.45046,95.57262,125,146,155.15117
4.00389,16.86176,95.30753,125,146,155.13316
4.00417,16.12747,95.92047,125,146,155.16527
4.00444,14.62131,97.02068,125,146,155.1601
4.00472,12.54091,98.72266,121,142,155.21193
4.005,10.52707,100.45072,121,142,155.20793
4.00528,8.96787,102.00947,121,142,155.23647
4.00556,8.68926,102.6858,121,142,155.24532
4.00583,8.91938,103.08853,121,142,155.2572
4.00611,10.43411,102.3074,121,142,155.24895
4.00639,12.29275,101.2506,121,142,155.24564
4.00667,14.21519,99.78153,121,142,155.2741
4.00694,15.92944,97.99577,120,135,155.27083
4.00722,16.52689,96.97405,120,135,155.23961
4.0075,15.95877,96.58018,120,135,155.24599
4.00778,14.96887,96.23789,120,135,155.23036
4.00806,13.4541,96.68037,120,135,155.21443
4.00833,11.83469,97.55743,120,135,155.20944
4.00861,10.18936,98.69661,120,135,155.24446
4.00889,9.26052,100.23593,120,135,155.2575
4.00917,8.91783,101.73958,120,142,155.23589
4.00944,9.73532,102.6308,120,142,155.2269
4.00972,11.40737,102.66293,120,142,155.20633
4.01,13.35846,102.41775,120,142,155.18399
4.01028,15.08414,101.17893,120,142,155.1947
4.01056,16.52497,99.49045,120,142,155.17473
4.01083,17.07488,97.71542,120,142,155.17075
4.01111,16.54845,96.07209,120,142,155.15945
4.01139,15.08411,94.9439,124,139,155.15543
4.01167,12.92344,95.07524,124,139,155.1355
4.01194,10.77349,95.8773,124,139,155.126
4.01222,9.16766,97.62551,124,139,155.111
4.0125,8.96956,99.66509,124,139,155.05003
4.01278,9.56851,101.61656,124,139,155.06056
4.01306,11.27844,102.86826,124,139,155.124
4.01333,13.46554,103.45556,124,139,155.14818
4.01361,15.46202,102.96371,125,135,155.14346
4.01389,16.81299,101.5505,125,135,155.18626
4.01417,17.33251,99.68132,125,135,155.18344
4.01444,16.41098,97.73574,125,135,155.15372
4.01472,14.52492,96.02146,125,135,155.14375
4.015,12.182,95.03462,125,135,155.11856
4.01528,10.13383,95.26212,125,135,155.02649
4.01556,8.68644,96.15375,125,135,155.03325
4.01583,8.70072,97.92588,123,142,155.04753
4.01611,9.80468,100.03442,123,142,155.04938
4.01639,11.70646,101.77152,123,142,155.04462
4.01667,13.95059,102.75292,123,142,155.0234
4.01694,15.98537,103.08685,123,142,155.02158
4.01722,16.75994,102.19226,123,142,155.00278
4.0175,16.50224,100.69751,123,142,154.98398
4.01778,15.27708,98.81865,123,142,154.9566
4.01806,13.08597,96.94774,123,139,154.98988
4.01833,10.88053,95.58858,123,139,154.99837
4.01861,9.50587,95.4142,123,139,155.07098
4.01889,8.89649,96.0047,123,139,155.05272
4.01917,9.46767,97.33086,123,139,155.04916
4.01944,11.10564,99.07906,123,139,155.02432
4.01972,13.06658,100.85185,123,139,155.02017
4.02,14.74386,101.92478,123,139,154.99892
4.02028,16.12457,102.61382,123,144,154.97697
4.02056,16.58992,102.46613,123,144,154.9542
4.02083,15.69016,101.29578,123,144,155.03612
4.02111,13.98866,99.69598,123,144,155.03226
4.02139,11.92172,97.9669,123,144,155.10277
4.02167,9.95992,96.38553,123,144,155.11641
4.02194,8.86034,95.49255,123,144,155.10185
4.02222,9.32071,95.87125,123,144,155.07028
4.0225,10.34942,96.52864,125,152,155.06517
4.02278,12.2496,98.00347,125,152,155.04866
4.02306,14.42408,99.80605,125,152,155.0444
4.02333,16.14392,101.39722,125,152,155.11601
4.02361,17.03909,102.58354,125,152,155.10646
4.02389,17.4273,103.57497,125,152,155.10353
4.02417,16.12253,102.9862,125,152,155.14745
4.02444,14.13376,101.84517,125,152,155.14372
4.02472,12.02671,100.15525,126,130,155.13567
4.025,9.92194,98.02684,126,130,155.13138
4.02528,8.82008,96.32434,126,130,155.14511
4.02556,9.24388,95.73737,126,130,155.22581
4.02583,10.37735,95.63699,126,130,155.22183
4.02611,12.48319,96.54221,126,130,155.25505
4.02639,14.69352,98.17405,126,130,155.25246
4.02667,16.53651,99.78928,126,130,155.24715
4.02694,17.2399,101.38598,125,135,155.2444
4.02722,16.82253,102.46619,125,135,155.2283
4.0275,15.70001,102.92261,125,135,155.25041
4.02778,13.44374,102.56462,125,135,155.24585
4.02806,11.15616,101.62546,125,135,155.3082
4.02833,9.56137,100.11044,125,135,155.30539
4.02861,8.55344,98.37757,125,135,155.28244
4.02889,8.79581,96.70506,125,135,155.27592
4.02917,10.28604,95.78178,127,150,155.25833
4.02944,12.15128,95.22453,127,150,155.23755
4.02972,14.14537,96.01809,127,150,155.21143
4.03,16.20424,97.32461,127,150,155.17355
4.03028,17.44868,98.92477,127,150,155.21616
4.03056,16.96072,100.49444,127,150,155.22153
4.03083,15.77231,101.87293,127,150,155.30177
4.03111,13.56498,102.30514,127,150,155.29729
4.03139,10.97431,102.20699,122,146,155.26826
4.03167,9.56234,101.48497,122,146,155.2607
4.03194,9.19716,99.88483,122,146,155.23582
4.03222,9.58213,97.94955,122,146,155.20636
4.0325,11.16405,96.64705,122,146,155.17032
4.03278,13.24926,95.62682,122,146,155.14328
4.03306,15.15385,95.54723,122,146,155.14676
4.03333,16.42776,96.67614,122,146,155.22238
4.03361,16.9176,97.98244,109,143,155.20686
4.03389,15.7135,99.80399,109,143,155.20285
4.03417,13.99435,101.52965,109,143,155.19412
4.03444,11.85395,102.64305,109,143,155.19144
4.03472,10.1357,102.64688,109,143,155.16216
4.035,9.25733,102.03009,109,143,155.14915
4.03528,9.71105,100.48373,109,143,155.13158
4.03556,10.63524,98.95107,109,143,155.05171
4.03583,12.55086,97.27292,125,144,155.06776
4.03611,14.63368,96.08398,125,144,155.043
4.03639,16.13193,95.55856,125,144,155.04034
4.03667,16.89392,95.82953,125,144,155.0184
4.03694,16.16483,97.10996,125,144,154.98909
4.03722,14.6664,98.85238,125,144,154.97836
4.0375,12.44128,100.65134,125,144,154.86942
4.03778,10.34182,102.27173,125,144,154.90575
4.03806,9.4553,102.66369,120,141,154.9085
4.03833,9.36901,102.45039,120,141,154.89339
4.03861,10.64653,101.22589,120,141,154.90729
4.03889,12.88939,99.26775,120,141,154.88719
4.03917,15.26103,97.30109,120,141,154.86331
4.03944,16.67769,95.94373,120,141,154.85541
4.03972,17.24587,95.13628,120,141,154.917
4.04,16.91457,95.08086,120,141,154.9136
4.04028,15.28464,96.15683,123,130,154.89293
4.04056,13.14228,97.68153,123,130,154.88705
4.04083,11.04403,99.64382,123,130,154.86699
4.04111,9.36695,101.44164,123,130,154.84538
4.04139,8.5025,103.10729,123,130,154.81668
4.04167,9.35323,103.22485,123,130,154.76591
4.04194,11.00935,102.77725,123,130,154.76852
4.04222,13.1405,101.34212,123,130,154.81975
4.0425,15.43401,99.19089,126,145,154.81796
4.04278,16.71932,97.57747,126,145,154.80453
4.04306,16.80394,96.22781,126,145,154.80435
4.04333,15.97865,95.54575,126,145,154.80435
4.04361,14.18634,95.85915,126,145,154.91447
4.04389,12.33502,96.63024,126,145,154.91306
4.04417,10.42499,98.1366,126,145,154.95732
4.04444,9.47365,99.80052,126,145,154.97559
4.04472,9.03305,101.69053,123,138,154.95401
4.045,9.75434,102.67529,123,138,154.94894
4.04528,11.32716,103.19838,123,138,154.93338
4.04556,13.25286,102.78234,123,138,154.91637
4.04583,15.06686,101.1321,123,138,154.90799
4.04611,16.69664,99.49663,123,138,154.84406
4.04639,16.67684,97.83426,123,138,154.87645
4.04667,15.92366,96.1275,123,138,154.87813
4.04694,14.4171,95.418,118,132,155.04631
4.04722,11.97286,95.50232,118,132,155.04443
4.0475,9.76396,96.12446,118,132,155.19366
4.04778,8.93993,97.82267,118,132,155.19109
4.04806,9.01629,99.53124,118,132,155.16629
4.04833,10.16985,101.36104,118,132,155.16074
4.04861,12.41654,102.48908,118,132,155.14316
4.04889,14.45255,102.93303,118,132,155.11174
4.04917,16.27305,102.42317,118,141,155.11688
4.04944,17.04622,101.13326,118,141,155.12408
4.04972,16.69572,99.13654,118,141,155.30861
4.05,15.29127,97.70777,118,141,155.32898
4.05028,12.90807,96.19692,118,141,155.30057
4.05056,11.15886,95.88248,118,141,155.29471
4.05083,9.41723,96.30495,118,141,155.28244
4.05111,8.4518,96.98086,118,141,155.28412
4.05139,9.38204,98.76419,129,139,155.29779
4.05167,11.1832,100.65456,129,139,155.28249
4.05194,13.6229,101.97223,129,139,155.28249
4.05222,16.10757,103.18733,129,139,155.27907
4.0525,17.03972,103.00856,129,139,155.43216
4.05278,16.88574,101.84033,129,139,155.42911
4.05306,15.64299,100.11695,129,139,155.47649
4.05333,13.46723,98.06205,129,139,155.4722
4.05361,11.4222,96.50245,125,139,155.44638
4.05389,9.74735,95.55187,125,139,155.4423
4.05417,9.34995,95.92999,125,139,155.42676
4.05444,9.83641,96.88706,125,139,155.40036
4.05472,11.68033,98.67807,125,139,155.39111
4.055,13.87784,100.57862,125,139,155.31096
4.05528,15.80042,102.17539,125,139,155.3134
4.05556,17.03503,103.10641,125,139,155.30927
4.05583,17.02683,103.15016,126,134,155.36691
4.05611,15.62631,102.07597,126,134,155.3644
4.05639,13.59977,100.40083,126,134,155.34642
4.05667,11.21765,98.3359,126,134,155.37985
4.05694,9.33606,96.53154,126,134,155.37666
4.05722,8.5768,95.2485,126,134,155.34692
4.0575,9.51924,95.59724,126,134,155.33879
4.05778,11.21975,96.52129,126,134,155.32286
4.05806,13.6685,98.22121,126,144,155.30447
4.05833,15.62198,100.0653,126,144,155.31467
4.05861,16.54249,101.32556,126,144,155.30286
4.05889,16.39876,101.94901,126,144,155.2898
4.05917,15.12808,102.22162,126,144,155.26753
4.05944,13.27689,101.59464,126,144,155.0999
4.05972,11.68373,100.27654,126,144,155.11702
4.06,9.98812,98.64644,126,144,155.0969
4.06028,9.41553,96.90819,123,140,155.09299
4.06056,9.92434,95.64565,123,140,155.07027
4.06083,11.11125,95.25698,123,140,155.04819
4.06111,13.42463,95.93938,123,140,155.03656
4.06139,15.77353,97.46208,123,140,155.11673
4.06167,17.00106,99.68394,123,140,155.10898
4.06194,17.21182,101.65965,123,140,155.10498
4.06222,16.21979,103.14641,123,140,155.09328
4.0625,14.21738,103.3863,128,141,155.0892
4.06278,11.87001,102.54981,128,141,155.06157
4.06306,9.93905,101.28013,128,141,155.05388
4.06333,8.68774,99.21528,128,141,155.03532
4.06361,9.13865,97.53692,128,141,154.97562
4.06389,10.76842,96.58813,128,141,154.98427
4.06417,13.342,95.76133,128,141,155.03754
4.06444,15.30024,96.53266,128,141,155.03609
4.06472,16.25843,97.67367,133,146,155.00865
4.065,16.41812,99.03875,133,146,155.00128
4.06528,15.07447,100.57713,133,146,154.98355
4.06556,13.4599,101.87306,133,146,154.94043
4.06583,11.80199,102.31204,133,146,154.88373
4.06611,9.85502,102.18349,133,146,154.8956
4.06639,9.27973,101.05235,133,146,155.10126
4.06667,9.85559,99.27649,133,146,155.09727
4.06694,11.41853,97.45222,117,148,155.07262
4.06722,13.68582,95.91389,117,148,155.0695
4.0675,15.658,95.47243,117,148,155.06221
4.06778,16.69522,96.10032,117,148,155.03212
4.06806,16.21109,97.57392,117,148,155.02689
4.06833,14.76115,99.733,117,148,155.01472
4.06861,12.51211,101.42261,117,148,154.94559
4.06889,10.37901,102.48904,117,148,155.16496
4.06917,9.13851,102.62351,126,149,155.16074
4.06944,9.19154,101.38675,126,149,155.14674
4.06972,10.38542,99.57782,126,149,155.24951
4.07,12.43217,97.69311,126,149,155.24698
4.07028,14.65804,96.01386,126,149,155.216
4.07056,16.28236,95.3679,126,149,155.19467
4.07083,16.60566,95.91071,126,149,155.18872
4.07111,16.1739,96.88242,126,149,155.13245
4.07139,14.53987,98.52788,125,143,155.11969
4.07167,12.44996,100.29374,125,143,155.14136
4.07194,10.85792,101.5084,125,143,155.27386
4.07222,9.7386,102.23827,125,143,155.28532
4.0725,9.30791,102.51402,125,143,155.28067
4.07278,10.24232,101.69125,125,143,155.24959
4.07306,11.75963,100.48203,125,143,155.2349
4.07333,13.71147,98.91858,125,143,155.2237
4.07361,15.55475,97.23544,123,141,155.30022
4.07389,16.74508,95.87251,123,141,155.26974
4.07417,16.63862,95.55583,123,141,155.26588
4.07444,15.32849,96.06307,123,141,155.24057
4.07472,13.35702,97.4801,123,141,155.2344
4.075,11.16428,99.61993,123,141,155.209
4.07528,9.66108,101.46439,123,141,155.10963
4.07556,9.13562,102.73149,123,141,155.12277
4.07583,9.71139,103.31058,118,140,155.11147
4.07611,11.2342,102.68977,118,140,155.09846
4.07639,13.17005,101.30317,118,140,155.08458
4.07667,15.35069,99.43494,118,140,155.20512
4.07694,16.67331,97.43219,118,140,155.21144
4.07722,17.39728,95.70347,118,140,155.20891
4.0775,16.64567,95.12048,118,140,155.20955
4.07778,14.78956,95.37077,118,140,155.20552
4.07806,12.29769,96.56918,120,141,155.21024
4.07833,10.26663,98.28333,120,141,155.20119
4.07861,8.79819,100.01415,120,141,155.19606
4.07889,8.5163,101.63538,120,141,155.12112
4.07917,9.74018,102.1921,120,141,155.11624
4.07944,11.3334,102.59468,120,141,155.12051
4.07972,13.38764,101.92999,120,141,155.1158
4.08,15.37845,100.83953,120,141,155.10913
4.08028,16.52293,99.58332,118,139,155.10274
4.08056,16.62558,97.93224,118,139,155.1193
4.08083,15.95969,96.28452,118,139,155.17091
4.08111,14.09282,95.62081,118,139,155.16618
4.08139,11.91229,95.61488,118,139,155.24802
4.08167,10.07826,96.5342,118,139,155.24414
4.08194,9.15244,98.37083,118,139,155.21307
4.08222,9.11434,100.19691,118,139,155.20447
4.0825,10.69769,101.9773,121,131,155.18059
4.08278,12.76132,103.03008,121,131,155.0788
4.08306,14.61829,103.2155,121,131,155.0903
4.08333,16.19977,102.45143,121,131,155.20264
4.08361,16.91977,100.74751,121,131,155.16594
4.08389,16.29099,98.92273,121,131,155.16183
