Time(hr),MX05,,Time(hr),MX06
1.71724,68.49082,,1.7357,138.23907
1.71725,68.48983,,1.73572,138.25034
1.71727,68.47238,,1.73575,138.2476
1.71729,68.42948,,1.73576,138.19298
1.71731,68.36413,,1.73578,138.08987
1.71733,68.27227,,1.7358,137.94886
1.71734,68.15279,,1.73582,137.75528
1.71737,68.0053,,1.73584,137.50229
1.71739,67.82073,,1.73586,137.19262
1.71741,67.6079,,1.73588,136.80444
1.71742,67.3628,,1.7359,136.34284
1.71744,67.07673,,1.73592,135.81229
1.71746,66.75719,,1.73593,135.21413
1.71748,66.40222,,1.73596,134.5733
1.71749,66.0559,,1.73598,133.88774
1.71752,65.6449,,1.736,133.0605
1.71754,65.40101,,1.73601,132.92905
1.71756,65.37886,,1.73603,132.93007
1.71757,65.29808,,1.73605,132.79897
1.71759,65.17604,,1.73608,132.59002
1.71761,65.03527,,1.73609,132.32201
1.71763,64.88092,,1.73611,132.0301
1.71765,64.71947,,1.73613,131.69449
1.71767,64.56047,,1.73615,131.36058
1.71769,64.40362,,1.73617,131.04716
1.71771,64.25309,,1.73619,130.73306
1.71773,64.11491,,1.73621,130.42851
1.71774,63.98788,,1.73623,130.14924
1.71776,63.87645,,1.73624,129.89658
1.71778,63.78246,,1.73626,129.67637
1.7178,63.70618,,1.73629,129.50123
1.71782,63.65308,,1.73631,129.36296
1.71784,63.62019,,1.73632,129.27419
1.71786,63.61373,,1.73634,129.19668
1.71788,63.6405,,1.73636,129.17278
1.71789,63.69004,,1.73639,129.18268
1.71791,63.76253,,1.7364,129.21273
1.71793,63.85649,,1.73642,129.31754
1.71795,63.96595,,1.73644,129.46503
1.71797,64.10123,,1.73646,129.64871
1.71799,64.25228,,1.73648,129.90205
1.71801,64.41916,,1.7365,130.19191
1.71803,64.6057,,1.73652,130.51933
1.71805,64.80949,,1.73654,130.89658
1.71806,65.02668,,1.73656,131.30867
1.71808,65.26474,,1.73657,131.74568
1.7181,65.51923,,1.73659,132.21854
1.71813,65.79202,,1.73662,132.72179
1.71814,66.08182,,1.73664,133.27181
1.71816,66.38662,,1.73665,133.85017
1.71818,66.71435,,1.73667,134.45891
1.7182,67.05832,,1.73669,135.12603
1.71821,67.41889,,1.73672,135.8215
1.71823,67.75508,,1.73673,136.51423
1.71826,68.13532,,1.73675,137.20251
1.71828,68.38391,,1.73677,137.97207
1.71829,68.31265,,1.73679,137.9212
1.71831,68.2982,,1.7368,137.75288
1.71833,68.31246,,1.73683,137.69689
1.71835,68.33559,,1.73685,137.69144
1.71836,68.3566,,1.73687,137.71022
1.71838,68.37754,,1.73688,137.72626
1.7184,68.38367,,1.7369,137.72489
1.71843,68.37784,,1.73693,137.69724
1.71844,68.35456,,1.73695,137.62451
1.71846,68.30624,,1.73696,137.50639
1.71848,68.23465,,1.73698,137.34456
1.7185,68.13986,,1.737,137.13152
1.71852,68.01467,,1.73702,136.86078
1.71853,67.86058,,1.73704,136.53268
1.71856,67.67371,,1.73706,136.17522
1.71858,67.45722,,1.73708,135.79386
1.7186,67.20723,,1.7371,135.24726
1.71861,66.91463,,1.73712,134.62076
1.71863,66.59178,,1.73713,133.94716
1.71865,66.23997,,1.73716,133.24692
1.71867,65.88794,,1.73718,132.42104
1.71868,65.47272,,1.7372,132.31213
1.71871,65.28955,,1.73721,132.39782
1.71873,65.25878,,1.73723,132.3111
1.71875,65.1678,,1.73726,132.12196
1.71876,65.04364,,1.73728,131.85942
1.71878,64.89909,,1.73729,131.5798
1.7188,64.74577,,1.73731,131.27731
1.71882,64.58588,,1.73733,130.97721
1.71884,64.42626,,1.73735,130.66379
1.71886,64.27026,,1.73737,130.34525
1.71888,64.12009,,1.73739,130.03422
1.7189,63.98537,,1.73741,129.75357
1.71892,63.86036,,1.73743,129.49717
1.71893,63.75149,,1.73744,129.27491
1.71895,63.66062,,1.73747,129.07382
1.71897,63.59007,,1.73749,128.92257
1.71899,63.53675,,1.73751,128.82835
1.71901,63.50565,,1.73752,128.74948
1.71903,63.49799,,1.73754,128.72217
1.71905,63.52663,,1.73756,128.75699
1.71907,63.57456,,1.73759,128.82937
1.71908,63.6468,,1.7376,128.94169
1.7191,63.74523,,1.73762,129.07484
1.71912,63.85982,,1.73764,129.17829
1.71914,63.9966,,1.73766,129.38689
1.71916,64.1526,,1.73768,129.71909
1.71918,64.32389,,1.7377,130.09156
1.7192,64.51571,,1.73772,130.48794
1.71922,64.72316,,1.73774,130.9014
1.71923,64.94417,,1.73776,131.3425
1.71925,65.18627,,1.73777,131.81502
1.71927,65.44418,,1.7378,132.33397
1.71929,65.71972,,1.73782,132.89286
1.71931,66.01301,,1.73784,133.47737
1.71933,66.32085,,1.73785,134.09771
1.71935,66.65088,,1.73787,134.75663
1.71937,67.00035,,1.7379,135.43332
1.71939,67.35876,,1.73792,136.11922
1.7194,67.69705,,1.73793,136.79658
1.71942,68.08784,,1.73795,137.57023
1.71944,68.29224,,1.73797,137.62314
1.71947,68.26008,,1.73799,137.49272
1.71948,68.27317,,1.73801,137.46609
1.7195,68.30632,,1.73803,137.47599
1.71952,68.34309,,1.73805,137.50057
1.71954,68.37243,,1.73807,137.51081
1.71955,68.39733,,1.73808,137.50262
1.71957,68.40865,,1.73811,137.45927
1.71959,68.40279,,1.73813,137.37221
1.71962,68.38156,,1.73815,137.2452
1.71963,68.33423,,1.73816,137.08508
1.71965,68.26419,,1.73818,136.87852
1.71967,68.16841,,1.7382,136.61018
1.71969,68.04006,,1.73823,136.27764
1.71971,67.88344,,1.73824,135.87136
1.71972,67.69667,,1.73826,135.39303
1.71975,67.47357,,1.73828,134.84233
1.71977,67.21684,,1.7383,134.24075
1.71979,66.91692,,1.73832,133.58524
1.7198,66.58429,,1.73834,132.94031
1.71982,66.23739,,1.73836,132.16017
1.71984,65.86933,,1.73838,131.8785
1.71986,65.42913,,1.7384,132.03795
1.71987,65.28502,,1.73841,131.98231
1.71989,65.22627,,1.73844,131.80443
1.71992,65.11923,,1.73846,131.5545
1.71994,64.98402,,1.73848,131.27761
1.71995,64.8308,,1.73849,130.97478
1.71997,64.6751,,1.73851,130.66989
1.71999,64.50936,,1.73854,130.36569
1.72001,64.34339,,1.73855,130.06593
1.72003,64.18644,,1.73857,129.78187
1.72005,64.0369,,1.73859,129.51454
1.72007,63.90042,,1.73861,129.2718
1.72009,63.77527,,1.73863,129.0789
1.72011,63.66624,,1.73865,128.8918
1.72012,63.57672,,1.73867,128.74944
1.72014,63.50412,,1.73869,128.66613
1.72016,63.45227,,1.73871,128.62175
1.72018,63.43103,,1.73872,128.62039
1.7202,63.43206,,1.73874,128.67467
1.72022,63.46133,,1.73877,128.76754
1.72024,63.513,,1.73879,128.91743
1.72026,63.58836,,1.7388,129.09735
1.72027,63.69067,,1.73882,129.29912
1.72029,63.81109,,1.73884,129.54459
1.72031,63.95029,,1.73887,129.81705
1.72033,64.10768,,1.73888,130.13593
1.72035,64.28047,,1.7389,130.49373
1.72037,64.47423,,1.73892,130.88772
1.72039,64.68329,,1.73894,131.38038
1.72041,64.90774,,1.73896,131.89351
1.72043,65.15254,,1.73898,132.43158
1.72044,65.41569,,1.739,133.00857
1.72046,65.69039,,1.73902,133.60093
1.72048,65.9855,,1.73903,134.22981
1.72051,66.29753,,1.73905,134.88976
1.72052,66.63175,,1.73907,135.5644
1.72054,66.98265,,1.7391,136.25542
1.72056,67.33935,,1.73912,136.92253
1.72058,67.68111,,1.73913,137.69788
1.72059,68.0737,,1.73915,137.72553
1.72061,68.21176,,1.73917,137.50942
1.72063,68.18529,,1.7392,137.43909
1.72066,68.20252,,1.73921,137.43534
1.72067,68.23744,,1.73923,137.45001
1.72069,68.27627,,1.73925,137.44967
1.72071,68.30432,,1.73927,137.43704
1.72073,68.32878,,1.73928,137.39163
1.72075,68.3385,,1.73931,137.30116
1.72076,68.32725,,1.73933,137.16801
1.72078,68.30129,,1.73935,136.99969
1.72081,68.24855,,1.73936,136.7928
1.72082,68.17324,,1.73938,136.53469
1.72084,68.07268,,1.73941,136.21308
1.72086,67.93891,,1.73943,135.83514
1.72088,67.77738,,1.73944,135.38515
1.7209,67.58966,,1.73946,134.85971
1.72091,67.36187,,1.73948,134.28546
1.72093,67.10096,,1.7395,133.64701
1.72096,66.79682,,1.73952,132.98467
1.72098,66.46169,,1.73954,132.17177
1.72099,66.12133,,1.73956,131.83104
1.72101,65.74498,,1.73958,131.92903
1.72103,65.3137,,1.73959,131.91401
1.72105,65.27406,,1.73962,131.75798
1.72106,65.24703,,1.73964,131.44798
1.72108,65.1642,,1.73966,131.09462
1.72111,65.04909,,1.73967,130.74877
1.72113,64.91165,,1.73969,130.40838
1.72114,64.76383,,1.73971,130.07413
1.72116,64.60729,,1.73974,129.74978
1.72118,64.44924,,1.73975,129.4408
1.7212,64.2995,,1.73977,129.14582
1.72122,64.15396,,1.73979,128.88259
1.72124,64.02294,,1.73981,128.65932
1.72126,63.90494,,1.73983,128.46608
1.72128,63.80117,,1.73985,128.3203
1.7213,63.71661,,1.73987,128.23085
1.72131,63.64819,,1.73989,128.18305
1.72133,63.59784,,1.73991,128.18271
1.72135,63.57203,,1.73992,128.2213
1.72137,63.5681,,1.73995,128.30631
1.72138,63.58347,,1.73997,128.44629
1.72141,63.63337,,1.73999,128.61939
1.72143,63.70635,,1.74,128.82936
1.72145,63.80921,,1.74002,129.09396
1.72146,63.93051,,1.74005,129.39611
1.72148,64.07031,,1.74007,129.75254
1.7215,64.23282,,1.74008,130.14586
1.72152,64.41045,,1.7401,130.57605
1.72154,64.60344,,1.74012,131.05061
1.72156,64.81532,,1.74014,131.53542
1.72158,65.04249,,1.74016,132.0588
1.7216,65.28759,,1.74018,132.62794
1.72162,65.54895,,1.7402,133.22063
1.72163,65.82292,,1.74022,133.8584
1.72165,66.12112,,1.74023,134.52894
1.72167,66.43517,,1.74026,135.22065
1.7217,66.76769,,1.74028,135.9325
1.72171,67.12013,,1.7403,136.59791
1.72173,67.46916,,1.74031,137.36439
1.72175,67.82112,,1.74033,137.57333
1.72177,68.23601,,1.74035,137.30258
1.72178,68.33421,,1.74038,137.21518
1.7218,68.33425,,1.74039,137.19299
1.72182,68.37055,,1.74041,137.20529
1.72185,68.41855,,1.74043,137.2169
1.72186,68.46975,,1.74045,137.20153
1.72188,68.50724,,1.74047,137.16228
1.7219,68.5361,,1.74049,137.09809
1.72192,68.55169,,1.74051,136.99054
1.72194,68.54011,,1.74053,136.83964
1.72195,68.51278,,1.74055,136.63616
1.72197,68.46272,,1.74056,136.37429
1.722,68.3852,,1.74059,136.04141
1.72201,68.28263,,1.74061,135.65835
1.72203,68.14832,,1.74063,135.20085
1.72205,67.98407,,1.74064,134.65971
1.72207,67.79137,,1.74066,134.04892
1.72209,67.55235,,1.74068,133.3777
1.7221,67.27842,,1.74071,132.7058
1.72212,66.96815,,1.74072,131.90791
1.72215,66.62469,,1.74074,131.54943
1.72217,66.28894,,1.74076,132.06052
1.72218,65.89755,,1.74078,132.17319
1.7222,65.46144,,1.74079,132.09911
1.72222,65.46356,,1.74082,131.91576
1.72224,65.41871,,1.74084,131.68189
1.72225,65.32557,,1.74086,131.40773
1.72227,65.20383,,1.74087,131.10934
1.7223,65.06122,,1.74089,130.74983
1.72232,64.90588,,1.74092,130.40774
1.72233,64.74571,,1.74094,130.1015
1.72235,64.58529,,1.74095,129.8106
1.72237,64.4363,,1.74097,129.56137
1.72239,64.29097,,1.74099,129.35857
1.72241,64.15705,,1.74101,129.17934
1.72242,64.03801,,1.74103,129.0595
1.72245,63.93474,,1.74105,128.97926
1.72247,63.84856,,1.74107,128.91542
1.72249,63.78348,,1.74109,128.89733
1.7225,63.73492,,1.74111,128.92293
1.72252,63.71303,,1.74113,129.0001
1.72254,63.71135,,1.74115,129.13598
1.72256,63.73367,,1.74117,129.29883
1.72257,63.78512,,1.74119,129.5368
1.7226,63.86308,,1.7412,129.83963
1.72262,63.96678,,1.74122,130.15818
1.72264,64.09201,,1.74125,130.51803
1.72265,64.23407,,1.74127,130.90895
1.72267,64.39978,,1.74128,131.33948
1.72269,64.58075,,1.7413,131.81369
1.72271,64.77763,,1.74132,132.29748
1.72273,64.99311,,1.74135,132.81301
1.72275,65.22546,,1.74136,133.37293
1.72277,65.47462,,1.74138,133.95572
1.72279,65.73964,,1.7414,134.58051
1.72281,66.01672,,1.74142,135.23227
1.72282,66.31668,,1.74143,135.90929
1.72284,66.63453,,1.74146,136.61874
1.72286,66.96885,,1.74148,137.28894
1.72288,67.32396,,1.7415,138.07249
1.7229,67.66701,,1.74151,138.36611
1.72292,68.027,,1.74153,138.19267
1.72294,68.42928,,1.74156,138.16912
1.72296,68.42187,,1.74158,138.19473
1.72297,68.38777,,1.74159,138.24457
1.72299,68.39664,,1.74161,138.29783
1.72301,68.42154,,1.74163,138.319
1.72304,68.45656,,1.74165,138.3214
1.72305,68.48444,,1.74167,138.29681
1.72307,68.50251,,1.74169,138.21932
1.72309,68.50743,,1.74171,138.08446
1.72311,68.48759,,1.74173,137.9035
1.72313,68.45283,,1.74175,137.671
1.72314,68.39508,,1.74177,137.37464
1.72316,68.3089,,1.74179,137.00831
1.72319,68.19698,,1.74181,136.57368
1.72321,68.05712,,1.74183,136.05234
1.72322,67.88719,,1.74184,135.46101
1.72324,67.68844,,1.74186,134.80686
1.72326,67.4507,,1.74189,134.15886
1.72328,67.17978,,1.74191,133.37668
1.72329,66.88034,,1.74192,132.77511
1.72331,66.53674,,1.74194,132.88437
1.72334,66.20425,,1.74196,132.78604
1.72336,65.81,,1.74199,132.58529
1.72337,65.40878,,1.742,132.32138
1.72339,65.43845,,1.74202,132.02025
1.72341,65.391,,1.74204,131.68463
1.72343,65.29691,,1.74206,131.34527
1.72344,65.17685,,1.74207,130.97825
1.72346,65.03249,,1.7421,130.65254
1.72349,64.87964,,1.74212,130.35858
1.72351,64.72408,,1.74214,130.0735
1.72352,64.57002,,1.74215,129.83418
1.72354,64.42326,,1.74217,129.63616
1.72356,64.27995,,1.7422,129.47056
1.72358,64.14827,,1.74222,129.38316
1.7236,64.03385,,1.74223,129.31898
1.72361,63.93062,,1.74225,129.31522
1.72364,63.84782,,1.74227,129.35722
1.72366,63.78566,,1.74229,129.42994
1.72368,63.7399,,1.74231,129.54227
1.72369,63.71687,,1.74233,129.69147
1.72371,63.7179,,1.74235,129.87344
1.72373,63.73844,,1.74237,130.1114
1.72375,63.79014,,1.74239,130.40057
1.72376,63.86567,,1.7424,130.72594
1.72379,63.96431,,1.74243,131.09296
1.72381,64.08865,,1.74245,131.48047
1.72383,64.23222,,1.74247,131.90552
1.72384,64.40138,,1.74248,132.37941
1.72386,64.58503,,1.7425,132.8748
1.72388,64.78408,,1.74253,133.4098
1.7239,65.00143,,1.74255,133.98031
1.72392,65.23546,,1.74256,134.5771
1.72394,65.48415,,1.74258,135.21895
1.72396,65.75192,,1.7426,135.88198
1.72398,66.03531,,1.74262,136.573
1.724,66.33971,,1.74264,137.29474
1.72401,66.66113,,1.74266,137.96903
1.72403,66.99806,,1.74268,138.7338
1.72405,67.35559,,1.7427,139.00659
1.72407,67.69292,,1.74271,138.37395
1.72409,68.06124,,1.74273,138.12438
1.72411,68.46494,,1.74276,138.0216
1.72413,68.41621,,1.74278,138.00045
1.72415,68.39824,,1.74279,137.99191
1.72416,68.41731,,1.74281,137.98201
1.72418,68.44701,,1.74283,137.96084
1.7242,68.48629,,1.74286,137.91544
1.72423,68.526,,1.74287,137.83281
1.72424,68.54731,,1.74289,137.69966
1.72426,68.55115,,1.74291,137.51564
1.72428,68.53348,,1.74293,137.26949
1.7243,68.49677,,1.74295,136.94684
1.72432,68.4385,,1.74297,136.56002
1.72433,68.34922,,1.74299,136.10457
1.72435,68.23522,,1.74301,135.58153
1.72437,68.09492,,1.74303,135.0182
1.7244,67.92027,,1.74304,134.37565
1.72441,67.71932,,1.74307,133.74677
1.72443,67.47939,,1.74309,132.9919
1.72445,67.20627,,1.74311,132.35107
1.72447,66.9003,,1.74312,132.644
1.72448,66.54995,,1.74314,132.63273
1.7245,66.21068,,1.74316,132.45963
1.72453,65.8149,,1.74319,132.22269
1.72455,65.46099,,1.7432,131.9318
1.72456,65.49461,,1.74322,131.62044
1.72458,65.44298,,1.74324,131.30189
1.7246,65.3465,,1.74326,130.96902
1.72462,65.22296,,1.74328,130.65389
1.72464,65.08075,,1.7433,130.35754
1.72465,64.92527,,1.74332,130.06563
1.72467,64.7692,,1.74334,129.8065
1.7247,64.61639,,1.74335,129.58184
1.72472,64.47172,,1.74337,129.3927
1.72473,64.33567,,1.7434,129.2575
1.72475,64.21214,,1.74342,129.16976
1.72477,64.10594,,1.74343,129.10694
1.72479,64.01276,,1.74345,129.09738
1.7248,63.93821,,1.74347,129.11342
1.72483,63.88664,,1.7435,129.17623
1.72485,63.85635,,1.74351,129.29571
1.72487,63.8455,,1.74353,129.46573
1.72488,63.8595,,1.74355,129.68117
1.7249,63.89671,,1.74357,129.92323
1.72492,63.96221,,1.74359,130.20967
1.72494,64.04732,,1.74361,130.54631
1.72495,64.15993,,1.74363,130.89524
1.72497,64.29785,,1.74365,131.30083
1.725,64.45553,,1.74367,131.75628
1.72502,64.6361,,1.74368,132.23665
1.72503,64.83089,,1.74371,132.75526
1.72505,65.04269,,1.74373,133.30836
1.72507,65.27203,,1.74375,133.8891
1.72509,65.51757,,1.74376,134.50706
1.72511,65.77647,,1.74378,135.1595
1.72513,66.0538,,1.7438,135.83755
1.72515,66.34383,,1.74383,136.55213
1.72517,66.6535,,1.74384,137.20764
1.72519,66.98079,,1.74386,137.95807
1.7252,67.323,,1.74388,138.50058
1.72522,67.68654,,1.7439,138.29334
1.72524,68.02337,,1.74392,138.2766
1.72526,68.39627,,1.74394,138.30631
1.72528,68.76613,,1.74396,138.35751
1.7253,68.6889,,1.74398,138.40668
1.72532,68.67009,,1.74399,138.44936
1.72534,68.68611,,1.74401,138.46471
1.72535,68.71453,,1.74404,138.46642
1.72537,68.75044,,1.74406,138.40359
1.72539,68.78517,,1.74407,138.2824
1.72541,68.80064,,1.74409,138.11203
1.72543,68.79892,,1.74411,137.86826
1.72545,68.77627,,1.74414,137.54767
1.72547,68.72878,,1.74415,137.16153
1.72549,68.66057,,1.74417,136.67639
1.72551,68.56205,,1.74419,136.13865
1.72552,68.44254,,1.74421,135.5166
1.72554,68.2927,,1.74423,134.83104
1.72556,68.1077,,1.74425,134.16119
1.72559,67.89413,,1.74427,133.36706
1.7256,67.64709,,1.74429,132.68218
1.72562,67.36242,,1.74431,132.81499
1.72564,67.04793,,1.74432,132.70676
1.72566,66.68963,,1.74434,132.48826
1.72567,66.34251,,1.74437,132.21513
1.72569,65.9376,,1.74439,131.88771
1.72572,65.6321,,1.7444,131.55108
1.72574,65.63998,,1.74442,131.21308
1.72575,65.56932,,1.74444,130.86313
1.72577,65.45886,,1.74447,130.52888
1.72579,65.3238,,1.74448,130.22365
1.72581,65.17324,,1.7445,129.93209
1.72582,65.01142,,1.74452,129.68012
1.72584,64.85366,,1.74454,129.4565
1.72586,64.69205,,1.74455,129.27076
1.72589,64.5365,,1.74458,129.1424
1.72591,64.39246,,1.7446,129.04987
1.72592,64.26169,,1.74462,128.99353
1.72594,64.14728,,1.74463,128.9949
1.72596,64.04838,,1.74465,129.03519
1.72598,63.96579,,1.74468,129.11611
1.72599,63.91031,,1.7447,129.25131
1.72602,63.86935,,1.74471,129.42304
1.72604,63.8509,,1.74473,129.62959
1.72606,63.86157,,1.74475,129.86585
1.72607,63.89311,,1.74477,130.14923
1.72609,63.95174,,1.74479,130.48826
1.72611,64.0333,,1.74481,130.86073
1.72613,64.13385,,1.74483,131.26736
1.72614,64.26542,,1.74485,131.71734
1.72616,64.41965,,1.74486,132.19225
1.72619,64.5909,,1.74488,132.7071
1.72621,64.78419,,1.74491,133.25644
1.72622,64.99566,,1.74493,133.83923
1.72624,65.22548,,1.74495,134.45719
1.72626,65.46918,,1.74496,135.10212
1.72628,65.72932,,1.74498,135.76856
1.7263,66.0061,,1.74501,136.47153
1.72632,66.30119,,1.74503,137.11885
1.72634,66.61197,,1.74504,137.85904
1.72636,66.94149,,1.74506,138.43158
1.72638,67.28556,,1.74508,138.03281
1.72639,67.65106,,1.7451,137.88293
1.72641,67.98806,,1.74512,137.82557
1.72643,68.36374,,1.74514,137.80713
1.72645,68.6827,,1.74516,137.82283
1.72646,68.60332,,1.74518,137.8382
1.72649,68.58663,,1.74519,137.83615
1.72651,68.60379,,1.74522,137.80917
1.72653,68.63511,,1.74524,137.73611
1.72654,68.66851,,1.74526,137.61423
1.72656,68.70166,,1.74527,137.43943
1.72658,68.72045,,1.74529,137.2059
1.7266,68.71806,,1.74531,136.91024
1.72662,68.69477,,1.74534,136.55039
1.72664,68.64124,,1.74535,136.10826
1.72666,68.56305,,1.74537,135.57975
1.72668,68.45685,,1.74539,134.9932
1.7267,68.32378,,1.74541,134.33393
1.72671,68.16401,,1.74543,133.6873
1.72673,67.96588,,1.74545,132.92629
1.72675,67.73768,,1.74547,132.10895
1.72678,67.47875,,1.74549,132.3295
1.72679,67.1789,,1.74551,132.35238
1.72681,66.84649,,1.74552,132.22128
1.72683,66.47695,,1.74555,132.00209
1.72685,66.11645,,1.74557,131.70711
1.72686,65.69118,,1.74558,131.3995
1.72688,65.42939,,1.7456,131.07379
1.7269,65.40823,,1.74562,130.72726
1.72693,65.31989,,1.74565,130.40121
1.72694,65.19225,,1.74566,130.09462
1.72696,65.0433,,1.74568,129.80135
1.72698,64.8814,,1.7457,129.55553
1.727,64.71187,,1.74572,129.33738
1.72702,64.54242,,1.74574,129.14687
1.72703,64.37505,,1.74576,129.00416
1.72705,64.21681,,1.74578,128.89833
1.72708,64.0683,,1.7458,128.84131
1.7271,63.93356,,1.74582,128.83824
1.72711,63.81398,,1.74583,128.85701
1.72713,63.712,,1.74586,128.93213
1.72715,63.62901,,1.74588,129.03421
1.72717,63.57126,,1.7459,129.18579
1.72718,63.53232,,1.74591,129.39713
1.72721,63.51691,,1.74593,129.63134
1.72723,63.53121,,1.74595,129.91096
1.72725,63.56704,,1.74598,130.23189
1.72726,63.63037,,1.74599,130.57741
1.72728,63.71789,,1.74601,130.97276
1.7273,63.8235,,1.74603,131.41011
1.72732,63.95881,,1.74605,131.87716
1.72733,64.11675,,1.74606,132.40021
1.72735,64.29497,,1.74609,132.9591
1.72738,64.49739,,1.74611,133.54531
1.7274,64.71766,,1.74613,134.17317
1.72741,64.95499,,1.74614,134.81742
1.72743,65.20886,,1.74616,135.49137
1.72745,65.47718,,1.74618,136.1957
1.72747,65.76549,,1.74621,136.88262
1.72749,66.06835,,1.74622,137.65353
1.72751,66.38789,,1.74624,138.27389
1.72753,66.72566,,1.74626,138.03968
1.72755,67.08243,,1.74628,138.00451
1.72757,67.45316,,1.7463,138.0209
1.72758,67.79709,,1.74632,138.06665
1.7276,68.18495,,1.74634,138.12503
1.72762,68.45606,,1.74636,138.166
1.72764,68.39889,,1.74638,138.19263
1.72765,68.39996,,1.74639,138.1841
1.72768,68.43113,,1.74642,138.13118
1.7277,68.47323,,1.74644,138.01681
1.72772,68.51382,,1.74646,137.856
1.72773,68.55291,,1.74647,137.62487
1.72775,68.57286,,1.74649,137.33057
1.72777,68.58273,,1.74652,136.97175
1.72779,68.56829,,1.74654,136.53406
1.72781,68.52164,,1.74655,136.02843
1.72783,68.44948,,1.74657,135.46032
1.72785,68.35087,,1.74659,134.81539
1.72787,68.22224,,1.74661,134.17352
1.72789,68.06507,,1.74663,133.43094
1.7279,67.87109,,1.74665,132.59072
1.72792,67.64814,,1.74667,132.7191
1.72794,67.39313,,1.74669,132.68735
1.72796,67.09233,,1.7467,132.5262
1.72798,66.76047,,1.74673,132.28959
1.728,66.40058,,1.74675,131.98198
1.72802,66.03946,,1.74677,131.6433
1.72804,65.61441,,1.74678,131.30427
1.72805,65.42728,,1.7468,130.95739
1.72807,65.40883,,1.74682,130.63134
1.72809,65.32676,,1.74685,130.33055
1.72812,65.20293,,1.74686,130.05436
1.72813,65.05365,,1.74688,129.81127
1.72815,64.89355,,1.7469,129.58901
1.72817,64.72612,,1.74692,129.40226
1.72819,64.55575,,1.74694,129.27798
1.72821,64.3915,,1.74696,129.18717
1.72822,64.23148,,1.74698,129.13733
1.72824,64.08722,,1.747,129.13254
1.72827,63.954,,1.74702,129.16908
1.72829,63.83643,,1.74703,129.2575
1.7283,63.73712,,1.74706,129.3712
1.72832,63.65938,,1.74708,129.54088
1.72834,63.60104,,1.7471,129.78227
1.72836,63.56283,,1.74711,130.04994
1.72837,63.54629,,1.74713,130.34936
1.72839,63.56235,,1.74716,130.69044
1.72842,63.6003,,1.74718,131.05029
1.72844,63.66194,,1.74719,131.45281
1.72845,63.75006,,1.74721,131.90041
1.72847,63.85809,,1.74723,132.37634
1.72849,63.98859,,1.74725,132.89836
1.72851,64.14679,,1.74727,133.44633
1.72852,64.32443,,1.74729,134.02502
1.72854,64.52919,,1.74731,134.64366
1.72857,64.75138,,1.74733,135.29201
1.72859,64.98673,,1.74734,135.97381
1.7286,65.24302,,1.74737,136.67985
1.72862,65.51353,,1.74739,137.33844
1.72864,65.80169,,1.74741,138.08511
1.72866,66.10746,,1.74742,138.83247
1.72868,66.42758,,1.74744,138.49549
1.7287,66.77009,,1.74746,138.32205
1.72872,67.12891,,1.74749,138.26162
1.72874,67.498,,1.7475,138.26812
1.72876,67.84597,,1.74752,138.31113
1.72877,68.2419,,1.74754,138.33912
1.72879,68.45738,,1.74756,138.34902
1.72881,68.41726,,1.74758,138.33093
1.72883,68.4277,,1.7476,138.26674
1.72884,68.46587,,1.74762,138.15135
1.72887,68.51189,,1.74764,137.98985
1.72889,68.55341,,1.74766,137.75393
1.72891,68.59081,,1.74767,137.46441
1.72892,68.61703,,1.7477,137.11787
1.72894,68.62469,,1.74772,136.70271
1.72896,68.61057,,1.74774,136.21244
1.72898,68.56221,,1.74775,135.64364
1.729,68.48751,,1.74777,135.0052
1.72902,68.38854,,1.7478,134.37085
1.72904,68.25544,,1.74782,133.62759
1.72906,68.09394,,1.74783,132.79933
1.72908,67.90098,,1.74785,133.00588
1.72909,67.67578,,1.74787,133.00725
1.72911,67.41726,,1.74789,132.86147
1.72913,67.11392,,1.74791,132.63033
1.72915,66.77864,,1.74793,132.33501
1.72917,66.42228,,1.74795,132.01613
1.72919,66.05393,,1.74797,131.68325
1.72921,65.6236,,1.74798,131.33638
1.72923,65.50303,,1.748,131.00657
1.72924,65.48023,,1.74803,130.68359
1.72926,65.39558,,1.74805,130.37803
1.72928,65.27278,,1.74806,130.11242
1.72931,65.12486,,1.74808,129.86659
1.72932,64.96692,,1.7481,129.66721
1.72934,64.79816,,1.74813,129.51869
1.72936,64.62988,,1.74814,129.40296
1.72938,64.46629,,1.74816,129.3019
1.7294,64.30956,,1.74818,129.24796
1.72941,64.1631,,1.7482,129.24283
1.72943,64.0339,,1.74822,129.29746
1.72945,63.91388,,1.74824,129.39511
1.72948,63.81762,,1.74826,129.54431
1.72949,63.73904,,1.74828,129.75666
1.72951,63.68088,,1.7483,129.99942
1.72953,63.64476,,1.74831,130.29338
1.72955,63.63142,,1.74833,130.61054
1.72956,63.64582,,1.74836,130.95913
1.72958,63.68462,,1.74838,131.35039
1.72961,63.74597,,1.74839,131.77237
1.72963,63.83493,,1.74841,132.23191
1.72964,63.94501,,1.74843,132.73208
1.72966,64.07743,,1.74846,133.26537
1.72968,64.23141,,1.74847,133.83074
1.7297,64.40724,,1.74849,134.42889
1.72972,64.61152,,1.74851,135.05744
1.72973,64.83081,,1.74853,135.7208
1.72976,65.07005,,1.74854,136.40602
1.72978,65.33041,,1.74857,137.05949
1.7298,65.6043,,1.74859,137.78909
1.72981,65.89414,,1.74861,138.55351
