,System Pressure,,Pump Pressure,,Reactor Temperature
0.36167,14.41555,99.16071,126,142,22.72295
0.36194,12.05634,100.89612,126,142,22.45612
0.36222,9.89831,101.56253,117,147,22.75313
0.3625,8.37432,101.31229,117,147,22.46786
0.36278,8.2607,100.40963,117,147,22.57007
0.36306,9.54188,98.45617,117,147,22.54649
0.36333,11.37438,96.61889,117,147,22.24696
0.36361,13.39317,95.68858,117,147,22.74052
0.36389,14.74533,95.3376,117,147,22.312
0.36417,14.94521,96.18548,117,147,22.53952
0.36444,14.28193,97.3632,126,143,22.63412
0.36472,12.66136,98.94435,126,143,22.26134
0.365,10.77248,100.43037,126,143,22.56957
0.36528,9.02352,101.72917,126,143,22.28071
0.36556,8.18682,102.12686,126,143,22.56305
0.36583,8.60594,101.65773,126,143,22.57679
0.36611,10.05953,100.49541,126,143,22.49083
0.36639,12.29664,98.63865,126,143,22.82963
0.36667,14.4162,96.65963,125,146,22.30196
0.36694,15.41889,95.5018,125,146,22.65201
0.36722,15.00091,95.40211,125,146,22.53249
0.3675,13.53067,96.15453,125,146,22.25735
0.36778,11.49709,97.75047,125,146,22.70968
0.36806,9.41514,99.5574,125,146,22.21659
0.36833,8.35649,100.75342,125,146,22.50101
0.36861,8.11943,101.87409,125,146,22.59445
0.36889,9.12086,101.99501,125,142,22.27112
0.36917,11.05494,101.37472,125,142,22.76818
0.36944,13.23482,100.28922,125,142,22.34035
0.36972,14.83178,98.42306,125,142,22.47596
0.37,14.87687,96.71012,125,142,22.63471
0.37028,13.766,95.30154,125,142,22.18619
0.37056,11.7021,95.08748,125,142,22.67785
0.37083,9.17383,95.96659,125,142,22.35501
0.37111,7.95797,97.69353,119,143,22.48572
0.37139,7.64099,99.66039,119,143,22.6168
0.37167,8.74857,101.29868,119,143,22.27311
0.37194,11.13261,101.78487,119,143,22.7403
0.37222,13.55804,101.84218,119,143,22.33621
0.3725,15.41288,100.93256,119,143,22.59259
0.37278,16.36769,99.50687,119,143,22.51622
0.37306,15.51921,97.41281,119,143,22.27182
0.37333,13.44641,96.08019,122,144,22.57172
0.37361,11.06771,94.93515,122,144,22.21948
0.37389,8.75146,94.9454,122,144,22.66002
0.37417,8.34932,96.5089,122,144,22.49707
0.37444,8.75618,98.04658,122,144,22.42279
0.37472,10.50925,99.84192,122,144,22.72908
0.375,12.8444,101.46027,122,144,22.23725
0.37528,14.30232,101.88134,122,144,22.67207
0.37556,15.70294,102.16312,126,146,22.47283
0.37583,15.68081,101.44801,126,146,22.36636
0.37611,14.09425,99.6618,126,146,22.57446
0.37639,11.94811,97.71549,126,146,22.21608
0.37667,9.5684,95.87807,126,146,22.69577
0.37694,,94.67737,126,146,22.41635
0.37722,7.95282,94.67494,126,146,22.6202
0.3775,7.79773,95.62427,126,146,22.52579
0.37778,8.87386,97.09773,128,139,22.33155
0.37806,10.87386,98.97607,128,139,22.64573
0.37833,13.05386,100.51804,128,139,22.20192
0.37861,14.72487,101.86315,128,139,22.5878
0.37889,15.54945,101.90929,128,139,22.37744
0.37917,14.61877,101.369,128,139,22.23086
0.37944,12.81602,99.77614,128,139,22.76009
0.37972,10.46568,97.82768,128,139,22.56127
0.38,8.63792,96.00659,125,139,22.44435
0.38028,7.82624,94.80611,125,139,22.76594
0.38056,8.37756,94.63583,125,139,22.4281
0.38083,10.13077,95.54603,125,139,22.32182
0.38111,12.43441,97.01559,125,139,22.81519
0.38139,14.396,98.75528,125,139,22.35793
0.38167,15.51628,100.61049,125,139,22.60631
0.38194,15.51645,101.98153,125,139,22.5928
0.38222,14.17594,102.04595,127,144,22.29548
0.3825,12.0447,101.48167,127,144,22.66652
0.38278,9.84944,99.87797,127,144,22.24202
0.38306,8.36774,97.86043,127,144,22.61019
0.38333,8.01648,96.01659,127,144,22.58867
0.38361,8.58393,94.85832,127,144,22.40446
0.38389,10.36538,94.51045,127,144,22.82939
0.38417,12.42699,95.34881,127,144,22.32404
0.38444,13.95467,97.02605,126,144,22.59198
0.38472,14.59826,98.96443,126,144,22.40107
0.385,14.17892,100.79749,126,144,22.36584
0.38528,12.4632,101.82652,126,144,22.66658
0.38556,10.7047,102.05711,126,144,22.32827
0.38583,9.15865,101.4406,126,144,22.74476
0.38611,8.24803,100.06032,126,144,22.35132
0.38639,8.61613,98.16397,126,144,22.48262
0.38667,10.10195,96.22165,128,142,22.56983
0.38694,12.71911,94.97397,128,142,22.33041
0.38722,14.8673,94.71231,128,142,22.67937
0.3875,16.00681,95.18035,128,142,22.26554
0.38778,16.22602,97.20221,128,142,22.55151
0.38806,14.46045,99.12477,128,142,22.4126
0.38833,12.32418,101.06425,128,142,22.34378
0.38861,10.02834,102.3168,128,142,22.66097
0.38889,8.35894,102.67602,121,140,22.21671
0.38917,7.89333,101.84951,121,140,22.64066
0.38944,8.94549,100.25536,121,140,22.48481
0.38972,10.89922,98.33142,121,140,22.3949
0.39,13.15612,96.40389,121,140,22.65714
0.39028,15.17729,94.90548,121,140,22.18013
0.39056,16.20521,94.73271,121,140,22.55972
0.39083,15.57676,95.52412,121,140,22.38604
0.39111,13.79452,97.04153,123,141,22.44512
0.39139,11.38031,98.97686,123,141,22.78476
0.39167,9.20365,100.57989,123,141,22.31123
0.39194,8.19564,101.35329,123,141,22.73931
0.39222,8.57163,101.57677,123,141,22.47285
0.3925,10.03705,101.29768,123,141,22.40394
0.39278,12.16264,99.93755,123,141,22.60061
0.39306,14.2303,98.35361,123,141,22.21604
0.39333,15.45469,96.84351,126,137,22.65225
0.39361,15.45269,95.50604,126,137,22.41674
0.39389,14.42052,95.31204,126,137,22.52227
0.39417,12.32232,96.28767,126,137,22.69655
0.39444,10.35408,97.82101,126,137,22.23052
0.39472,8.82831,99.52943,126,137,22.67924
0.395,8.43927,101.04267,126,137,22.46492
0.39528,9.47481,101.88231,126,137,22.39003
0.39556,11.16895,101.58675,126,139,22.70595
0.39583,13.19323,100.66809,126,139,22.32808
0.39611,14.99589,98.99503,126,139,22.65565
0.39639,15.15113,96.90105,126,139,22.47586
0.39667,14.01873,95.34499,126,139,22.4871
0.39694,11.99597,94.84212,126,139,22.74828
0.39722,9.62376,95.19722,126,139,22.31447
0.3975,8.2133,96.84427,126,139,22.79767
0.39778,8.26889,98.78094,129,141,22.48331
0.39806,9.64713,100.58561,129,141,22.44538
0.39833,11.4832,101.72855,129,141,22.70662
0.39861,13.60216,102.12982,129,141,22.38856
0.39889,15.08715,101.21484,129,141,22.74655
0.39917,15.17764,99.63216,129,141,22.4703
0.39944,14.24234,97.65318,129,141,22.65136
0.39972,12.22052,96.07295,129,141,22.61011
0.4,10.10366,95.08625,119,139,22.40704
0.40028,8.60355,95.13693,119,139,22.81648
0.40056,8.27664,96.22229,119,139,22.31794
0.40083,9.47046,97.70306,119,139,22.43487
0.40111,11.14952,99.74766,119,139,22.68539
0.40139,13.45742,101.41303,119,139,22.25218
0.40167,15.20959,102.05009,119,139,22.52343
0.40194,15.59687,102.04916,119,139,22.77156
0.40222,15.00991,100.86048,128,139,22.30874
0.4025,13.07982,99.28401,128,139,22.62449
0.40278,10.96668,97.42451,128,139,22.79997
0.40306,9.06041,95.9466,128,139,22.3135
0.40333,8.30517,95.21056,128,139,22.59285
0.40361,8.96077,95.24127,128,139,22.68826
0.40389,10.47281,96.45129,128,139,22.29892
0.40417,12.77039,98.20184,128,139,22.75693
0.40444,14.83891,100.07828,126,146,22.74738
0.40472,15.76197,101.58314,126,146,22.43689
0.405,15.44254,102.31402,126,146,22.79064
0.40528,13.99237,101.88382,126,146,22.35968
0.40556,11.85753,100.7963,126,146,22.56408
0.40583,9.65075,99.11339,126,146,22.75538
0.40611,8.52845,97.22869,126,146,22.74868
0.40639,8.49409,95.85435,126,146,22.74116
0.40667,9.37786,95.29782,124,141,22.69
0.40694,11.4524,95.31544,124,141,22.41697
0.40722,13.83503,96.47883,124,141,22.26199
0.4075,15.3338,98.01708,124,141,22.80122
0.40778,15.98881,99.9369,124,141,22.39383
0.40806,15.53058,101.67958,124,141,22.6281
0.40833,13.22769,102.70227,124,141,22.85643
0.40861,11.08196,102.59657,124,141,22.31168
0.40889,9.3545,101.5978,123,145,22.66486
0.40917,8.11197,99.88728,123,145,22.76204
0.40944,8.37703,98.13264,123,145,22.32066
0.40972,9.59749,96.24118,123,145,22.80604
0.41,11.55787,95.34003,123,145,22.41306
0.41028,13.56879,94.9891,123,145,22.40966
0.41056,15.42182,95.45139,123,145,22.7061
0.41083,16.15859,96.94876,123,145,22.3075
0.41111,15.33328,98.61566,124,147,22.78282
0.41139,13.5956,100.19228,124,147,22.45537
0.41167,11.29442,101.34292,124,147,22.62597
0.41194,9.32489,101.78693,124,147,22.78795
0.41222,8.22303,101.09998,124,147,22.43373
0.4125,8.70996,99.92351,124,147,22.86388
0.41278,10.03394,98.21862,124,147,22.33445
0.41306,12.02878,96.33206,124,147,22.54007
0.41333,14.17418,94.94288,124,138,22.59016
0.41361,15.4595,94.50235,124,138,22.2943
0.41389,15.52687,94.94343,124,138,22.74452
0.41417,14.47481,96.53748,124,138,22.33466
0.41444,12.38082,98.45335,124,138,22.67335
0.41472,10.15952,100.30706,124,138,22.69613
0.415,8.74109,101.32185,124,138,22.42236
0.41528,8.6648,101.52305,124,138,22.75186
0.41556,9.8235,100.51868,119,141,22.26352
0.41583,11.85731,98.79221,119,141,22.54033
0.41611,13.98152,96.88049,119,141,22.6596
0.41639,15.33372,95.40758,119,141,22.38633
0.41667,15.42367,94.64152,119,141,22.89068
0.41694,14.32427,95.03589,119,141,22.41391
0.41722,12.33621,96.32413,119,141,22.47159
0.4175,10.21786,98.03197,119,141,22.6712
0.41778,8.93246,99.67862,125,141,22.25245
0.41806,8.89411,101.1713,125,141,22.68799
0.41833,10.14077,101.35738,125,141,22.35704
0.41861,12.19407,100.78581,125,141,22.50256
0.41889,14.22642,99.39223,125,141,22.71201
0.41917,15.69422,97.45138,125,141,22.30985
0.41944,15.74828,95.68115,125,141,22.76445
0.41972,14.56568,94.71793,125,141,22.32923
0.42,12.5558,94.61182,124,141,22.44951
0.42028,10.28709,95.3367,124,141,22.71664
0.42056,8.64196,97.06065,124,141,22.32887
0.42083,8.43274,99.12733,124,141,22.79354
0.42111,9.50138,100.45203,124,141,22.36469
0.42139,11.31269,101.44474,124,141,22.45312
0.42167,13.61384,101.41945,124,141,22.64527
0.42194,15.29209,100.21384,124,141,22.28721
0.42222,15.63184,98.6129,126,138,22.83258
0.4225,14.76972,96.94764,126,138,22.51333
0.42278,12.87712,95.49592,126,138,22.58747
0.42306,10.61604,94.84115,126,138,22.83953
0.42333,8.80253,95.53786,126,138,22.35792
0.42361,8.39335,96.60125,126,138,22.66532
0.42389,8.9613,98.28511,126,138,22.3095
0.42417,10.66789,100.2014,126,138,22.40682
0.42444,12.91646,101.72936,125,142,22.61732
0.42472,14.87485,102.13357,125,142,22.35723
0.425,15.55016,101.79721,125,142,22.86911
0.42528,15.14815,100.43938,125,142,22.39189
0.42556,13.51387,98.49731,125,142,22.66251
0.42583,11.1589,96.86081,125,142,22.68183
0.42611,9.3851,95.74663,125,142,22.40523
0.42639,8.55681,95.12349,125,142,22.56531
0.42667,8.73058,95.82551,122,137,22.27459
0.42694,10.22228,97.23793,122,137,22.54813
0.42722,12.41209,98.97729,122,137,22.35252
0.4275,14.33966,100.67019,122,137,22.64228
0.42778,15.39897,101.94181,122,137,22.62896
0.42806,15.44674,102.0308,122,137,22.36597
0.42833,14.03339,101.41138,122,137,22.81173
0.42861,11.87134,99.95275,122,137,22.38566
0.42889,9.86421,98.0939,122,140,22.66343
0.42917,8.45564,96.2274,122,140,22.63032
0.42944,8.09718,95.29471,122,140,22.40993
0.42972,9.24913,95.07669,122,140,22.81177
0.43,11.25712,95.87694,122,140,22.33927
0.43028,13.41702,97.56749,122,140,22.69854
0.43056,14.94578,99.35146,122,140,22.61816
0.43083,15.58791,100.91141,122,140,22.4865
0.43111,14.61403,102.02325,132,144,22.87899
0.43139,12.75459,102.08249,132,144,22.40294
0.43167,10.76836,100.93504,132,144,22.74578
0.43194,9.1519,99.43266,132,144,22.61598
0.43222,8.43263,97.56931,132,144,22.50601
0.4325,9.1703,96.047,132,144,22.74367
0.43278,10.79258,95.16895,132,144,22.31658
0.43306,12.74943,95.38107,132,144,22.6882
0.43333,14.47606,96.08587,127,139,22.44661
0.43361,15.51849,97.70922,127,139,22.63825
0.43389,15.11789,99.57587,127,139,22.73182
0.43417,13.60699,101.08864,127,139,22.42443
0.43444,11.74359,101.82397,127,139,22.81646
0.43472,9.92472,102.02464,127,139,22.49773
0.435,8.62174,101.04179,127,139,22.77258
0.43528,8.71241,99.33779,127,139,22.56167
0.43556,10.09771,97.51157,126,142,22.56613
0.43583,12.03935,96.0761,126,142,22.59766
0.43611,13.99845,95.02304,126,142,22.36944
0.43639,15.60668,95.41432,126,142,22.87532
0.43667,15.51962,96.4744,126,142,22.44139
0.43694,14.36792,97.93076,126,142,22.69366
0.43722,12.53569,99.77274,126,142,22.75435
0.4375,10.35333,101.44785,126,142,22.39948
0.43778,8.65651,102.11366,126,139,22.84651
0.43806,8.24749,101.98055,126,139,22.45918
0.43833,9.08176,100.98073,126,139,22.47582
0.43861,10.82443,99.11912,126,139,22.74015
0.43889,13.09157,97.23132,126,139,22.25498
0.43917,14.90305,95.89488,126,139,22.73209
0.43944,15.39883,95.3042,126,139,22.59233
0.43972,14.65572,95.73862,126,139,22.56743
0.44,12.83971,97.19114,126,143,22.81055
0.44028,10.55367,99.02419,126,143,22.4784
0.44056,8.73885,100.67287,126,143,22.75348
0.44083,8.14582,101.83566,126,143,22.36704
0.44111,8.89352,102.20091,126,143,22.58935
0.44139,10.82443,101.34648,126,143,22.65573
0.44167,13.19526,99.77476,126,143,22.38261
0.44194,15.14594,97.96008,126,143,22.79962
0.44222,15.79651,96.20894,126,141,22.37884
0.4425,15.06353,95.11542,126,141,22.6611
0.44278,13.34897,95.24137,126,141,22.63498
0.44306,10.84348,96.22467,126,141,22.475
0.44333,9.01582,98.04849,126,141,22.77252
0.44361,8.39069,100.05024,126,141,22.29361
0.44389,8.98515,101.61328,126,141,22.64466
0.44417,10.78708,102.20416,126,141,22.50585
0.44444,12.98918,101.96437,134,135,22.32671
0.44472,14.87492,100.73659,134,135,22.76016
0.445,15.60497,98.99379,134,135,22.25848
0.44528,15.20186,97.16479,134,135,22.59208
0.44556,13.76837,95.83369,134,135,22.64777
0.44583,11.39845,95.0503,134,135,22.38222
0.44611,9.26839,95.47867,134,135,22.78035
0.44639,8.26315,96.75086,134,135,22.36436
0.44667,8.42624,98.51958,120,145,22.6267
0.44694,9.90533,100.27679,120,145,22.61968
0.44722,12.14093,101.87898,120,145,22.46651
0.4475,14.40786,102.12441,120,145,22.85549
0.44778,15.4528,101.62973,120,145,22.38871
0.44806,15.4534,100.39473,120,145,22.66851
0.44833,14.2547,98.4469,120,145,22.60311
0.44861,12.02065,96.57003,120,145,22.3855
0.44889,9.85562,95.44659,124,141,22.74055
0.44917,8.5097,95.02271,124,141,22.3005
0.44944,8.28646,95.5602,124,141,22.61172
0.44972,9.31185,97.01278,124,141,22.61254
0.45,11.29475,98.89233,124,141,22.38755
0.45028,13.66044,100.67545,124,141,22.86434
0.45056,15.20513,102.00086,124,141,22.4055
0.45083,15.73904,102.44311,124,141,22.58921
0.45111,15.09026,101.59643,122,143,22.79636
0.45139,13.07093,100.3593,122,143,22.3637
0.45167,11.20408,98.63509,122,143,22.83284
0.45194,9.86972,96.8541,122,143,22.49443
0.45222,9.08804,95.74681,122,143,22.57636
0.4525,9.64701,95.61219,122,143,22.83457
0.45278,11.13473,96.0031,122,143,22.36173
0.45306,11.75663,97.49155,122,143,22.81797
0.45333,13.04884,99.39654,124,140,22.51039
0.45361,13.73727,100.82951,124,140,22.46891
0.45389,13.17997,101.69808,124,140,22.8028
0.45417,12.53145,101.79671,124,140,22.69911
0.45444,10.92236,100.52426,124,140,22.64283
0.45472,9.41381,98.86182,124,140,22.56921
0.455,8.62622,97.05714,124,140,22.67289
0.45528,9.29926,95.83881,124,140,22.29981
0.45556,10.99504,95.26677,121,142,22.61582
0.45583,13.18303,95.94485,121,142,22.65912
0.45611,14.87905,97.49717,121,142,22.31512
0.45639,15.56812,99.33363,121,142,22.79442
0.45667,14.9661,101.16251,121,142,22.46183
0.45694,12.92996,102.42174,121,142,22.60932
0.45722,10.69526,102.48987,121,142,22.60508
0.4575,8.84949,101.64625,121,142,22.3693
0.45778,8.06159,99.87396,121,150,22.72622
0.45806,8.74647,97.6632,121,150,22.37196
0.45833,10.76946,95.88367,121,150,22.72098
0.45861,13.00471,95.00836,121,150,22.55217
0.45889,14.98781,94.99863,121,150,22.43752
0.45917,16.00088,96.10099,121,150,22.84249
0.45944,15.42184,,121,150,22.42743
0.45972,13.57586,98.0895,121,150,22.63723
0.46,11.06788,100.1754,126,148,22.44779
0.46028,8.79364,102.04496,126,148,22.52837
0.46056,7.65497,102.93652,126,148,22.57995
0.46083,8.07451,102.63602,126,148,22.41182
0.46111,9.99066,101.0623,126,148,22.7925
0.46139,12.66578,98.82965,126,148,22.29053
0.46167,14.91421,96.78545,126,148,22.45853
0.46194,16.00619,95.31767,126,148,22.64646
0.46222,15.28806,95.11559,132,139,22.21137
0.4625,13.27722,96.1567,132,139,22.65305
0.46278,10.64637,97.92533,132,139,22.52395
0.46306,8.79112,99.8587,132,139,22.28895
0.46333,8.3182,101.43788,132,139,22.78001
0.46361,9.13673,102.24224,132,139,22.43642
0.46389,11.08032,101.88088,132,139,22.48389
0.46417,13.41266,100.58701,132,139,22.83161
0.46444,14.84988,98.95757,130,141,22.3255
0.46472,15.53968,97.15604,130,141,22.68402
0.465,14.76653,95.94624,130,141,22.65227
0.46528,12.86399,95.70909,130,141,22.38103
0.46556,10.54791,96.0418,130,141,22.75177
0.46583,8.73861,97.60177,130,141,22.33574
0.46611,8.21521,99.45783,130,141,22.6566
0.46639,8.76027,101.15637,130,141,22.52954
0.46667,10.71936,102.12333,126,131,22.51336
0.46694,12.99403,102.23074,126,131,22.8896
0.46722,14.61456,101.10724,126,131,22.40084
0.4675,15.41493,99.37612,126,131,22.79488
0.46778,14.93931,97.59961,126,131,22.61743
0.46806,13.30502,96.30758,126,131,22.41189
0.46833,11.17333,95.5754,126,131,22.7232
0.46861,9.44613,96.01157,126,131,22.34251
0.46889,8.62203,97.28962,125,145,22.64483
0.46917,8.84107,98.25845,125,145,22.5203
0.46944,10.23585,99.16452,125,145,22.48302
0.46972,12.28019,100.52811,125,145,22.82834
0.47,14.01354,100.69015,125,145,22.32494
0.47028,15.01516,100.67246,125,145,22.65877
0.47056,14.93544,99.97177,125,145,22.56994
0.47083,13.11102,97.89711,125,145,22.34764
0.47111,10.86253,95.89061,119,151,22.6857
0.47139,8.79923,94.69391,119,151,22.27784
0.47167,7.79026,94.51105,119,151,22.5852
0.47194,8.31243,95.45599,119,151,22.61207
0.47222,10.15344,97.29701,119,151,22.44374
0.4725,12.69133,99.46477,119,151,22.92331
0.47278,14.7702,101.05955,119,151,22.42378
0.47306,16.02166,102.16514,119,151,22.54784
0.47333,15.54811,101.87947,131,142,22.68636
0.47361,13.57033,100.37475,131,142,22.28282
0.47389,11.25023,98.4853,131,142,22.65521
0.47417,8.95647,96.29971,131,142,22.36021
0.47444,8.31273,95.34498,131,142,22.51197
0.47472,8.95999,95.12149,131,142,22.63128
0.475,10.69239,95.83785,131,142,22.39328
0.47528,13.2162,97.58502,131,142,22.90746
0.47556,14.86706,99.16523,124,144,22.54592
0.47583,15.6208,100.92576,124,144,22.52614
0.47611,15.06194,101.90076,124,144,22.8099
0.47639,12.92353,101.57271,124,144,22.26748
0.47667,10.39958,100.34542,124,144,22.56168
0.47694,8.58232,98.39706,124,144,22.58354
0.47722,8.00203,96.40439,124,144,22.28665
0.4775,8.88032,95.19258,124,144,22.77906
0.47778,11.20563,94.87315,125,143,22.43587
0.47806,13.67875,95.60342,125,143,22.49013
0.47833,15.44253,97.39404,125,143,22.83343
0.47861,16.07438,99.51868,125,143,22.34788
0.47889,14.78614,101.16333,125,143,22.64494
0.47917,12.43872,101.97242,125,143,22.70431
0.47944,9.91027,101.63441,125,143,22.29184
0.47972,8.10472,100.02585,125,143,22.77826
0.48,7.87357,97.90261,124,141,22.53155
0.48028,9.12357,95.972,124,141,22.41606
0.48056,11.36861,94.85915,124,141,22.8385
0.48083,13.95927,94.64875,124,141,22.33964
0.48111,15.60688,95.91135,124,141,22.56146
0.48139,15.70265,97.74566,124,141,22.73761
0.48167,14.62545,99.56692,124,141,22.25041
0.48194,12.29437,101.10728,124,141,22.70143
0.48222,9.76112,101.95178,127,143,22.57141
0.4825,8.68955,101.54288,127,143,22.57826
0.48278,8.8927,100.89378,127,143,22.82139
0.48306,10.24814,99.19012,127,143,22.35106
0.48333,12.64991,97.44001,127,143,22.60046
0.48361,14.71458,96.11858,127,143,22.66887
0.48389,15.56843,95.65216,127,143,22.41351
0.48417,15.58783,96.39976,127,143,22.5386
0.48444,14.31668,98.00842,127,145,22.64001
0.48472,12.16139,99.95887,127,145,22.45983
0.485,9.84428,101.77064,127,145,22.52318
0.48528,8.70519,102.31352,127,145,22.96101
0.48556,8.49452,102.20292,127,145,22.7968
0.48583,9.45668,101.13975,127,145,22.46578
0.48611,11.73278,99.12041,127,145,22.72947
0.48639,13.88504,97.29754,127,145,22.72766
0.48667,15.55492,95.73205,123,145,22.41625
0.48694,16.11326,94.99809,123,145,22.52107
0.48722,15.25008,95.32929,123,145,22.72975
0.4875,13.1684,96.82795,123,145,22.4212
0.48778,10.64063,98.91433,123,145,22.36714
0.48806,8.83002,100.8117,123,145,22.69827
0.48833,8.00698,102.34799,123,145,22.63318
0.48861,8.41189,102.93437,123,145,22.40248
0.48889,10.00253,102.3666,124,133,22.63139
0.48917,12.33562,100.90712,124,133,22.76288
0.48944,14.38019,98.94332,124,133,22.40573
0.48972,15.74386,96.86556,124,133,22.48966
0.49,15.90928,95.32551,124,133,22.79206
0.49028,14.4749,94.88252,124,133,22.48265
0.49056,12.17501,95.36946,124,133,22.45466
0.49083,9.76839,96.94696,124,133,22.81697
0.49111,8.06855,99.06519,132,142,22.30802
0.49139,7.67314,101.03911,132,142,22.53878
0.49167,8.79167,102.2415,132,142,22.66262
0.49194,10.96632,102.82528,132,142,22.30101
0.49222,13.2531,101.9654,132,142,22.80184
0.4925,15.1761,100.43484,132,142,22.44791
0.49278,15.88922,98.64754,132,142,22.50178
0.49306,15.12135,96.81212,132,142,22.88131
0.49333,13.50941,95.65653,123,142,22.40029
0.49361,11.2936,95.65991,123,142,22.76656
0.49389,9.35551,96.2321,123,142,22.59263
0.49417,8.52825,97.84011,123,142,22.41103
0.49444,8.77341,99.68336,123,142,22.79108
0.49472,10.13348,101.5089,123,142,22.33888
0.495,12.17227,102.41223,123,142,22.68129
0.49528,14.20713,102.45096,123,142,22.64321
0.49556,15.59752,101.49334,124,150,22.43364
0.49583,15.62706,99.67114,124,150,22.86998
0.49611,14.75936,97.7286,124,150,22.44924
0.49639,12.64331,96.11169,124,150,22.7171
0.49667,10.26227,95.20158,124,150,22.66942
0.49694,8.65147,95.25073,124,150,22.44019
0.49722,8.21528,96.36855,124,150,22.81641
0.4975,8.93138,98.11372,124,150,22.33178
0.49778,10.85826,99.96091,124,141,22.65661
0.49806,13.08108,101.5641,124,141,22.5581
0.49833,14.74005,102.18354,124,141,22.44451
0.49861,15.51199,101.62008,124,141,22.83357
0.49889,14.99883,100.26938,124,141,22.36197
0.49917,13.4255,98.54797,124,141,22.73695
0.49944,11.36994,96.92909,124,141,22.65773
0.49972,9.42156,95.63814,124,141,22.38382
0.5,8.57896,95.49623,131,137,22.86044
0.50028,8.59724,95.97199,131,137,22.38923
0.50056,9.99644,97.43856,131,137,22.55084
0.50083,12.17312,99.40124,131,137,22.83453
0.50111,14.05048,100.95139,131,137,22.35767
0.50139,15.21165,101.83595,131,137,22.74731
0.50167,15.19979,101.88886,131,137,22.72288
0.50194,13.84771,100.74004,131,137,22.30078
0.50222,11.77859,99.00917,121,142,22.74143
0.5025,9.90957,97.27559,121,142,22.6926
0.50278,8.82522,96.03342,121,142,22.36517
0.50306,8.60027,95.27985,121,142,22.85344
0.50333,9.82262,95.80208,121,142,22.62421
0.50361,11.80404,97.01688,121,142,22.41654
0.50389,13.94522,98.73456,121,142,22.91629
0.50417,15.66391,100.69065,121,142,22.46082
0.50444,16.2495,102.14472,119,141,22.61592
0.50472,15.24065,102.33343,119,141,22.74044
0.505,13.23427,101.73496,119,141,22.26088
0.50528,11.02745,100.37149,119,141,22.75924
0.50556,9.27082,98.54134,119,141,22.58425
0.50583,8.29243,96.71865,119,141,22.27822
0.50611,8.83013,95.63973,119,141,22.65136
0.50639,10.24997,95.14557,119,141,22.57773
0.50667,12.31129,95.85893,127,143,22.36988
0.50694,14.38265,97.51153,127,143,22.52109
0.50722,15.80668,99.45012,127,143,22.67144
0.5075,15.79287,101.13876,127,143,22.25191
0.50778,14.60022,102.16623,127,143,22.63048
0.50806,12.66085,102.15775,127,143,22.77586
0.50833,10.42619,101.03345,127,143,22.27563
0.50861,8.61921,99.38335,127,143,22.67728
0.50889,8.29627,97.59556,128,149,22.58296
0.50917,9.0644,95.94116,128,149,22.28142
0.50944,10.79751,95.14576,128,149,22.61571
0.50972,13.10062,95.49229,128,149,22.53856
0.51,15.05668,96.51558,128,149,22.24542
0.51028,15.77358,98.26826,128,149,22.73749
0.51056,15.34605,100.23483,128,149,22.52225
0.51083,13.74217,101.56806,128,149,22.33041
0.51111,11.43882,102.11101,128,145,22.8566
0.51139,9.35111,101.83231,128,145,22.46032
0.51167,8.37938,100.32691,128,145,22.59728
0.51194,8.69284,98.40461,128,145,22.85146
0.51222,10.07178,96.74334,128,145,22.31939
0.5125,11.65935,96.14191,128,145,22.64054
0.51278,13.85091,95.72767,128,145,22.71691
0.51306,14.98425,96.62504,128,145,22.40712
0.51333,15.01511,98.12816,128,140,22.91727
0.51361,14.38969,99.39324,128,140,22.54298
0.51389,12.21077,101.08597,128,140,22.45282
0.51417,9.91295,102.16642,128,140,22.82495
0.51444,8.45084,102.02139,128,140,22.36739
0.51472,8.333,100.8432,128,140,22.62412
0.515,9.32829,99.0525,128,140,22.76875
0.51528,11.48357,97.01079,128,140,22.26205
0.51556,13.77348,95.38032,126,138,22.64246
0.51583,15.14289,95.12192,126,138,22.5827
0.51611,15.62733,95.60872,126,138,22.2895
0.51639,14.54744,97.2083,126,138,22.79804
0.51667,12.51294,99.22981,126,138,22.42238
0.51694,10.36646,101.05556,126,138,22.52014
0.51722,8.75888,102.13646,126,138,22.81245
0.5175,8.30089,102.22044,126,138,22.28789
0.51778,9.26194,101.21429,122,139,22.56321
0.51806,11.27346,99.38249,122,139,22.72477
0.51833,13.73376,97.20842,122,139,22.32801
0.51861,15.46379,95.64204,122,139,22.66153
0.51889,16.0202,94.80638,122,139,22.7527
0.51917,15.1012,95.21197,122,139,22.26789
0.51944,12.80949,96.84824,122,139,22.60737
0.51972,10.44125,98.77522,122,139,22.70635
0.52,8.58027,100.68811,121,146,22.28676
0.52028,7.7272,102.20297,121,146,22.71248
0.52056,8.42697,102.55209,121,146,22.65624
0.52083,10.34588,101.75099,121,146,22.26863
0.52111,12.69336,100.20409,121,146,22.7759
0.52139,14.89065,98.08901,121,146,22.46675
0.52167,16.06983,96.14276,121,146,22.49035
0.52194,15.83435,95.05115,121,146,22.88859
0.52222,14.27568,94.92484,124,151,22.41406
0.5225,12.01949,95.73111,124,151,22.7771
0.52278,9.77642,97.48777,124,151,22.73978
0.52306,8.22349,99.47247,124,151,22.33501
0.52333,8.04583,101.16424,124,151,22.81027
0.52361,9.15505,102.03301,124,151,22.51494
