"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"yiaG",2484.1114941592,2.13445145289079,0.228916666616298,9.32414176932116,1.11885390531205e-20,4.58481968255391e-20
"yiaJ",74.4113090822615,-1.79781710214916,0.222516754412001,-8.07946847373307,6.50496752665749e-16,2.19259477577634e-15
"yiaK",5.86138355906498,1.28934276627325,0.63212272437889,2.03970323569704,0.0413798924572867,0.0591869327371113
"yiaL",0.508007343030544,2.57741266204278,1.89724887386753,1.35850003525828,0.174305071404027,0.223306055864283
"yiaM",0.0545728060227255,1.15390130852742,3.5338115409304,0.326531648663873,0.744022148158468,0.790912665341049
"yiaN",2.48590432332354,0.280820799624646,0.965045609526987,0.290992256585975,0.7710572417303,0.813904878637671
"yiaO",2.73696799337409,1.27457478700947,0.830184021315705,1.53529188021408,0.124712147762483,0.164090948118527
"yiaT",18.3557909508918,1.29312363734226,0.322964274936136,4.00392160277777,6.23010181594281e-05,0.000117519089938782
"yiaU",46.3997382790367,1.11771816549828,0.235063526787141,4.75496211928453,1.98483630017489e-06,4.18266436506528e-06
"yiaV",13.0307859738502,1.44177846142459,0.418830133571564,3.44239429271685,0.000576589161153051,0.000999077127061873
"yiaW",1.42863162093802,2.24746598941919,1.19026861597566,1.88820066265205,0.0589990169070149,0.0823030211829155
"yiaY",2.66415335681883,0.211367931998717,0.844082989889271,0.250411315629574,0.802269279716943,0.84073849498566
"yibA",48.6034079343547,3.19086170235358,0.28183472871746,11.3217477380242,1.02409588800109e-29,5.62560781719517e-29
"yibB",38.5432088636872,-1.0925588314385,0.271952590205322,-4.01746065596809,5.88286535222788e-05,0.000111278956057731
"yibF",257.053070142545,-0.367166872816354,0.239190239389253,-1.53504120299338,0.124773707413128,0.164090948118527
"yibG",0.857160008086719,0.0792047261577779,1.43560707673286,0.0551715907795826,0.956001761725581,0.965022885873973
"yibH",723.409522759835,3.78850988146208,0.172764467971378,21.9287561033078,1.38152600021053e-106,3.19085408571353e-105
"yibI",319.604416344115,3.91660685340283,0.180546717406797,21.6930382875816,2.38690613625135e-104,5.27324643688137e-103
"yibL",110.065830012203,-0.618310702511534,0.18394937761889,-3.36130902161879,0.000775739818144885,0.00133391808830751
"yibN",329.929086491427,-0.784333297297258,0.132546305493423,-5.91742858752238,3.27013768082294e-09,8.09075451767818e-09
"yibQ",39.558581749681,-1.71003235365078,0.314061620374823,-5.44489438604407,5.18361323941241e-08,1.1958789908179e-07
"yibT",1032.22084910964,2.70642306897424,0.178101556607145,15.1959540417946,3.76147062474162e-52,3.72028663979919e-51
